Sentence,Sequence
"['without', 'a', 'doubt|NOUN', ' <COMMA> ', 'the', '*', 'design|NOUN', '*', 'of', 'this', 'laptop|NOUN', 'is|VERB', 'fantastic|ADJ', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 3, 5]"
"['i', 'could|VERB', ""n't"", 'believe|VERB', 'how', 'long', 'the', 'battery|NOUN', 'lasted|VERB', 'on', 'a', 'single|ADJ', 'charge|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 3, 5, 1, 5, 5, 5, 5, 1, 5]"
"['i', 'could|VERB', 'save|VERB', 'ten', 'essay|ADJ', 'papers|NOUN', 'and', 'have|VERB', 'hardly', 'any', 'memory|NOUN', 'left|VERB', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5]"
"['i', ""'ve|VERB"", 'had|VERB', 'my|ADJ', 'macbook|NOUN', 'pro|ADJ', 'since', 'august|NOUN', '2009', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['unfortunately', ' <COMMA> ', 'the', 'laptop|NOUN', 'i', 'purchased|VERB', 'was|VERB', 'also', 'a', 'dell|NOUN', 'and', 'again', ' <COMMA> ', 'i', 'have|VERB', 'to', 'say|VERB', 'i', 'hated|VERB', 'it', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5]"
"['took|VERB', 'a', 'while|NOUN', 'to', 'clean|VERB', 'it', 'up', 'to', 'my|ADJ', 'specs|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['they', 'are|VERB', 'so', 'realistic|ADJ', 'i', 'am|VERB', 'just', 'speechless|ADJ', ' <PERIOD> ']","[5, 5, 5, 3, 5, 5, 5, 3, 5]"
"['other|ADJ', 'than', 'that', ' <COMMA> ', 'i', 'would|VERB', 'recommend|VERB', 'this', 'to', 'someone|NOUN', 'in', 'need|NOUN', 'of', 'a', 'cheap|ADJ', 'laptop|NOUN', 'with', 'semi|NOUN', ' <HYPHEN> ', 'decent|ADJ', 'gaming|NOUN', 'capabilities|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 1, 5, 5]"
"['this', 'is|VERB', 'the', 'first|ADJ', 'time|NOUN', 'that|ADJ', 'i', 'tried|VERB', 'and', 'owning|VERB', 'a', 'netbook|NOUN', 'although', 'i', 'have|VERB', 'used|VERB', '3', 'different|ADJ', 'laptops|NOUN', 'in', 'the', 'past|ADJ', '10', 'years|NOUN', ' <COMMA> ', 'i', 'find|VERB', 'not', 'much|ADJ', 'difference|NOUN', 'except', 'of', 'course|NOUN', 'for', 'the', 'screen|NOUN', 'size|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 5]"
"['but', 'the', 'biggest|ADJ', 'pain|NOUN', 'is|VERB', 'that', 'tech|NOUN', 'support|NOUN', 'is|VERB', 'not', 'available|ADJ', '24/7', ' <PERIOD> ']","[5, 5, 5, 3, 5, 5, 1, 2, 5, 5, 5, 5, 5]"
"['there', 'are|VERB', 'differences|NOUN', 'that', 'you', 'need|VERB', 'to', 'know|VERB', 'and', 'take|VERB', 'time|NOUN', 'to', 'learn|VERB', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['they', 'have|VERB', 'more|ADJ', 'problems|NOUN', 'then', 'a', '1980', ""'s"", 'computer|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['it', 'is|VERB', 'amazing|ADJ', ' <PERIOD> ']","[5, 5, 3, 5]"
"['needless|ADJ', 'to', 'say|VERB', ' <COMMA> ', 'not', 'to', 'happy|ADJ', 'with', 'the', 'product|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 3, 4, 4, 5, 5, 5, 5]"
"['the', 'cool|ADJ', 'thing|NOUN', 'about', 'this', 'is|VERB', 'anyone|NOUN', 'can|VERB', 'use|VERB', 'it', ' <PERIOD> ']","[5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['my|ADJ', 'first|ADJ', 'laptop|NOUN', 'was|VERB', 'an', 'acer|NOUN', 'that|ADJ', 'i', 'got|VERB', 'for', 'christmas|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['still', ' <COMMA> ', 'this', 'laptop|NOUN', 'is|VERB', 'perfect|ADJ', 'for', 'all', 'day|NOUN', 'use|NOUN', 'at', 'school|NOUN', 'and', 'work|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['the', 'internet|NOUN', 'can|VERB', 'be|VERB', 'an', 'scary|ADJ', 'place|NOUN', 'its|ADJ', 'up', 'to', 'you', 'on', 'what|NOUN', 'you', 'do|VERB', 'with', 'it', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['the', 'backlit|ADJ', 'keys|NOUN', 'are|VERB', 'wonderful|ADJ', 'when', 'you', 'are|VERB', 'working|VERB', 'in', 'the', 'dark|NOUN', ' <PERIOD> ']","[5, 1, 2, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'chose|VERB', 'the', 'ibookg4|NOUN', ' <COMMA> ', 'a', 'laptop|NOUN', 'that|ADJ', 'is|VERB', 'an', 'attractive|ADJ', 'computer|NOUN', 'with', 'a', 'large|ADJ', 'screen|NOUN', 'big|ADJ', 'enough', 'to', 'please|VERB', 'anyone|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 3, 1, 3, 5, 5, 5, 5, 5]"
"['the', 'most', 'recent|ADJ', 'being|NOUN', 'that', 'my|ADJ', 'safari|NOUN', 'internet|NOUN', 'browser|NOUN', 'is|VERB', 'freaking|VERB', 'out', 'on', 'me', ' <COMMA> ', 'but', 'i', 'have|VERB', 'just', 'been|VERB', 'using|VERB', 'firefox|NOUN', 'instead', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'would|VERB', ' ', 'say|VERB', 'if', 'you', 'want|VERB', 'to', 'buy|VERB', 'one', 'of', 'these', 'machines|NOUN', 'be|VERB', 'careful|ADJ', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['everything|NOUN', 'about', 'the', 'mac|NOUN', 'is|VERB', 'not', 'only', 'visually', 'appealing|ADJ', ' <COMMA> ', 'but', 'very', 'easy|ADJ', 'to', 'use|VERB', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 3, 5, 1, 5]"
"['i', 'know|VERB', 'what|NOUN', '7', 'hrs|NOUN', 'of', 'battery|NOUN', 'looks|VERB', 'like', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 1, 5, 5, 5]"
"['the', 'macbooks|NOUN', 'worth|ADJ', 'every', 'penny|NOUN', ' <PERIOD> ']","[5, 5, 3, 5, 5, 5]"
"['i', 'did|VERB', 'not', 'have|VERB', 'to', 'call|VERB', 'the', 'support|NOUN', 'line|NOUN', 'at', 'all', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 1, 2, 5, 5, 5]"
"['the', 'laptop|NOUN', 'is|VERB', 'outstanding|ADJ', 'in', 'all', 'aspects|NOUN', 'except', 'that', 'it', 'has|VERB', 'the', 'windows|NOUN', '7', 'starter|NOUN', 'and', 'not', 'the', 'full|ADJ', 'windows|NOUN', '7', ' <PERIOD> ']","[5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['the', 'first|ADJ', 'problem|NOUN', 'is|VERB', 'that', 'the', 'keyboard|NOUN', 'function|NOUN', 'is|VERB', 'simply', 'unsatisfactory|ADJ', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5]"
"['the', 'dvd|NOUN', 'drive|NOUN', 'randomly', 'pops|VERB', 'open|ADJ', 'when', 'it', 'is|VERB', 'in', 'my|ADJ', 'backpack|NOUN', 'as', 'well', ' <COMMA> ', 'which|ADJ', 'is|VERB', 'annoying|ADJ', ' <PERIOD> ']","[5, 5, 5, 3, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5]"
"['garageband|VERB', 'is|VERB', 'more|ADJ', 'for', 'the', 'musicians|NOUN', ' <COMMA> ', 'and', 'the', 'laptop|NOUN', 'is|VERB', 'equipped|VERB', 'with', 'a', 'good|ADJ', 'working|NOUN', 'microphone|NOUN', ' <COMMA> ', 'good|ADJ', 'enough', 'for', 'beginners|NOUN', 'and', 'musicians|NOUN', 'at', 'the', 'intermediate|ADJ', 'level|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 4, 5, 5, 3, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'dual|ADJ', 'boot|NOUN', 'with', 'linux|NOUN', 'and', 'that', 'other|ADJ', 'security|NOUN', ' <HYPHEN> ', 'prone|ADJ', 'os|NOUN', 'and', 'it', 'performs|VERB', 'flawlessly', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5]"
"['the', 'difference|NOUN', 'is|VERB', 'the', 'toshiba|NOUN', 'had|VERB', 'a', 'lot|NOUN', 'more|ADJ', 'memory|NOUN', 'and', 'hard|ADJ', 'drive|NOUN', 'space|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 3, 4, 4, 1, 5, 1, 2, 2, 5]"
"['but', 'if', 'you', 'ca|VERB', ""n't"", 'make|VERB', 'your|ADJ', 'product|NOUN', 'last|ADJ', 'more|ADJ', 'than', 'a', 'year|NOUN', ' <COMMA> ', 'you', 'will|VERB', 'not', 'get|VERB', 'my|ADJ', 'business|NOUN', 'again', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['there', 'was|VERB', 'a', 'little|ADJ', 'difficulty|NOUN', 'doing|VERB', 'the', 'migration|NOUN', 'as', 'the', 'firewire|NOUN', 'cable|NOUN', 'system|NOUN', 'ca|VERB', ""n't"", 'be|VERB', 'used|VERB', 'with', 'the', 'ibook|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 1, 2, 2, 5, 5, 5, 5, 5, 5, 5, 5]"
"['seems|VERB', 'like', 'maybe', 'a', 'bad|ADJ', 'shipment|NOUN', 'from', 'toshiba|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 3, 1, 5, 5, 5]"
"['do|VERB', ""n't"", 'waste|VERB', 'your|ADJ', 'money|NOUN', ' <EXCLAMATION_MARK> ']","[5, 5, 5, 5, 5, 5]"
"['currently', 'if', 'i', 'use|VERB', 'the', 'laptop|NOUN', 'i', 'ca|VERB', ""n't"", 'sit|VERB', 'it', 'on', 'my|ADJ', 'lap|NOUN', 'because', 'it', 'will|VERB', 'burn|VERB', 'my|ADJ', 'legs|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5]"
"['-managed|VERB', 'to', 'send|VERB', 'complaint|NOUN', 'email|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5]"
"['however', ' <COMMA> ', 'they', 'were|VERB', 'kind', 'enough', 'to', 'send|VERB', 'a', 'replacement|NOUN', 'free|ADJ', 'of', 'charge|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 3, 4, 5, 5, 5, 5, 3, 5, 5, 5]"
"['seriously', 'considering|VERB', 'a', 'larger|ADJ', 'laptop|NOUN', 'to', 'replace|VERB', 'the', 'dell|NOUN']","[5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['os', 'x', 'is|VERB', 'solid|ADJ', 'with', 'lots|NOUN', 'of', 'innovations|NOUN', 'such|ADJ', 'as', 'quicklook|NOUN', 'which|ADJ', 'save|VERB', 'heaps|NOUN', 'of', 'time|NOUN', ' <PERIOD> ']","[5, 5, 5, 3, 5, 3, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'do|VERB', 'everything|NOUN', 'on', 'this', 'computer|NOUN', ' <HYPHEN> ', 'check|NOUN', 'email|NOUN', ' <COMMA> ', 'facebook|NOUN', ' <COMMA> ', 'shop|NOUN', ' <COMMA> ', 'check|VERB', 'blogs|NOUN', ' <COMMA> ', 'write|VERB', 'papers|NOUN', ' <COMMA> ', 'listen|VERB', 'to', 'music|NOUN', ' <COMMA> ', 'and', 'we', 'even', 'watch|VERB', 'all', 'of', 'our|ADJ', 'movies|NOUN', 'on', 'it', 'since', 'we', 'do|VERB', 'not', 'have|VERB', 'a', 'tv|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'thought|VERB', 'it', 'would|VERB', 'be|VERB', 'a', 'simple|ADJ', 'job|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['but', 'other|ADJ', 'than', 'that', 'i', 'am|VERB', 'blown|VERB', 'away', 'by', 'all|ADJ', 'the', 'features|NOUN', 'this', 'laptop|NOUN', 'offers|VERB', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 3, 4, 5, 5, 5, 1, 5, 5, 5, 5]"
"['i', 'hate|VERB', 'it', ' <EXCLAMATION_MARK> ']","[5, 3, 5, 5]"
"['do|VERB', ""n't"", 'buy|VERB', 'this', 'model|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5]"
"['the', 'keyboard|NOUN', 'is|VERB', 'slick|ADJ', 'and', 'quiet|ADJ', 'and', 'not', 'bulky|ADJ', 'like', 'some', 'other|ADJ', 'laptops|NOUN', 'i', 'have|VERB', 'had|VERB', 'in', 'the', 'past|NOUN', ' <PERIOD> ']","[5, 1, 5, 3, 5, 3, 5, 3, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'can|VERB', 'leave|VERB', 'my|ADJ', 'macbook|NOUN', 'uncharged|ADJ', 'for', 'upwards', 'of', 'eight', 'hours|NOUN', 'and', 'it', 'wo|VERB', ""n't"", 'even', 'be|VERB', 'dead|ADJ', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['overall', ' <COMMA> ', 'this', 'laptop|NOUN', 'is|VERB', 'definitely', 'a', 'keeper|NOUN', 'with', 'its|ADJ', 'simple|ADJ', 'yet', 'stylish|ADJ', 'design|NOUN', 'and', 'its|ADJ', 'array|NOUN', 'of', 'fantastic|ADJ', 'colors|NOUN', 'to', 'choose|VERB', 'from', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 3, 1, 5, 5, 5, 5, 3, 1, 5, 5, 5, 5]"
"['i', 'do|VERB', 'find|VERB', 'that', 'my|ADJ', 'macbook|NOUN', 'has|VERB', 'a', 'lot|NOUN', 'more|ADJ', 'bells|NOUN', 'and', 'whistles|NOUN', 'than', 'a', 'normal|ADJ', 'pc|NOUN', 'especially', 'if', 'you', 'enjoy|VERB', 'technology|NOUN', ' <COMMA> ', 'downloading|VERB', 'pictures|NOUN', 'and', 'graphic|ADJ', 'design|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 3, 4, 4, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5]"
"['first', 'the', 'screen|NOUN', 'goes|VERB', 'completely', 'out', ' <PERIOD> ']","[5, 5, 1, 5, 3, 4, 5]"
"['i', ""'m|VERB"", 'learning|VERB', 'the', 'finger|NOUN', 'options|NOUN', 'for', 'the', 'mousepad|NOUN', 'that|ADJ', 'allow|VERB', 'for', 'quicker|ADJ', 'browsing|NOUN', 'of', 'web|NOUN', 'pages|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 1, 5, 5, 5, 5]"
"['i', 'love|VERB', 'this', '13', ' <QUOTATION_MARK> ', 'mac|ADJ', 'white|ADJ', 'unibody|NOUN', ' <PERIOD> ']","[5, 3, 5, 5, 5, 5, 5, 5, 5]"
"['the', 'last|ADJ', 'time|NOUN', 'we', 'took|VERB', 'it', 'to', 'get|VERB', 'fixed|VERB', 'the', 'guy|NOUN', 'said|VERB', 'that', 'most', 'likely|ADJ', 'it', 'is|VERB', 'a', 'reppative|ADJ', 'problem|NOUN', 'and', 'will|VERB', 'keep|VERB', 'happeneing|VERB', 'so', 'hopefully', 'we', 'can|VERB', 'get|VERB', 'a', 'new|ADJ', 'one|NOUN', 'very', 'soon', ' <EXCLAMATION_MARK> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['when', 'i', 'am|VERB', 'at', 'starbucks|NOUN', 'between', 'clients|NOUN', 'i', 'get|VERB', 'full|ADJ', 'bars|NOUN', 'on', 'my|ADJ', 'hp', 'and', '1', 'bar|NOUN', 'on', 'my|ADJ', 'eee|NOUN', 'pc|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['the', 'photobooth|NOUN', 'is|VERB', 'a', 'great|ADJ', 'program|NOUN', ' <COMMA> ', 'it', 'takes|VERB', 'very', 'good|ADJ', 'pictures|NOUN', 'with', 'the', 'built|VERB', ' <HYPHEN> ', 'in', 'camera|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5]"
"['and', 'inconvenient|ADJ', ' <EXCLAMATION_MARK> ']","[5, 3, 5]"
"['many|ADJ', 'kinds|NOUN', 'of', 'software|NOUN', 'that|ADJ', 'is|VERB', 'necessary|ADJ', 'to', 'the', 'working|VERB', 'person|NOUN', 'is|VERB', 'not', 'available|ADJ', 'and', 'can|VERB', 'not', 'be|VERB', 'downloaded|VERB', ' <PERIOD> ']","[5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 3, 4, 5, 5, 5, 5, 5, 5]"
"['it', 'is|VERB', 'so', 'speedy|ADJ', ' <PERIOD> ']","[5, 5, 5, 3, 5]"
"['needs|VERB', 'constant|ADJ', 'repair|NOUN', ' <PERIOD> ']","[5, 5, 5, 5]"
"['i', 'will|VERB', 'never', 'purchase|VERB', 'a', 'hp|NOUN', 'again', 'ever', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'had|VERB', 'to', 'pay|VERB', 'for', 'the', 'shipping|NOUN', ' <EXCLAMATION_MARK> ']","[5, 5, 5, 5, 5, 5, 1, 5]"
"['it', 'bluescreened|VERB', 'on', 'me', 'without', 'any', 'warning|NOUN', ' <COMMA> ', 'running|VERB', 'simply', 'basic|ADJ', 'chrome|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['this', 'is|VERB', 'another', 'reason|NOUN', 'to', 'like|VERB', 'the', 'mac|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 3, 5, 5, 5]"
"['i', 'took|VERB', '3', '-', '4', 'years|NOUN', 'researching|VERB', 'brands|NOUN', 'and', 'prices|NOUN', 'of', 'laptops|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5]"
"['one', 'bad|ADJ', 'thing|NOUN', 'is|VERB', 'it', 'gets|VERB', 'hot|ADJ', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 3, 5]"
"['i', ""'m|VERB"", 'stuck|ADJ', 'w/|NOUN', 'a', 'broken|ADJ', 'computer|NOUN', ' <PERIOD> ']","[5, 5, 3, 5, 5, 5, 5, 5]"
"['we', 'researched|VERB', 'and', 'found|VERB', 'the', 'best|ADJ', 'price|NOUN', 'at', 'macconnection|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 3, 1, 5, 5, 5]"
"['hope|VERB', 'this', 'helps|VERB', ' <EXCLAMATION_MARK> ']","[5, 5, 5, 5]"
"['but', 'guess|VERB', 'what|NOUN', ' <QUESTION_MARK> ', ' ', ' <LEFT PARENTHESIS> ', 'you', 'have|VERB', 'to', 'buy|VERB', 'an', 'external|ADJ', 'dvd|NOUN', 'drive|NOUN', 'it', 'does|VERB', ""n't"", 'have|VERB', 'a', 'built|VERB', 'in', 'type|NOUN', ' <RIGHT PARENTHESIS> ', 'the', 'notebook|NOUN', 'ca|VERB', ""n't"", 'be|VERB', 'used|VERB', 'because', 'it', 'does|VERB', ""n't"", 'read|VERB', 'anything|NOUN', 'for', 'an', 'external|ADJ', 'drive|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 2, 5, 5, 3, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 5]"
"['get|VERB', 'this', 'computer|NOUN', 'for', 'portability|NOUN', 'and', 'fast|ADJ', 'processing|NOUN', ' <EXCLAMATION_MARK> ', ' <EXCLAMATION_MARK> ', ' <EXCLAMATION_MARK> ']","[5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5]"
"['apparently', 'they', ""'re|VERB"", 'not', 'special|ADJ', 'anymore', ' <PERIOD> ']","[5, 5, 5, 3, 4, 4, 5]"
"['i', 'use|VERB', 'a', 'cooling|NOUN', 'pad|NOUN', 'but', 'it', 'does|VERB', ""n't"", 'help|VERB', ' <PERIOD> ']","[5, 5, 5, 1, 2, 5, 5, 5, 3, 4, 5]"
"['i', ""'m|VERB"", 'so', 'glad|ADJ', 'i', 'purchased|VERB', 'a', 'mac|NOUN', 'and', 'not', 'another', 'pc|NOUN', ' <EXCLAMATION_MARK> ', ' <EXCLAMATION_MARK> ', ' <EXCLAMATION_MARK> ']","[5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['99', 'to', ' ', 'fix|VERB', 'it', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5]"
"['few|ADJ', 'viruses|NOUN', 'to', 'catch|VERB', ' <SEMICOLON> ']","[5, 5, 5, 5, 5]"
"['supplied|VERB', 'software|NOUN', ' <COLON> ', 'the', 'software|NOUN', 'that|ADJ', 'comes|VERB', 'with', 'this', 'machine|NOUN', 'is|VERB', 'greatly', 'welcomed|VERB', 'compared|VERB', 'to', 'what|NOUN', 'windows|NOUN', 'comes|VERB', 'with', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 4, 5, 5, 5, 5, 5, 5, 5]"
"['steve|NOUN', 'jobs|NOUN', ' <COMMA> ', 'probably', 'needs|VERB', 'help|NOUN', 'and', 'donations|NOUN', ' <COMMA> ', 'and', 'can|VERB', 'not', 'afford|VERB', 'a', 'reasonable|ADJ', 'offers|NOUN', 'for', 'people|NOUN', 'that|ADJ', 'truly', 'are|VERB', 'trying|VERB', 'to', 'support|VERB', 'his|ADJ', 'baby|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['i', ""'m|VERB"", 'tired|ADJ', 'of', 'the', 'inept|ADJ', 'service|NOUN', ' <PERIOD> ']","[5, 5, 3, 4, 5, 5, 1, 5]"
"['garageband|VERB', 'is|VERB', 'easy|ADJ', 'to', 'work|VERB', 'with', ' <COMMA> ', 'like', 'all|ADJ', 'the', 'other|ADJ', 'apple|NOUN', 'applications|NOUN', 'i', ""'ve|VERB"", 'had|VERB', 'experience|NOUN', 'with', ' <PERIOD> ']","[5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['no', ' <COMMA> ', 'tey|NOUN', 'do|VERB', ""n't"", 'even', 'support|VERB', 'their|ADJ', 'own|ADJ', 'bios|NOUN', 'and', 'it', ' <QUOTATION_MARK> ', 'could|VERB', 'be|VERB', 'a', 'problem|NOUN', 'with', 'the', 'bios|NOUN', ' <QUOTATION_MARK> ', 'how', 'can|VERB', 'a', 'company|NOUN', 'that|ADJ', 'makes|VERB', 'a', 'fairly', 'decent|ADJ', 'product|NOUN', 'get|VERB', 'away', 'with', 'such|ADJ', 'insanity|NOUN', ' <QUESTION_MARK> ', ' <QUESTION_MARK> ', ' <EXCLAMATION_MARK> ', ' <EXCLAMATION_MARK> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['while', 'many|ADJ', 'people|NOUN', 'brag|VERB', 'about', 'mac|NOUN', 'being|VERB', ' <QUOTATION_MARK> ', 'intuitive|ADJ', ' <QUOTATION_MARK> ', ' <COMMA> ', 'it', 'does|VERB', 'take|VERB', 'a', 'little|ADJ', 'time|NOUN', 'to', 'adjust|VERB', 'to', 'coming|VERB', 'from', 'a', 'pc|NOUN', ' <COMMA> ', 'but', 'once', 'i', 'got|VERB', 'the', 'hang|NOUN', 'of', 'it', ' <COMMA> ', 'i', 'do|VERB', ""n't"", 'want|VERB', 'to', 'go|VERB', 'back', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['because', 'we', 'did|VERB', 'not', 'purchase|VERB', 'the', 'extended|ADJ', 'warranty|NOUN', 'in', 'time|NOUN', ' <COMMA> ', 'we', 'are|VERB', 'on', 'the', 'hook|NOUN', 'for', 'the', 'repair|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
