Sentence,Sequence
"['overall', ' <COMMA> ', 'this', 'laptop', 'is', 'definitely', 'a', 'keeper', 'with', 'its', 'simple', 'yet', 'stylish', 'design', 'and', 'its', 'array', 'of', 'fantastic', 'colors', 'to', 'choose', 'from', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 3, 1, 5, 5, 5, 5, 3, 1, 5, 5, 5, 5]"
"['i', 'do', 'find', 'that', 'my', 'macbook', 'has', 'a', 'lot', 'more', 'bells', 'and', 'whistles', 'than', 'a', 'normal', 'pc', 'especially', 'if', 'you', 'enjoy', 'technology', ' <COMMA> ', 'downloading', 'pictures', 'and', 'graphic', 'design', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 3, 4, 4, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5]"
"['first', 'the', 'screen', 'goes', 'completely', 'out', ' <PERIOD> ']","[5, 5, 1, 5, 3, 4, 5]"
"['i', ""'m"", 'learning', 'the', 'finger', 'options', 'for', 'the', 'mousepad', 'that', 'allow', 'for', 'quicker', 'browsing', 'of', 'web', 'pages', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 1, 5, 5, 5, 5]"
"['i', 'love', 'this', '13', ' <QUOTATION_MARK> ', 'mac', 'white', 'unibody', ' <PERIOD> ']","[5, 3, 5, 5, 5, 5, 5, 5, 5]"
"['the', 'last', 'time', 'we', 'took', 'it', 'to', 'get', 'fixed', 'the', 'guy', 'said', 'that', 'most', 'likely', 'it', 'is', 'a', 'reppative', 'problem', 'and', 'will', 'keep', 'happeneing', 'so', 'hopefully', 'we', 'can', 'get', 'a', 'new', 'one', 'very', 'soon', ' <EXCLAMATION_MARK> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['when', 'i', 'am', 'at', 'starbucks', 'between', 'clients', 'i', 'get', 'full', 'bars', 'on', 'my', 'hp', 'and', '1', 'bar', 'on', 'my', 'eee', 'pc', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['the', 'photobooth', 'is', 'a', 'great', 'program', ' <COMMA> ', 'it', 'takes', 'very', 'good', 'pictures', 'with', 'the', 'built', ' <HYPHEN> ', 'in', 'camera', ' <PERIOD> ']","[5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5]"
"['and', 'inconvenient', ' <EXCLAMATION_MARK> ']","[5, 3, 5]"
"['many', 'kinds', 'of', 'software', 'that', 'is', 'necessary', 'to', 'the', 'working', 'person', 'is', 'not', 'available', 'and', 'can', 'not', 'be', 'downloaded', ' <PERIOD> ']","[5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 3, 4, 5, 5, 5, 5, 5, 5]"
"['it', 'is', 'so', 'speedy', ' <PERIOD> ']","[5, 5, 5, 3, 5]"
"['needs', 'constant', 'repair', ' <PERIOD> ']","[5, 5, 5, 5]"
"['i', 'will', 'never', 'purchase', 'a', 'hp', 'again', 'ever', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'had', 'to', 'pay', 'for', 'the', 'shipping', ' <EXCLAMATION_MARK> ']","[5, 5, 5, 5, 5, 5, 1, 5]"
"['it', 'bluescreened', 'on', 'me', 'without', 'any', 'warning', ' <COMMA> ', 'running', 'simply', 'basic', 'chrome', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['this', 'is', 'another', 'reason', 'to', 'like', 'the', 'mac', ' <PERIOD> ']","[5, 5, 5, 5, 5, 3, 5, 5, 5]"
"['i', 'took', '3', '-', '4', 'years', 'researching', 'brands', 'and', 'prices', 'of', 'laptops', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5]"
"['one', 'bad', 'thing', 'is', 'it', 'gets', 'hot', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 3, 5]"
"['i', ""'m"", 'stuck', 'w/', 'a', 'broken', 'computer', ' <PERIOD> ']","[5, 5, 3, 5, 5, 5, 5, 5]"
"['we', 'researched', 'and', 'found', 'the', 'best', 'price', 'at', 'macconnection', ' <PERIOD> ']","[5, 5, 5, 5, 5, 3, 1, 5, 5, 5]"
"['hope', 'this', 'helps', ' <EXCLAMATION_MARK> ']","[5, 5, 5, 5]"
"['but', 'guess', 'what', ' <QUESTION_MARK> ', ' ', ' <LEFT PARENTHESIS> ', 'you', 'have', 'to', 'buy', 'an', 'external', 'dvd', 'drive', 'it', 'does', ""n't"", 'have', 'a', 'built', 'in', 'type', ' <RIGHT PARENTHESIS> ', 'the', 'notebook', 'ca', ""n't"", 'be', 'used', 'because', 'it', 'does', ""n't"", 'read', 'anything', 'for', 'an', 'external', 'drive', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 2, 5, 5, 3, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 5]"
"['get', 'this', 'computer', 'for', 'portability', 'and', 'fast', 'processing', ' <EXCLAMATION_MARK> ', ' <EXCLAMATION_MARK> ', ' <EXCLAMATION_MARK> ']","[5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5]"
"['apparently', 'they', ""'re"", 'not', 'special', 'anymore', ' <PERIOD> ']","[5, 5, 5, 3, 4, 4, 5]"
"['i', 'use', 'a', 'cooling', 'pad', 'but', 'it', 'does', ""n't"", 'help', ' <PERIOD> ']","[5, 5, 5, 1, 2, 5, 5, 5, 3, 4, 5]"
"['i', ""'m"", 'so', 'glad', 'i', 'purchased', 'a', 'mac', 'and', 'not', 'another', 'pc', ' <EXCLAMATION_MARK> ', ' <EXCLAMATION_MARK> ', ' <EXCLAMATION_MARK> ']","[5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['99', 'to', ' ', 'fix', 'it', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5]"
"['few', 'viruses', 'to', 'catch', ' <SEMICOLON> ']","[5, 5, 5, 5, 5]"
"['supplied', 'software', ' <COLON> ', 'the', 'software', 'that', 'comes', 'with', 'this', 'machine', 'is', 'greatly', 'welcomed', 'compared', 'to', 'what', 'windows', 'comes', 'with', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 4, 5, 5, 5, 5, 5, 5, 5]"
"['steve', 'jobs', ' <COMMA> ', 'probably', 'needs', 'help', 'and', 'donations', ' <COMMA> ', 'and', 'can', 'not', 'afford', 'a', 'reasonable', 'offers', 'for', 'people', 'that', 'truly', 'are', 'trying', 'to', 'support', 'his', 'baby', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['i', ""'m"", 'tired', 'of', 'the', 'inept', 'service', ' <PERIOD> ']","[5, 5, 3, 4, 5, 5, 1, 5]"
"['garageband', 'is', 'easy', 'to', 'work', 'with', ' <COMMA> ', 'like', 'all', 'the', 'other', 'apple', 'applications', 'i', ""'ve"", 'had', 'experience', 'with', ' <PERIOD> ']","[5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['no', ' <COMMA> ', 'tey', 'do', ""n't"", 'even', 'support', 'their', 'own', 'bios', 'and', 'it', ' <QUOTATION_MARK> ', 'could', 'be', 'a', 'problem', 'with', 'the', 'bios', ' <QUOTATION_MARK> ', 'how', 'can', 'a', 'company', 'that', 'makes', 'a', 'fairly', 'decent', 'product', 'get', 'away', 'with', 'such', 'insanity', ' <QUESTION_MARK> ', ' <QUESTION_MARK> ', ' <EXCLAMATION_MARK> ', ' <EXCLAMATION_MARK> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['while', 'many', 'people', 'brag', 'about', 'mac', 'being', ' <QUOTATION_MARK> ', 'intuitive', ' <QUOTATION_MARK> ', ' <COMMA> ', 'it', 'does', 'take', 'a', 'little', 'time', 'to', 'adjust', 'to', 'coming', 'from', 'a', 'pc', ' <COMMA> ', 'but', 'once', 'i', 'got', 'the', 'hang', 'of', 'it', ' <COMMA> ', 'i', 'do', ""n't"", 'want', 'to', 'go', 'back', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['because', 'we', 'did', 'not', 'purchase', 'the', 'extended', 'warranty', 'in', 'time', ' <COMMA> ', 'we', 'are', 'on', 'the', 'hook', 'for', 'the', 'repair', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['it', 'started', 'out', 'by', 'randomly', 'ceasing', 'to', 'charge', 'when', 'it', 'was', 'plugged', 'in', ' <LEFT PARENTHESIS> ', 'mousing', 'over', 'the', 'battery', 'icon', 'would', 'read', ' <COMMA> ', 'for', 'example', ' <COMMA> ', ' <QUOTATION_MARK> ', '74', '%', ' <COMMA> ', 'plugged', 'in', ' <COMMA> ', 'not', 'charging', ' <QUOTATION_MARK> ', ' <RIGHT PARENTHESIS> ', ' <COMMA> ', 'requiring', 'me', 'to', 'unplug', 'it', 'and', 'plug', 'it', 'back', 'in', 'several', 'times', 'to', 'get', 'it', 'to', 'charge', ' <PERIOD> ']","[5, 5, 5, 5, 3, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5]"
"['this', 'laptop', 'looked', 'brand', 'new', 'and', 'was', 'shipped', 'very', 'quickly', ' <PERIOD> ']","[5, 5, 5, 3, 4, 5, 5, 1, 5, 3, 5]"
"['if', 'you', 'are', 'looking', 'for', 'something', 'reliable', ' <COMMA> ', 'this', 'is', 'the', 'laptop', 'for', 'you', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5]"
"['info', ' <COLON> ', 'windows', 'failed', 'to', 'load', 'because', 'the', 'kernal', 'is', 'missing', ' <COMMA> ', 'or', 'corrupt', ' <PERIOD> ']","[5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 3, 5, 5, 3, 5]"
"['the', 'display', 'on', 'this', 'computer', 'is', 'the', 'best', 'i', ""'ve"", 'seen', 'in', 'a', 'very', 'long', 'time', ' <COMMA> ', 'the', 'battery', 'life', 'is', 'very', 'long', 'and', 'very', 'convienent', ' <PERIOD> ']","[5, 1, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5, 5]"
"['most', 'laptops', 'and', 'notebooks', 'are', 'difficult', 'to', 'key', 'on', ' <PERIOD> ']","[5, 5, 5, 5, 5, 3, 5, 5, 5, 5]"
"['we', 'did', ""n't"", 'because', 'it', 'was', 'already', 'over', '2,400', 'dollars', ' <EXCLAMATION_MARK> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['but', 'the', 'quality', ' <COMMA> ', 'in', 'general', 'was', 'less', 'than', 'the', 'worth', 'of', 'the', 'cheap', 'laptop', ' <PERIOD> ']","[5, 5, 1, 5, 5, 5, 5, 3, 4, 4, 4, 5, 5, 5, 5, 5]"
"['in', 'the', 'first', 'moth', 'of', 'owning', 'this', 'computer', 'its', 'hardrive', 'failed', 'which', 'had', 'to', 'be', 'replaced', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 3, 5, 5, 5, 5, 5, 5]"
"['its', 'also', 'fun', 'to', 'use', ' <EXCLAMATION_MARK> ']","[5, 5, 3, 5, 1, 5]"
"['the', 'graphics', 'and', 'screen', 'are', 'stunning', 'and', 'although', 'i', 'was', 'a', 'pc', 'person', ' <COMMA> ', 'i', 'was', 'able', 'to', 'understand', 'how', 'to', 'use', 'a', 'mac', 'fairly', 'quickly', ' <PERIOD> ']","[5, 1, 5, 1, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5]"
"['with', 'the', 'upgraded', 'memory', ' <COMMA> ', 'the', 'macbook', 'pro', 'never', 'has', 'an', 'issue', 'running', 'many', 'many', 'applications', 'at', 'once', ' <EXCLAMATION_MARK> ']","[5, 5, 1, 2, 5, 5, 5, 5, 3, 4, 4, 4, 5, 5, 5, 1, 5, 5, 5]"
"['simple', 'to', 'use', ' <COMMA> ', 'and', 'great', 'graphics', ' <PERIOD> ']","[3, 5, 5, 5, 5, 3, 1, 5]"
"['it', 'still', 'serves', 'me', 'well', 'both', 'in', 'business', 'and', 'home', 'needs', ' <PERIOD> ']","[5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'use', 'my', 'friends', 'and', 'family', ""'s"", '$', '2000', 'laptops', 'and', 'they', 'are', 'fast', 'and', 'reliable', 'and', 'hp', ' <COMMA> ', 'well', ' <COMMA> ', 'i', ""'ll"", 'never', 'buy', 'or', 'recommend', 'an', 'hp', 'to', 'anyone', ' <EXCLAMATION_MARK> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['my', 'macbook', 'is', 'probably', 'the', 'best', 'investment', 'i', 'have', 'ever', 'made', ' <PERIOD> ']","[5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5]"
"['the', 'internet', 'speed', 'is', 'spectacular', ' <PERIOD> ']","[5, 1, 2, 5, 3, 5]"
"['they', 'claim', 'call', 'center', 'is', 'still', 'down', ' <PERIOD> ']","[5, 5, 1, 2, 5, 5, 5, 5]"
"['mac', 'also', 'has', 'many', 'apps', 'and', 'programs', 'that', 'are', 'quite', 'cheap', 'or', 'free', ' <PERIOD> ']","[5, 5, 5, 5, 1, 5, 1, 5, 5, 5, 3, 5, 3, 5]"
"['if', 'you', 'shop', 'around', 'in', 'the', 'current', 'market', 'you', 'can', 'find', 'a', 'much', 'better', 'deal', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'droped', 'this', 'once', 'from', 'thetable', 'when', 'my', 'baby', 'girl', 'grabed', 'me', 'one', 'day', 'and', 'it', 'is', 'still', 'working', 'with', 'no', 'issues', ' <EXCLAMATION_MARK> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 4, 5]"
"['you', 'will', 'love', 'this', 'macbook', 'if', 'you', 'choose', 'to', 'buy', 'it', ' <PERIOD> ']","[5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['my', 'house', 'is', 'now', '100', '%', 'macbook', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5]"
"['they', ""'re"", 'not', 'safe', ' <COMMA> ', 'they', ""'re"", 'not', 'durable', ' <COMMA> ', 'they', 'just', 'a', 'worthless', ' <PERIOD> ']","[5, 5, 3, 4, 5, 5, 5, 3, 4, 5, 5, 5, 5, 3, 5]"
"['my', 'husband', 'uses', 'it', 'mostly', 'for', 'games', ' <COMMA> ', 'email', 'and', 'music', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5]"
"['  ', 'i', 'have', 'had', 'no', 'luck', 'with', 'staples', 'or', 'hp', 'to', 'resolve', 'this', 'problem', ' <PERIOD> ']","[5, 5, 5, 5, 3, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'just', 'took', 'the', 'broken', 'cords', 'into', 'the', 'apple', 'store', 'and', 'they', 'gave', 'me', 'new', 'ones', ' <PERIOD> ']","[5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['my', 'mac', 'is', 'much', 'more', 'efficient', 'than', 'a', 'pc', 'so', 'it', 'does', 'not', 'need', 'the', 'extra', 'bells', 'and', 'whistles', 'to', 'compete', ' <PERIOD> ']","[5, 5, 5, 3, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['it', 'works', ' <EXCLAMATION_MARK> ']","[5, 5, 5]"
"['you', 'just', 'lose', 'a', 'customer', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5]"
"['i', 've', 'had', 'several', 'calls', 'lasting', 'more', 'than', 'an', 'hour', 'with', 'promises', 'to', 'call', 'back', ' <COMMA> ', 'but', 'the', 'return', 'calls', 'never', 'came', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['apparently', 'under', 'the', 'screen', 'there', 'are', '2', 'little', 'screws', 'and', 'when', 'the', 'screen', 'gets', 'moved', 'back', 'and', 'forth', ' <COMMA> ', 'they', 'come', 'loose', ' <PERIOD> ']","[5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5]"
"['being', 'a', 'pc', 'user', 'my', 'whole', 'life', ' <COMMA> ', 'it', ""'s"", 'taking', 'a', 'bit', 'of', 'time', 'to', 'adapt', 'to', 'the', 'os', 'of', 'a', 'mac', 'but', 'i', ""'m"", 'finding', 'my', 'way', 'around', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['the', 'computer', 'will', 'constantly', 'be', 'getting', 'hot', 'and', 'burning', 'your', 'leg', 'unless', 'you', 'go', 'through', 'the', 'hassle', 'of', 'taking', 'off', 'the', 'entire', 'back', 'of', 'it', 'just', 'to', 'clean', 'out', 'the', 'fan', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5]"
"['i', 'have', 'in', 'the', 'past', 'gotten', 'superfine', 'sandpaper', 'and', ' <QUOTATION_MARK> ', 'fixed', ' <QUOTATION_MARK> ', 'the', 'edges', 'by', 'rounding', 'them', 'off', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5]"
"['i', 'hate', 'it', ' <EXCLAMATION_MARK> ']","[5, 3, 5, 5]"
"['returned', 'it', ' <PERIOD> ']","[5, 5, 5]"
"['downfalls', ' <COLON> ', 'sharp', 'edges', ' <PERIOD> ']","[5, 5, 3, 1, 5]"
"['it', 'is', 'a', 'cheap', 'throw', 'together', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5]"
"['i', 'needed', 'one', 'to', 'be', 'able', 'to', 'carry', 'to', 'work', 'everyday', 'and', 'this', 'one', 'seems', 'to', 'fit', 'all', 'of', 'the', 'criteria', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5]"
"['i', 'would', 'recommend', 'mac', ' <COMMA> ', 'and', 'do', ' <COMMA> ', 'to', 'anyone', 'looking', 'to', 'buy', 'a', 'new', 'computer', ' <PERIOD> ']","[5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['the', 'screen', 'is', 'gorgeous', ' <HYPHEN> ', 'yummy', 'good', ' <PERIOD> ']","[5, 1, 5, 3, 5, 3, 4, 5]"
"['did', 'i', 'mention', 'everything', 'about', 'it', ' <COMMA> ', 'from', 'size', 'to', 'weight', 'to', 'keyboard', 'screams', 'bulk', ' <QUESTION_MARK> ']","[5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 1, 5, 1, 5, 5, 5]"
"['ca', ""n't"", 'wait', 'until', 'i', 'go', 'on', 'vacation', 'and', 'take', 'it', 'with', 'me', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['good', 'bye', 'blue', 'screen', 'and', 'critical', 'errors', ' <EXCLAMATION_MARK> ', ' <EXCLAMATION_MARK> ', ' <EXCLAMATION_MARK> ', ' <EXCLAMATION_MARK> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'had', 'it', 'four', 'months', 'when', 'my', 'disc', 'drive', 'refused', 'to', 'open', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 1, 2, 3, 4, 4, 5]"
"['so', ' <COMMA> ', 'after', 'apple', 'replaced', 'the', 'hard', 'drive', 'i', 'enjoyed', 'another', '4', 'months', 'of', 'my', 'new', 'computer', ' <COMMA> ', 'until', 'it', 'froze', 'this', 'morning', '--', 'completely', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5]"
"['once', 'again', ' <COMMA> ', 'i', 'was', 'told', 'it', 'was', 'the', 'suspicious', ' ', 'power', 'supply', ' ', 'problem', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 1, 2, 5, 5, 5]"
"['it', 'easily', 'fits', 'into', 'most', 'computer', 'bags', 'but', 'does', ""n't"", 'weigh', 'down', 'a', 'backpack', 'or', 'satchel', 'when', 'being', 'carried', 'with', 'spirals', 'and/or', 'textbooks', ' <PERIOD> ']","[5, 3, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['the', 'macbook', 'starts', 'fast', ' <COMMA> ', 'does', ""n't"", 'crash', ' <COMMA> ', 'has', 'a', 'fantastic', 'display', ' <COMMA> ', 'is', 'small', 'and', 'light', ' <LEFT PARENTHESIS> ', 'i', 'have', 'the', '13.3', ' <QUOTATION_MARK> ', 'model', ' <RIGHT PARENTHESIS> ', ' <COMMA> ', 'and', 'is', ""n't"", 'always', 'complaining', 'about', 'updates', ' <COMMA> ', 'lost', 'connections', ' <COMMA> ', 'errors', ' <COMMA> ', 'blue', 'screens', ' <COMMA> ', 'etc', ' <PERIOD> ']","[5, 5, 5, 3, 5, 5, 3, 4, 5, 5, 5, 3, 1, 5, 5, 3, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['it', 'was', 'kind', 'of', 'a', 'rebellion', 'against', 'pc', 'in', 'fact', ' <COMMA> ', 'and', 'i', 'am', 'certainly', 'glad', 'i', 'did', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5]"
"['unable', 'to', 'boot', 'up', 'this', 'brand', 'new', 'laptop', ' <PERIOD> ']","[3, 5, 1, 2, 5, 5, 5, 5, 5]"
"['in', 'addition', ' <COMMA> ', 'all', 'the', 'design', 'tools', 'on', 'pages', 'and', 'keynotes', 'makes', 'it', 'much', 'easier', 'to', 'create', 'professional', 'looking', 'documents', 'and', 'presentations', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'actually', 'had', 'the', 'hard', 'drive', 'replaced', 'twice', ' <COMMA> ', 'the', 'mother', 'board', 'once', ' <COMMA> ', 'the', 'dvd', 'drive', 'twice', ' <COMMA> ', 'then', 'they', 'finally', 'agreed', 'to', 'replace', 'it', ' <COMMA> ', ' <LEFT PARENTHESIS> ', 'all', 'of', 'this', 'in', 'less', 'than', '1', '1/2', 'years', ' <EXCLAMATION_MARK> ']","[5, 5, 5, 5, 1, 2, 5, 5, 5, 5, 1, 2, 5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'really', 'do', ""n't"", 'like', 'it', ' <COMMA> ', 'but', 'i', 'am', 'stuck', ' <PERIOD> ']","[5, 5, 5, 3, 4, 5, 5, 5, 5, 5, 5, 5]"
"['the', 'guy', 'then', 'said', 'that', 'if', 'i', 'insist', 'on', 'having', 'the', 'hinge', 'tightened', ' <COMMA> ', 'they', 'can', 'do', 'it', 'for', 'me', 'but', 'i', 'have', 'to', 'accept', 'the', 'condition', 'after', 'the', ' <QUOTATION_MARK> ', 'repair', ' <QUOTATION_MARK> ', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['the', 'port', 'is', 'secured', 'to', 'motherboard', 'so', 'when', 'this', ' ', 'happens', 'you', 'ca', ""n't"", 'see', 'the', 'plug', 'at', 'all', ' <COMMA> ', 'it', ""'s"", 'just', 'gone', ' <PERIOD> ']","[5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5]"
"['-stay', 'away', 'from', 'machouse', 'amsterdam', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5]"
"['once', 'again', 'apple', 'stands', 'alone', 'at', 'the', 'top', 'of', 'the', 'charts', ' <PERIOD> ']","[5, 5, 5, 3, 4, 4, 4, 4, 4, 4, 4, 5]"
"['i', 'love', 'the', 'feel', 'of', 'the', 'key', 'board', ' <COMMA> ', 'as', 'well', 'as', 'the', 'trackpad', ' <PERIOD> ']","[5, 3, 5, 5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 1, 5]"
"['now', 'i', 'have', 'the', 'best', 'of', 'both', 'worlds', 'with', 'all', 'of', 'the', 'power', 'and', 'ease', 'of', 'the', 'mac', ' <EXCLAMATION_MARK> ']","[5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 1, 5, 1, 5, 5, 5, 5]"
"['these', 'new', 'problems', 'were', 'the', 'final', 'straws', ' <SEMICOLON> ']","[5, 5, 5, 5, 5, 5, 5, 5]"
"['  ', 'luckly', 'i', 'had', 'a', 'student', 'task', 'force', 'able', 'to', 'help', ' <COMMA> ', 'or', 'else', 'it', 'would', 'have', 'crashed', 'within', 'the', 'first', 'year', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
