Sentence,Sequence
"['I', 'recommend', 'this', 'spot', 'to', 'anyone', 'who', 'enjoys', 'fine', 'cuisine', 'at', 'reasonable', 'prices']","[5, 5, 5, 5, 5, 5, 5, 3, 3, 1, 5, 3, 1]"
"['This', 'is', 'by', 'far', 'my', 'favorite', 'restaurant', 'in', 'NYC', 'and', 'I', 'only', 'wish', 'it', 'were', 'more', 'affordable', 'so', 'I', 'could', 'go', 'more', 'often']","[5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5]"
"['The', 'staff', 'was', 'very', 'attentive', 'the', 'ambience', 'lovely', 'and', 'the', 'food', 'superb']","[5, 1, 5, 5, 3, 5, 1, 3, 5, 5, 1, 3]"
"['I', 'love', 'when', 'restaurants', 'think', 'using', 'fancy', 'expensive', 'ingrediants', 'makes', 'the', 'food', 'fine', 'cuisine', 'even', 'with', 'no', 'idea', 'how', 'to', 'use', 'them']","[5, 3, 5, 5, 5, 5, 3, 3, 1, 5, 5, 5, 3, 1, 5, 5, 5, 5, 5, 5, 5, 5]"
"['THe', 'Pizza', 'and', 'wine', 'were', 'excellentthe', 'service', 'toobut', 'what', 'really', 'MADE', 'this', 'place', 'was', 'the', 'backyard', 'dining', 'area']","[5, 1, 5, 1, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 2]"
"['THE', 'FRANKENSTEIN', 'SHOW', 'WAS', 'THE', 'BEST']","[5, 5, 5, 5, 5, 5]"
"['The', 'waiters', 'are', 'sweet', 'the', 'food', 'is', 'tasty', 'and', 'the', 'bill', 'is', 'never', 'too', 'large']","[5, 1, 5, 3, 5, 1, 5, 3, 5, 5, 1, 5, 5, 5, 3]"
"['As', 'a', 'fan', 'of', 'Thai', 'I', 'have', 'tried', 'quite', 'a', 'few', 'different', 'restaurants', 'in', 'NYC', 'and', 'this', 'one', 'was', 'definitely', 'the', 'worst']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3]"
"['The', 'service', 'was', 'superb', 'they', 'treat', 'you', 'like', 'family']","[5, 1, 5, 3, 5, 5, 5, 5, 5]"
"['We', 'all', 'had', 'the', 'tasting', 'menu', 'and', 'unlike', 'some', 'of', 'the', 'other', 'reviews', 'I', 'felt', 'there', 'was', 'more', 'than', 'enough', 'food']","[5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 1]"
"['It', 'only', 'took', 'about', 'five', 'or', 'so', 'minutes', 'to', 'get', 'an', 'empty', 'table', 'but', 'standing', 'up', 'wasnt', 'too', 'bad']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 3]"
"['The', 'menu', 'may', 'be', 'small', 'but', 'everything', 'on', 'it', 'is', 'delicious']","[5, 1, 5, 5, 3, 5, 5, 5, 5, 5, 3]"
"['Too', 'bad', 'Latin', 'Quarters', 'closed']","[5, 3, 5, 5, 5]"
"['They', 'had', 'scrapped', 'the', 'bottom', 'of', 'the', 'vessel', 'in', 'which', 'they', 'make', 'the', 'rice', 'RESULT', 'WE', 'HAD', 'LARGE', 'CHUNKS', 'OF', 'BURNT', 'RICE', 'IN', 'OUR', 'SERVING', 'BOWL']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5]"
"['It', 'was', 'divine', 'melts', 'in', 'your', 'mouth']","[5, 5, 5, 5, 5, 5, 5]"
"['Stumbled', 'upon', 'this', 'gem', 'of', 'a', 'pizza', 'place', 'and', 'I', 'will', 'be', 'going', 'back', 'frequently']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['I', 'live', 'a', 'block', 'away', 'and', 'go', 'to', 'Patsys', 'frequently']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['for', 'dessert', 'we', 'split', 'chocolate', 'cake', 'and', 'vanilla', 'gelato', 'with', 'espresso', 'which', 'were', 'tasty', 'but', 'I', 'thought', 'a', 'bit', 'overpriced']","[5, 5, 5, 5, 1, 2, 5, 1, 2, 2, 2, 5, 5, 3, 5, 5, 5, 5, 5, 3]"
"['When', 'I', 'visited', 'my', 'friend', 'who', 'lives', 'in', 'the', 'Upper', 'Eastside', 'she', 'recommended', 'that', 'we', 'go', 'to', 'this', 'restaurant']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5]"
"['Warm', 'comfortable', 'surroundings', 'nice', 'appointments', 'witness', 'the', 'etched', 'glass', 'and', 'brickwork', 'separating', 'the', 'dining', 'rooms']","[5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2]"
"['We', 'ran', 'a', 'little', 'late', 'for', 'the', 'reservation', 'but', 'it', 'wasnt', 'a', 'problem', 'to', 'get', 'our', 'table', 'immediately']","[5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5]"
"['Kudos', 'Haru']","[5, 5]"
"['We', 'arrived', 'on', 'time', 'for', 'our', 'reservation', 'and', 'seated', 'promptlyThe']","[5, 5, 5, 5, 5, 5, 1, 5, 5, 5]"
"['I', 'plan', 'on', 'eating', 'here', 'more', 'often']","[5, 5, 5, 5, 5, 5, 5]"
"['I', 'would', 'definitely', 'go', 'back', 'for', 'a', 'very', 'special', 'occasion', 'but', 'not', 'for', 'regular', 'fine', 'dining']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1]"
"['The', 'well', 'mannered', 'pleasant', 'staff', 'that', 'Tony', 'has', 'in', 'his', 'employ']","[5, 3, 5, 3, 1, 5, 5, 5, 5, 5, 5]"
"['The', 'flavors', 'robust', 'and', 'subtle']","[5, 1, 3, 5, 3]"
"['I', 'came', 'here', 'for', 'my', 'friends', 'birthday', 'and', 'keep', 'coming', 'back', 'ever', 'since']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['All', 'I', 'can', 'say', 'is', '2', 'pints', 'during', 'happy', 'hour', 'and', 'the', 'some', 'of', 'the', 'cheapest', 'oysters', 'youll', 'find', 'in', 'the', 'city', 'though', 'the', 'quality', 'is', 'some', 'of', 'the', 'best']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 1, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 3]"
"['I', 'would', 'never', 'wait', 'for', 'a', 'table', 'to', 'eat', 'it', 'just', 'is', 'not', 'THAT', 'great']","[5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 3]"
"['We', 'concluded', 'with', 'tiramisu', 'chocolate', 'cake', 'both', 'were', 'delicious']","[5, 5, 5, 1, 2, 2, 5, 5, 3]"
"['The', 'counter', 'service', 'is', 'bad']","[5, 1, 2, 5, 3]"
"['I', 'had', 'a', 'grat', 'time', 'at', 'Jekyll', 'and', 'Hyde']","[5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['Service', 'here', 'was', 'great', 'food', 'was', 'fantastic']","[1, 5, 5, 3, 1, 5, 3]"
"['its', 'a', 'little', 'out', 'of', 'the', 'way', 'if', 'you', 'dont', 'live', 'in', 'the', 'neighborhood', 'but', 'definitely', 'worth', 'the', 'trip', 'from', 'wherever', 'you', 'are']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5]"
"['This', 'is', 'such', 'a', 'lovely', 'peaceful', 'place', 'to', 'eat', 'outside']","[5, 5, 5, 5, 3, 3, 1, 5, 5, 5]"
"['and', 'we', 'were', 'thouroughly', 'disapointed']","[5, 5, 5, 5, 5]"
"['This', 'is', 'the', 'Jackel', 'and', 'Hideof', 'the', 'restaurants', 'on', 'the', 'UES']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['The', 'sauce', 'is', 'delicious', 'and', 'the', 'crust', 'is', 'perfect']","[5, 1, 5, 3, 5, 5, 1, 5, 3]"
"['This', 'is', 'a', 'great', 'place', 'to', 'take', 'outoftowners', 'and', 'perfect', 'for', 'watching', 'the', 'sunset']","[5, 5, 5, 3, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5]"
"['Since', 'my', 'first', 'dinner', 'I', 'have', 'had', 'the', 'chance', 'to', 'have', 'brunch', 'at', 'Orsay', '3x']","[5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5]"
"['You', 'will', 'pay', 'a', 'lot', 'for', 'the', 'decore', 'but', 'the', 'food', 'is', 'no', 'better', 'or', 'worse', 'than', 'a', 'lot', 'of', 'other', 'Chinese', 'and', 'Asian', 'fusion', 'places', 'in', 'NY']","[5, 5, 5, 5, 3, 5, 5, 1, 5, 5, 1, 5, 5, 3, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['They', 'have', 'some', 'great', 'entrees', 'here', 'as', 'well']","[5, 5, 5, 3, 1, 5, 5, 5]"
"['Our', 'teenage', 'kids', 'love', 'it', 'too']","[5, 5, 5, 3, 5, 5]"
"['The', 'service', 'is', 'not', 'consistently', 'excellent', 'just', 'decent']","[5, 1, 5, 5, 5, 3, 5, 3]"
"['The', 'food', 'served', 'in', 'small', 'tasting', 'portions', 'as', 'an', 'option', 'is', 'very', 'good', 'with', 'each', 'dish', 'being', 'better', 'than', 'the', 'next']","[5, 1, 1, 5, 5, 5, 1, 5, 5, 5, 5, 5, 3, 5, 5, 1, 5, 3, 5, 5, 5]"
"['You', 'guys', 'are', 'awesome']","[5, 5, 5, 3]"
"['They', 'do', 'cater', 'to', 'American', 'palates', 'but', 'if', 'you', 'like', 'it', 'hot', 'let', 'them', 'know', 'and', 'they', 'are', 'more', 'than', 'willing', 'to', 'oblige']","[5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['I', 'loved', 'this', 'place']","[5, 3, 5, 5]"
"['I', 'had', 'the', 'mango', 'chicken', 'and', 'i', 'cant', 'go', 'on', 'to', 'tell', 'you', 'how', 'delicious', 'that', 'was', 'and', 'the', 'presentation', 'was', 'beatiful']","[5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 1, 5, 5]"
"['I', 'care', 'more', 'about', 'the', 'food', 'and', 'ambience']","[5, 5, 5, 5, 5, 1, 5, 1]"
"['Oh', 'but', 'wait', 'we', 'were', 'out', 'of', 'drinks', 'which', 'were', 'also', 'delightfully', 'overpriced']","[5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 3]"
"['Avoid', 'at', 'all', 'costs']","[5, 5, 5, 5]"
"['I', 'would', 'highly', 'recommend', 'this', 'place', 'to', 'everyone', 'for', 'any', 'occasion']","[5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5]"
"['The', 'service', 'is', 'fantastic']","[5, 1, 5, 3]"
"['I', 'recommend', 'that', 'you', 'try', 'this', 'hidden', 'spot', 'which', 'will', 'surely', 'blowup', 'very', 'soon']","[5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['The', 'garlic', 'mashed', 'potatoes', 'are', 'hands', 'down', 'the', 'best', 'in', 'the', 'city']","[5, 1, 2, 2, 5, 5, 5, 5, 3, 5, 5, 5]"
"['Food', 'and', 'service', 'was', 'okay']","[1, 5, 1, 5, 3]"
"['great', 'for', 'a', 'romantic', 'evening', 'or', 'a', 'fun', 'evening', 'with', 'friends']","[3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['The', 'lamb', 'meat', 'was', 'undercooked', 'and', 'EXTRMELY', 'CHEWY']","[5, 1, 2, 5, 5, 5, 5, 5]"
"['The', 'best', 'pad', 'thai', 'ive', 'ever', 'had']","[5, 3, 1, 2, 5, 5, 5]"
"['Over', 'time', 'the', 'food', 'quality', 'has', 'decreased', 'substantially', 'it', 'is', 'a', 'lot', 'less', 'crowded', 'than', 'it', 'used', 'to', 'and', 'the', 'service', 'must', 'definitely', 'be', 'part', 'of', 'the', 'reason']","[5, 5, 5, 1, 2, 5, 3, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5]"
"['Great', 'pizza', 'and', 'fantastic', 'service']","[5, 1, 5, 5, 1]"
"['We', 'were', 'seated', 'outside', 'and', 'the', 'waiter', 'spilled', 'red', 'wine', 'and', 'hot', 'tea', 'on', 'myself', 'and', 'my', 'date']","[5, 5, 5, 5, 5, 5, 1, 5, 1, 2, 5, 1, 2, 5, 5, 5, 5, 5]"
"['i', 'would', 'just', 'ask', 'for', 'no', 'oil', 'next', 'time']","[5, 5, 5, 5, 5, 5, 1, 5, 5]"
"['While', 'this', 'is', 'a', 'pretty', 'place', 'in', 'that', 'overly', 'cute', 'French', 'way', 'the', 'food', 'was', 'insultingly', 'horrible']","[5, 5, 5, 5, 3, 1, 5, 5, 5, 3, 5, 5, 5, 1, 5, 3, 4]"
"['I', 'went', 'there', 'for', 'lunch', 'and', 'it', 'was', 'not', 'as', 'good', 'as', 'I', 'expected', 'from', 'the', 'reviews', 'I', 'read']","[5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5]"
"['I', 'really', 'didnt', 'know', 'what', 'to', 'expect', 'for', 'a', 'restaurant', 'that', 'literally', 'overlooks', 'the', 'main', 'hall', 'of', 'Grand', 'Central']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['None', 'of', 'that', 'yucky', 'whipped', 'stuff']","[5, 5, 5, 5, 5, 5]"
"['The', 'wine', 'list', 'isnt', 'great', 'and', 'the', 'desserts', 'are', 'shipped', 'in', 'from', 'Brunos', 'down', 'the', 'street', 'which', 'is', 'not', 'as', 'good', 'as', 'it', 'used', 'to', 'be']","[5, 1, 2, 5, 3, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5]"
"['I', 'ordered', 'a', 'Lassi', 'and', 'asked', '4', 'times', 'for', 'it', 'but', 'never', 'got', 'it']","[5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['Their', 'coffee', 'is', 'quite', 'good', 'too']","[5, 1, 5, 5, 3, 5]"
"['I', 'would', 'not', 'recommend', 'this', 'place', 'to', 'anyone']","[5, 5, 5, 3, 5, 5, 5, 5]"
"['great', 'wine', 'list', 'italian', 'good', 'food', 'service', 'was', 'INITIALLY', 'fine']","[3, 1, 2, 5, 3, 1, 1, 5, 5, 3]"
"['Despite', 'the', 'fact', 'that', 'the', 'space', 'is', 'large', 'theyve', 'overcrowded', 'the', 'floor', 'with', 'tables']","[5, 5, 5, 5, 5, 1, 5, 3, 5, 3, 5, 5, 5, 1]"
"['i', 'know', 'you', 'were', 'too', 'busy', 'showing', 'off', 'your', 'vintage', 'tee', 'shirt', 'and', 'looking', 'bored', 'but', 'my', 'agenda', 'is', 'im', 'here', 'to', 'eat', 'and', 'enjoy', 'the', 'company', 'of', 'friends', 'seeking', 'a', 'pleasant', 'experience']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 3, 5]"
"['As', 'far', 'as', 'the', 'service', 'goes', 'the', 'waitresses', 'were', 'not', 'particularly', 'friendly', 'but', 'they', 'got', 'the', 'job', 'done']","[5, 5, 5, 5, 1, 5, 5, 1, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5]"
"['They', 'are', 'not', 'helpful', 'in', 'the', 'least', 'and', 'will', 'give', 'you', 'the', 'grand', 'run', 'around', 'so', 'by', 'the', 'time', 'the', 'event', 'date', 'rolls', 'around', 'you', 'will', 'not', 'only', 'regret', 'chosing', 'this', 'place', 'but', 'also', 'become', 'hostile']","[5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 1, 5, 5, 5, 5]"
"['I', 'had', 'to', 'ask', 'her', 'three', 'times', 'before', 'she', 'finally', 'came', 'back', 'with', 'the', 'dish', 'Ive', 'requested']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5]"
"['Normally', 'that', 'would', 'be', 'improper', 'however', 'they', 'were', 'all', 'delicious', 'and', 'my', 'host', 'did', 'not', 'complain']","[5, 5, 5, 5, 3, 5, 5, 5, 5, 3, 5, 5, 1, 5, 5, 5]"
"['Taxan', 'delicious']","[1, 3]"
"['Perhaps', 'it', 'was', 'an', 'off', 'night', 'but', 'it', 'was', 'suprisingly', 'average', 'for', 'a', '93', 'rating']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5]"
"['Unlike', 'other', 'places', 'in', 'NYC', 'where', 'the', 'sandwiches', 'you', 'want', 'only', 'come', 'as', 'a', 'tripledecker', 'here', 'you', 'can', 'get', 'what', 'you', 'want', 'in', 'a', 'reasonablysized', 'portion', 'and', 'price']","[5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1]"
"['Southern', 'Indian', 'cuisine', 'is', 'still', 'there', 'too']","[1, 2, 2, 5, 5, 5, 5]"
"['Restaurant', 'snobs', 'need', 'not', 'bother', 'this', 'is', 'a', 'small', 'neighborhood', 'kind', 'of', 'place']","[5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 1]"
"['Have', 'been', 'dozens', 'of', 'times', 'and', 'never', 'failed', 'to', 'enjoy', 'the', 'experience']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5]"
"['They', 'couldnt', 'even', 'make', 'a', 'salad', 'that', 'was', 'appealing']","[5, 5, 5, 5, 5, 1, 5, 5, 3]"
"['For', 'two', 'people', 'with', 'tip', 'was', 'less', 'than', '25', 'bucks']","[5, 5, 5, 5, 1, 5, 5, 5, 5, 5]"
"['Killer', 'Sushi']","[5, 1]"
"['Of', 'course', 'the', 'reason', 'its', 'so', 'packed', 'is', 'because', 'the', 'food', 'is', 'so', 'delicious']","[5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 1, 5, 5, 3]"
"['Staffs', 'are', 'not', 'that', 'friendly', 'but', 'the', 'taste', 'covers', 'all']","[1, 5, 5, 5, 3, 5, 5, 1, 5, 5]"
"['The', 'jukebox', 'plays', 'everything', 'from', 'Italian', 'Opera', 'to', 'The', 'Strokes']","[5, 1, 5, 5, 5, 5, 5, 5, 5, 5]"
"['And', 'Ive', 'been', 'to', 'many', 'NYC', 'delis']","[5, 5, 5, 5, 5, 5, 5]"
"['This', 'place', 'is', 'always', 'packed']","[5, 5, 5, 5, 3]"
"['Much', 'of', 'the', 'time', 'it', 'seems', 'like', 'they', 'do', 'not', 'care', 'about', 'you']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['Plus', 'they', 'made', 'a', 'perfect', 'martini']","[5, 5, 5, 5, 3, 1]"
"['I', 'am', 'not', 'sure', 'if', 'I', 'would', 'call', 'the', 'food', 'here', 'Indian', 'as', 'it', 'is', 'a', 'fusion', 'of', 'what', 'seems', 'to', 'be', 'French', 'with', 'an', 'Indian', 'or', 'exotic', 'touch']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['Ive', 'eaten', 'thai', 'many', 'times', 'and', 'am', 'very', 'familiar', 'with', 'the', 'cuisine']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1]"
"['The', 'waiter', 'was', 'attentive']","[5, 1, 5, 3]"
"['Their', 'Margarita', 'is', 'best', 'Ive', 'had', 'since', 'Ive', 'returned', 'from', 'Naples']","[5, 1, 5, 3, 5, 5, 5, 5, 5, 5, 5]"
"['I', 'highly', 'recommend', 'the', 'restaurant', 'based', 'on', 'our', 'experience', 'last', 'night']","[5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5]"
"['The', 'tastes', 'makes', 'your', 'mouth', 'water', 'for', 'more']","[5, 1, 5, 5, 5, 5, 5, 5]"
"['I', 'came', 'into', 'the', 'city', 'to', 'try', 'out', 'this', 'restaurant', 'because', 'a', 'friend', 'had', 'recommended', 'it', 'to', 'my', 'husband']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5]"
"['Their', 'sake', 'list', 'was', 'extensive', 'but', 'we', 'were', 'looking', 'for', 'Purple', 'Haze', 'which', 'wasnt', 'listed', 'but', 'made', 'for', 'us', 'upon', 'request']","[5, 1, 2, 5, 3, 5, 5, 5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['The', 'tables', 'are', 'crammed', 'way', 'too', 'close', 'the', 'menu', 'is', 'typical', 'of', 'any', 'Italian', 'restaurant', 'and', 'the', 'wine', 'list', 'is', 'simply', 'overpriced']","[5, 1, 5, 3, 5, 5, 3, 5, 1, 5, 3, 5, 5, 5, 5, 5, 5, 1, 2, 5, 5, 3]"
"['All', 'in', 'all', 'a', 'wonderful', 'experience', 'cant', 'wait', 'to', 'come', 'back']","[5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5]"
"['The', 'food', 'was', 'actually', 'aweful']","[5, 1, 5, 5, 5]"
"['after', 'dining', 'at', 'BOG', 'over', 'twenty', 'times', 'now', 'its', 'official']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['They', 'are', 'served', 'with', 'a', 'free', 'appetizer', 'and', 'the', 'portions', 'are', 'perfect', 'for', 'lunch']","[5, 5, 5, 5, 5, 3, 1, 5, 5, 1, 5, 3, 5, 5]"
"['There', 'is', 'actually', 'space', 'to', 'breathe', 'and', 'the', 'decor', 'sets', 'the', 'tone', 'for', 'an', 'intimate', 'dinner']","[5, 5, 5, 1, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 3, 1]"
"['We', 'went', 'around', '930', 'on', 'a', 'Friday', 'and', 'it', 'had', 'died', 'down', 'a', 'bit', 'by', 'then', 'so', 'the', 'service', 'was', 'great']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 3]"
"['My', 'husband', 'and', 'I', 'both', 'ordered', 'the', 'Steak', 'medium']","[5, 5, 5, 5, 5, 5, 5, 1, 3]"
"['Furthermore', 'the', 'rice', 'had', 'no', 'seasoning', 'so', 'the', 'sushi', 'was', 'bland', 'and', 'disgusting']","[5, 5, 1, 5, 5, 5, 5, 5, 1, 5, 3, 5, 3]"
"['This', 'place', 'has', 'realy', 'fresh', 'sushi', 'and', 'a', 'nice', 'large', 'menu', 'of', 'Japanese', 'classic', 'cuisine']","[5, 5, 5, 5, 3, 1, 5, 5, 3, 3, 1, 5, 1, 2, 2]"
"['The', 'sushi', 'is', 'average', 'and', 'the', 'prices', 'are', 'anything', 'but']","[5, 1, 5, 3, 5, 5, 1, 5, 5, 5]"
"['My', 'wife', 'and', 'I', 'also', 'enjoyed', 'the', 'spinach', 'the', 'Shanghai', 'low', 'mein', 'and', 'other', 'attractions']","[5, 5, 5, 5, 5, 3, 5, 1, 5, 1, 2, 2, 5, 5, 5]"
"['Owner', 'must', 'have', 'coem', 'on', 'this', 'website', 'to', 'give', 'himself', 'credit']","[1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['Turned', 'out', 'there', 'was', 'full', 'service', 'upstairs', 'and', 'sat', 'down']","[5, 5, 5, 5, 3, 1, 5, 5, 5, 5]"
"['I', 'would', 'go', 'back']","[5, 5, 5, 5]"
"['Definitely', 'will', 'be', 'back']","[5, 5, 5, 5]"
"['Several', 'of', 'the', 'dim', 'sum', 'orders', 'had', 'about', '68', 'pieces']","[5, 5, 5, 1, 2, 2, 5, 5, 5, 5]"
"['Im', 'not', 'sure', 'why', 'these', 'other', 'reviewers', 'are', 'whining', 'so', 'much']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['they', 'live', 'up', 'to', 'the', 'thai', 'way', 'of', 'living']","[5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['If', 'you', 'have', 'a', 'dumpling', 'fetish', 'i', 'suggest', 'you', 'try', 'some', 'here']","[5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5]"
"['Three', 'page', 'wine', 'menu', 'one', 'page', 'entree', 'and', 'horedevous']","[5, 5, 1, 2, 5, 5, 1, 5, 1]"
"['The', 'food', 'is', 'consistently', 'wonderful', 'Ive', 'been', 'coming', 'here', 'for', 'years', 'and', 'the', 'owner', 'has', 'always', 'been', 'accomodating', 'and', 'friendly']","[5, 1, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 3, 5, 3]"
"['The', 'waiters', 'and', 'owners', 'were', 'nonchalant', 'about', 'this', 'and', 'promised', 'to', 'call', 'the', 'exterminator', 'but', 'werent', 'as', 'dismayed', 'or', 'apologetic', 'as', 'I', 'would', 'have', 'expected']","[5, 1, 5, 1, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['I', 'live', 'nearby', 'and', 'when', 'they', 'first', 'opened', 'I', 'ate', 'there', 'a', 'lot']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['And', 'the', 'food', 'was', 'fantastic']","[5, 5, 1, 5, 3]"
"['This', 'is', 'the', 'kind', 'of', 'place', 'youd', 'like', 'to', 'take', 'all', 'your', 'friends', 'to', 'and', 'still', 'keep', 'a', 'secret']","[5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['If', 'youre', 'looking', 'for', 'a', 'place', 'to', 'sit', 'down', 'have', 'a', 'drink', 'and', 'conversations', 'with', 'friends', 'go', 'to', 'sweetntart', 'and', 'order', 'yourself', 'a', 'hongkong', 'styled', 'milk', 'and', 'tea', 'with', 'tapioca', 'pearls', 'hot']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['Aside', 'from', 'the', 'Sea', 'Urchin', 'the', 'chef', 'recommended', 'an', 'assortment', 'of', 'fish', 'including', 'Fatty', 'Yellow', 'Tail', 'Boton', 'Shrimp', 'Blue', 'Fin', 'Torro', 'Fatty', 'Tuna', 'Sea', 'Eel', 'etc']","[5, 5, 5, 5, 5, 5, 1, 5, 5, 1, 2, 2, 5, 1, 2, 2, 1, 2, 5, 5, 5, 5, 5, 1, 2, 5]"
"['Theyre', 'also', 'friendlier', 'here', 'especially', 'the', 'owner', 'Kenny']","[5, 5, 3, 5, 5, 5, 1, 5]"
"['While', 'the', 'room', 'is', 'not', 'particularly', 'comfortable', 'once', 'youre', 'seated', 'youll', 'forget', 'about', 'everything', 'except', 'whats', 'on', 'your', 'plate']","[5, 5, 1, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1]"
