Sentence,Sequence,Tags
"['I', 'would', 'definitely', 'suggest', 'this', 'laptop']","[5, 5, 5, 5, 5, 5]","[('I', 'PRON', 'PRP', 'nsubj'), ('would', 'VERB', 'MD', 'aux'), ('definitely', 'ADV', 'RB', 'advmod'), ('suggest', 'VERB', 'VB', 'ROOT'), ('this', 'DET', 'DT', 'det'), ('laptop', 'NOUN', 'NN', 'dobj')]"
"['It', 'did', 'not', 'have', 'all', 'the', 'features', 'I', 'expected', 'it', 'to', 'have']","[5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5]","[('It', 'PRON', 'PRP', 'nsubj'), ('did', 'VERB', 'VBD', 'aux'), ('not', 'ADV', 'RB', 'neg'), ('have', 'VERB', 'VB', 'ROOT'), ('all', 'ADJ', 'PDT', 'predet'), ('the', 'DET', 'DT', 'det'), ('features', 'NOUN', 'NNS', 'dobj'), ('I', 'PRON', 'PRP', 'nsubj'), ('expected', 'VERB', 'VBD', 'relcl'), ('it', 'PRON', 'PRP', 'nsubj'), ('to', 'PART', 'TO', 'aux'), ('have', 'VERB', 'VB', 'ccomp')]"
"['Just', 'a', 'bunch', 'of', 'idiots', 'whos', 'English', 'as', 'a', '5th', 'language', 'is', 'forced', 'at', 'best']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('Just', 'ADV', 'RB', 'advmod'), ('a', 'DET', 'DT', 'det'), ('bunch', 'NOUN', 'NN', 'nsubjpass'), ('of', 'ADP', 'IN', 'prep'), ('idiots', 'NOUN', 'NNS', 'pobj'), ('who', 'NOUN', 'WP', 'nsubj'), ('s', 'VERB', 'VBZ', 'relcl'), ('English', 'PROPN', 'NNP', 'acomp'), ('as', 'ADP', 'IN', 'prep'), ('a', 'DET', 'DT', 'det'), ('5th', 'ADJ', 'JJ', 'amod'), ('language', 'NOUN', 'NN', 'pobj'), ('is', 'VERB', 'VBZ', 'auxpass'), ('forced', 'VERB', 'VBN', 'ROOT'), ('at', 'ADP', 'IN', 'advmod'), ('best', 'ADJ', 'JJS', 'advmod')]"
"['No', 'luck', 'although', 'I', 'waited', 'for', 'hours', 'on', 'the', 'phoneVisited', 'MacHouse', 'they', 'stated', 'the', 'their', 'call', 'center', 'is', 'down', 'due', 'to', 'too', 'many', 'phonecalls', 'difficult', 'to', 'believe']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('No', 'DET', 'DT', 'det'), ('luck', 'NOUN', 'NN', 'dep'), ('although', 'ADP', 'IN', 'mark'), ('I', 'PRON', 'PRP', 'nsubj'), ('waited', 'VERB', 'VBD', 'advcl'), ('for', 'ADP', 'IN', 'prep'), ('hours', 'NOUN', 'NNS', 'pobj'), ('on', 'ADP', 'IN', 'prep'), ('the', 'DET', 'DT', 'det'), ('phoneVisited', 'ADJ', 'JJ', 'amod'), ('MacHouse', 'PROPN', 'NNP', 'pobj'), ('they', 'PRON', 'PRP', 'nsubj'), ('stated', 'VERB', 'VBD', 'ROOT'), ('the', 'DET', 'DT', 'det'), ('their', 'ADJ', 'PRP$', 'poss'), ('call', 'NOUN', 'NN', 'compound'), ('center', 'NOUN', 'NN', 'nsubj'), ('is', 'VERB', 'VBZ', 'ccomp'), ('down', 'ADV', 'RB', 'advmod'), ('due', 'ADP', 'IN', 'prep'), ('to', 'ADP', 'IN', 'pcomp'), ('too', 'ADV', 'RB', 'advmod'), ('many', 'ADJ', 'JJ', 'amod'), ('phonecalls', 'NOUN', 'NNS', 'pobj'), ('difficult', 'ADJ', 'JJ', 'amod'), ('to', 'PART', 'TO', 'aux'), ('believe', 'VERB', 'VB', 'xcomp')]"
"['There', 'is', 'a', 'backlit', 'keyboard', 'which', 'is', 'perfect', 'for', 'typing', 'in', 'the', 'dark']","[5, 5, 5, 1, 2, 5, 5, 3, 5, 5, 5, 5, 5]","[('There', 'ADV', 'EX', 'expl'), ('is', 'VERB', 'VBZ', 'ROOT'), ('a', 'DET', 'DT', 'det'), ('backlit', 'ADJ', 'JJ', 'amod'), ('keyboard', 'NOUN', 'NN', 'attr'), ('which', 'ADJ', 'WDT', 'nsubj'), ('is', 'VERB', 'VBZ', 'relcl'), ('perfect', 'ADJ', 'JJ', 'acomp'), ('for', 'ADP', 'IN', 'prep'), ('typing', 'VERB', 'VBG', 'pcomp'), ('in', 'ADP', 'IN', 'prep'), ('the', 'DET', 'DT', 'det'), ('dark', 'NOUN', 'NN', 'pobj')]"
"['It', 'has', 'a', 'lot', 'of', 'memory', 'and', 'a', 'great', 'battery', 'life']","[5, 5, 3, 4, 4, 1, 5, 5, 3, 1, 2]","[('It', 'PRON', 'PRP', 'nsubj'), ('has', 'VERB', 'VBZ', 'ROOT'), ('a', 'DET', 'DT', 'det'), ('lot', 'NOUN', 'NN', 'dobj'), ('of', 'ADP', 'IN', 'prep'), ('memory', 'NOUN', 'NN', 'pobj'), ('and', 'CCONJ', 'CC', 'cc'), ('a', 'DET', 'DT', 'det'), ('great', 'ADJ', 'JJ', 'amod'), ('battery', 'NOUN', 'NN', 'compound'), ('life', 'NOUN', 'NN', 'conj')]"
"['I', 'spoke', 'with', 'a', 'service', 'rep', 'at', 'Micro', 'Center', 'and', 'his', 'girlfriend', 'is', 'having', 'the', 'same', 'problem', 'with', 'her', 'power', 'adapter', 'so', 'its', 'not', 'just', 'an', 'isolated', 'incident']","[5, 5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5, 5]","[('I', 'PRON', 'PRP', 'nsubj'), ('spoke', 'VERB', 'VBD', 'ROOT'), ('with', 'ADP', 'IN', 'prep'), ('a', 'DET', 'DT', 'det'), ('service', 'NOUN', 'NN', 'compound'), ('rep', 'NOUN', 'NN', 'pobj'), ('at', 'ADP', 'IN', 'prep'), ('Micro', 'PROPN', 'NNP', 'compound'), ('Center', 'PROPN', 'NNP', 'pobj'), ('and', 'CCONJ', 'CC', 'cc'), ('his', 'ADJ', 'PRP$', 'poss'), ('girlfriend', 'NOUN', 'NN', 'nsubj'), ('is', 'VERB', 'VBZ', 'aux'), ('having', 'VERB', 'VBG', 'conj'), ('the', 'DET', 'DT', 'det'), ('same', 'ADJ', 'JJ', 'amod'), ('problem', 'NOUN', 'NN', 'dobj'), ('with', 'ADP', 'IN', 'prep'), ('her', 'ADJ', 'PRP$', 'poss'), ('power', 'NOUN', 'NN', 'compound'), ('adapter', 'NOUN', 'NN', 'pobj'), ('so', 'ADP', 'IN', 'prep'), ('its', 'ADJ', 'PRP$', 'poss'), ('not', 'ADV', 'RB', 'neg'), ('just', 'ADV', 'RB', 'advmod'), ('an', 'DET', 'DT', 'det'), ('isolated', 'ADJ', 'JJ', 'amod'), ('incident', 'NOUN', 'NN', 'pobj')]"
"['They', 'had', 'me', 'send', 'in', 'the', 'machine', 'last', 'April', 'returned', 'it', 'to', 'me', 'in', 'May', 'with', 'no', 'documentation', 'on', 'what', 'was', 'done', 'it', 'anything']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('They', 'PRON', 'PRP', 'nsubj'), ('had', 'VERB', 'VBD', 'ROOT'), ('me', 'PRON', 'PRP', 'nsubj'), ('send', 'VERB', 'VB', 'ccomp'), ('in', 'ADP', 'IN', 'prep'), ('the', 'DET', 'DT', 'det'), ('machine', 'NOUN', 'NN', 'pobj'), ('last', 'ADJ', 'JJ', 'amod'), ('April', 'PROPN', 'NNP', 'npadvmod'), ('returned', 'VERB', 'VBD', 'conj'), ('it', 'PRON', 'PRP', 'dobj'), ('to', 'ADP', 'IN', 'prep'), ('me', 'PRON', 'PRP', 'pobj'), ('in', 'ADP', 'IN', 'prep'), ('May', 'PROPN', 'NNP', 'pobj'), ('with', 'ADP', 'IN', 'prep'), ('no', 'DET', 'DT', 'det'), ('documentation', 'NOUN', 'NN', 'pobj'), ('on', 'ADP', 'IN', 'prep'), ('what', 'NOUN', 'WP', 'nsubjpass'), ('was', 'VERB', 'VBD', 'auxpass'), ('done', 'VERB', 'VBN', 'pcomp'), ('it', 'PRON', 'PRP', 'dative'), ('anything', 'NOUN', 'NN', 'dep')]"
"['5', 'Cut', 'my', 'losses', 'and', 'sold', 'it', 'for', 'parts']","[5, 5, 5, 5, 5, 5, 5, 5, 5]","[('5', 'PUNCT', 'LS', 'nummod'), ('Cut', 'VERB', 'VB', 'ROOT'), ('my', 'ADJ', 'PRP$', 'poss'), ('losses', 'NOUN', 'NNS', 'dobj'), ('and', 'CCONJ', 'CC', 'cc'), ('sold', 'VERB', 'VBD', 'conj'), ('it', 'PRON', 'PRP', 'dobj'), ('for', 'ADP', 'IN', 'dative'), ('parts', 'NOUN', 'NNS', 'pobj')]"
"['All', 'I', 'can', 'say', 'is', 'WOW']","[5, 5, 5, 5, 5, 5]","[('All', 'DET', 'DT', 'nsubj'), ('I', 'PRON', 'PRP', 'nsubj'), ('can', 'VERB', 'MD', 'aux'), ('say', 'VERB', 'VB', 'relcl'), ('is', 'VERB', 'VBZ', 'ROOT'), ('WOW', 'INTJ', 'UH', 'attr')]"
"['I', 'love', 'this', 'program', 'it', 'is', 'superior', 'to', 'windows', 'movie', 'maker']","[5, 3, 5, 1, 5, 5, 3, 5, 1, 2, 2]","[('I', 'PRON', 'PRP', 'nsubj'), ('love', 'VERB', 'VBP', 'ROOT'), ('this', 'DET', 'DT', 'det'), ('program', 'NOUN', 'NN', 'dobj'), ('it', 'PRON', 'PRP', 'nsubj'), ('is', 'VERB', 'VBZ', 'relcl'), ('superior', 'ADJ', 'JJ', 'acomp'), ('to', 'ADP', 'IN', 'aux'), ('windows', 'NOUN', 'NNS', 'xcomp'), ('movie', 'NOUN', 'NN', 'compound'), ('maker', 'NOUN', 'NN', 'dobj')]"
"['Which', 'is', 'what', 'I', 'did', 'check', 'out', 'my', 'ACER', '5517']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('Which', 'ADJ', 'WDT', 'nsubj'), ('is', 'VERB', 'VBZ', 'ROOT'), ('what', 'NOUN', 'WP', 'dobj'), ('I', 'PRON', 'PRP', 'nsubj'), ('did', 'VERB', 'VBD', 'aux'), ('check', 'VERB', 'VB', 'ccomp'), ('out', 'PART', 'RP', 'prt'), ('my', 'ADJ', 'PRP$', 'poss'), ('ACER', 'PROPN', 'NNP', 'compound'), ('5517', 'NUM', 'CD', 'dobj')]"
"['He', 'has', 'replaced', 'his', 'hard', 'drive', 'twice', 'and', 'of', 'course', 'has', 'had', 'to', 'pay', 'for', 'antivirus', 'software', 'every', 'year']","[5, 5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 5, 5]","[('He', 'PRON', 'PRP', 'nsubj'), ('has', 'VERB', 'VBZ', 'aux'), ('replaced', 'VERB', 'VBN', 'ROOT'), ('his', 'ADJ', 'PRP$', 'poss'), ('hard', 'ADJ', 'JJ', 'amod'), ('drive', 'NOUN', 'NN', 'dobj'), ('twice', 'ADV', 'RB', 'advmod'), ('and', 'CCONJ', 'CC', 'cc'), ('of', 'ADP', 'IN', 'prep'), ('course', 'NOUN', 'NN', 'pobj'), ('has', 'VERB', 'VBZ', 'aux'), ('had', 'VERB', 'VBN', 'conj'), ('to', 'PART', 'TO', 'aux'), ('pay', 'VERB', 'VB', 'xcomp'), ('for', 'ADP', 'IN', 'prep'), ('antivirus', 'NOUN', 'NN', 'compound'), ('software', 'NOUN', 'NN', 'pobj'), ('every', 'DET', 'DT', 'det'), ('year', 'NOUN', 'NN', 'npadvmod')]"
"['This', 'purchase', 'opened', 'me', 'to', 'the', 'world', 'of', 'Macbooks', 'and', 'I', 'am', 'impressed', 'with', 'the', 'intuition', 'of', 'the', 'design', 'the', 'beauty', 'of', 'the', 'product', 'and', 'the', 'excellent', 'technological', 'advances', 'associated', 'with', 'it']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 1, 5, 1, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5]","[('This', 'DET', 'DT', 'det'), ('purchase', 'NOUN', 'NN', 'nsubj'), ('opened', 'VERB', 'VBD', 'ROOT'), ('me', 'PRON', 'PRP', 'dobj'), ('to', 'ADP', 'IN', 'prep'), ('the', 'DET', 'DT', 'det'), ('world', 'NOUN', 'NN', 'pobj'), ('of', 'ADP', 'IN', 'prep'), ('Macbooks', 'PROPN', 'NNP', 'pobj'), ('and', 'CCONJ', 'CC', 'cc'), ('I', 'PRON', 'PRP', 'nsubjpass'), ('am', 'VERB', 'VBP', 'auxpass'), ('impressed', 'ADJ', 'JJ', 'conj'), ('with', 'ADP', 'IN', 'prep'), ('the', 'DET', 'DT', 'det'), ('intuition', 'NOUN', 'NN', 'pobj'), ('of', 'ADP', 'IN', 'prep'), ('the', 'DET', 'DT', 'det'), ('design', 'NOUN', 'NN', 'pobj'), ('the', 'DET', 'DT', 'det'), ('beauty', 'NOUN', 'NN', 'conj'), ('of', 'ADP', 'IN', 'prep'), ('the', 'DET', 'DT', 'det'), ('product', 'NOUN', 'NN', 'pobj'), ('and', 'CCONJ', 'CC', 'cc'), ('the', 'DET', 'DT', 'det'), ('excellent', 'ADJ', 'JJ', 'amod'), ('technological', 'ADJ', 'JJ', 'amod'), ('advances', 'NOUN', 'NNS', 'conj'), ('associated', 'VERB', 'VBN', 'acl'), ('with', 'ADP', 'IN', 'prep'), ('it', 'PRON', 'PRP', 'pobj')]"
"['I', 'have', 'loved', 'this', 'since', 'i', 'took', 'it', 'out', 'of', 'the', 'box']","[5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('I', 'PRON', 'PRP', 'nsubj'), ('have', 'VERB', 'VBP', 'aux'), ('loved', 'VERB', 'VBN', 'ROOT'), ('this', 'DET', 'DT', 'dobj'), ('since', 'ADP', 'IN', 'mark'), ('i', 'PRON', 'PRP', 'nsubj'), ('took', 'VERB', 'VBD', 'advcl'), ('it', 'PRON', 'PRP', 'dobj'), ('out', 'ADP', 'IN', 'prep'), ('of', 'ADP', 'IN', 'prep'), ('the', 'DET', 'DT', 'det'), ('box', 'NOUN', 'NN', 'pobj')]"
"['The', 'price', 'is', 'great', 'for', 'this', 'model', 'I', 'only', 'plan', 'on', 'using', 'it', 'for', 'media', 'in', 'the', 'entertainment', 'room']","[5, 1, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('The', 'DET', 'DT', 'det'), ('price', 'NOUN', 'NN', 'nsubj'), ('is', 'VERB', 'VBZ', 'ROOT'), ('great', 'ADJ', 'JJ', 'acomp'), ('for', 'ADP', 'IN', 'prep'), ('this', 'DET', 'DT', 'det'), ('model', 'NOUN', 'NN', 'pobj'), ('I', 'PRON', 'PRP', 'nsubj'), ('only', 'ADV', 'RB', 'advmod'), ('plan', 'VERB', 'VBP', 'conj'), ('on', 'ADP', 'IN', 'prep'), ('using', 'VERB', 'VBG', 'pcomp'), ('it', 'PRON', 'PRP', 'dobj'), ('for', 'ADP', 'IN', 'prep'), ('media', 'NOUN', 'NNS', 'pobj'), ('in', 'ADP', 'IN', 'prep'), ('the', 'DET', 'DT', 'det'), ('entertainment', 'NOUN', 'NN', 'compound'), ('room', 'NOUN', 'NN', 'pobj')]"
"['It', 'seemed', 'to', 'be', 'a', 'very', 'nice', 'laptop', 'except', 'I', 'was', 'not', 'able', 'to', 'load', 'my', 'Garmin', 'GPS', 'software', 'or', 'Microsoft', 'Office', '2003']","[5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 2, 5, 1, 2, 2]","[('It', 'PRON', 'PRP', 'nsubj'), ('seemed', 'VERB', 'VBD', 'ROOT'), ('to', 'PART', 'TO', 'aux'), ('be', 'VERB', 'VB', 'xcomp'), ('a', 'DET', 'DT', 'det'), ('very', 'ADV', 'RB', 'advmod'), ('nice', 'ADJ', 'JJ', 'amod'), ('laptop', 'NOUN', 'NN', 'attr'), ('except', 'ADP', 'IN', 'mark'), ('I', 'PRON', 'PRP', 'nsubj'), ('was', 'VERB', 'VBD', 'advcl'), ('not', 'ADV', 'RB', 'neg'), ('able', 'ADJ', 'JJ', 'acomp'), ('to', 'PART', 'TO', 'aux'), ('load', 'VERB', 'VB', 'xcomp'), ('my', 'ADJ', 'PRP$', 'poss'), ('Garmin', 'ADJ', 'JJ', 'compound'), ('GPS', 'NOUN', 'NN', 'compound'), ('software', 'NOUN', 'NN', 'dobj'), ('or', 'CCONJ', 'CC', 'cc'), ('Microsoft', 'PROPN', 'NNP', 'compound'), ('Office', 'PROPN', 'NNP', 'conj'), ('2003', 'NUM', 'CD', 'npadvmod')]"
"['But', 'like', 'I', 'said', 'before', 'the', 'only', 'reason', 'I', 'dont', 'currently', 'have', 'a', 'Mac', 'laptop', 'is', 'because', 'all', 'of', 'their', 'laptops', 'are', 'too', 'pricey']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('But', 'CCONJ', 'CC', 'cc'), ('like', 'INTJ', 'UH', 'intj'), ('I', 'PRON', 'PRP', 'nsubj'), ('said', 'VERB', 'VBD', 'csubj'), ('before', 'ADP', 'IN', 'prep'), ('the', 'DET', 'DT', 'det'), ('only', 'ADJ', 'JJ', 'amod'), ('reason', 'NOUN', 'NN', 'pobj'), ('I', 'PRON', 'PRP', 'nsubj'), ('do', 'VERB', 'VBP', 'aux'), ('nt', 'ADV', 'RB', 'advmod'), ('currently', 'ADV', 'RB', 'advmod'), ('have', 'VERB', 'VB', 'ccomp'), ('a', 'DET', 'DT', 'det'), ('Mac', 'PROPN', 'NNP', 'compound'), ('laptop', 'NOUN', 'NN', 'dobj'), ('is', 'VERB', 'VBZ', 'ROOT'), ('because', 'ADP', 'IN', 'mark'), ('all', 'DET', 'DT', 'nsubj'), ('of', 'ADP', 'IN', 'prep'), ('their', 'ADJ', 'PRP$', 'poss'), ('laptops', 'NOUN', 'NNS', 'pobj'), ('are', 'VERB', 'VBP', 'advcl'), ('too', 'ADV', 'RB', 'advmod'), ('pricey', 'ADJ', 'JJ', 'acomp')]"
"['Ive', 'also', 'had', 'to', 'have', 'the', 'keyboard', 'replaced', 'at', 'my', 'expense']","[5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5]","[('I', 'PRON', 'PRP', 'nsubj'), ('ve', 'VERB', 'VB', 'aux'), ('also', 'ADV', 'RB', 'advmod'), ('had', 'VERB', 'VBN', 'ROOT'), ('to', 'PART', 'TO', 'aux'), ('have', 'VERB', 'VB', 'xcomp'), ('the', 'DET', 'DT', 'det'), ('keyboard', 'NOUN', 'NN', 'nsubj'), ('replaced', 'VERB', 'VBD', 'ccomp'), ('at', 'ADP', 'IN', 'prep'), ('my', 'ADJ', 'PRP$', 'poss'), ('expense', 'NOUN', 'NN', 'pobj')]"
"['I', 'had', 'the', 'staff', 'telling', 'me', 'older', 'version', 'did', 'not', 'make', 'the', 'fan', 'noise', 'cause', 'it', 'is', 'a', 'different', 'computer']","[5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5]","[('I', 'PRON', 'PRP', 'nsubj'), ('had', 'VERB', 'VBD', 'ROOT'), ('the', 'DET', 'DT', 'det'), ('staff', 'NOUN', 'NN', 'nsubj'), ('telling', 'VERB', 'VBG', 'ccomp'), ('me', 'PRON', 'PRP', 'dative'), ('older', 'ADJ', 'JJR', 'amod'), ('version', 'NOUN', 'NN', 'dobj'), ('did', 'VERB', 'VBD', 'aux'), ('not', 'ADV', 'RB', 'neg'), ('make', 'VERB', 'VB', 'conj'), ('the', 'DET', 'DT', 'det'), ('fan', 'NOUN', 'NN', 'compound'), ('noise', 'NOUN', 'NN', 'nsubj'), ('cause', 'NOUN', 'NN', 'ccomp'), ('it', 'PRON', 'PRP', 'nsubj'), ('is', 'VERB', 'VBZ', 'ccomp'), ('a', 'DET', 'DT', 'det'), ('different', 'ADJ', 'JJ', 'amod'), ('computer', 'NOUN', 'NN', 'attr')]"
"['Was', 'very', 'much', 'worth', 'the', 'price', 'i', 'paid']","[5, 5, 5, 3, 5, 1, 5, 5]","[('Was', 'VERB', 'VBD', 'ROOT'), ('very', 'ADV', 'RB', 'advmod'), ('much', 'ADV', 'RB', 'advmod'), ('worth', 'ADJ', 'JJ', 'acomp'), ('the', 'DET', 'DT', 'det'), ('price', 'NOUN', 'NN', 'npadvmod'), ('i', 'PRON', 'PRP', 'nsubj'), ('paid', 'VERB', 'VBD', 'relcl')]"
"['So', 'far', 'so', 'good']","[5, 5, 5, 3]","[('So', 'ADV', 'RB', 'advmod'), ('far', 'ADV', 'RB', 'advmod'), ('so', 'ADV', 'RB', 'advmod'), ('good', 'ADJ', 'JJ', 'ROOT')]"
"['Even', 'out', 'of', 'warranty']","[5, 3, 4, 1]","[('Even', 'ADV', 'RB', 'advmod'), ('out', 'ADP', 'IN', 'ROOT'), ('of', 'ADP', 'IN', 'prep'), ('warranty', 'NOUN', 'NN', 'pobj')]"
"['A', 'tip', 'for', 'people', 'looking', 'into', 'this', 'computer', 'DO', 'NOT', 'BUY', 'IT', 'save', 'up', 'a', 'bit', 'more', 'money', 'and', 'buy', 'a', 'computer', 'that', 'will', 'last']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('A', 'DET', 'DT', 'det'), ('tip', 'NOUN', 'NN', 'nsubj'), ('for', 'ADP', 'IN', 'prep'), ('people', 'NOUN', 'NNS', 'pobj'), ('looking', 'VERB', 'VBG', 'acl'), ('into', 'ADP', 'IN', 'prep'), ('this', 'DET', 'DT', 'det'), ('computer', 'NOUN', 'NN', 'pobj'), ('DO', 'VERB', 'VBP', 'aux'), ('NOT', 'ADV', 'RB', 'neg'), ('BUY', 'VERB', 'VB', 'compound'), ('IT', 'PRON', 'PRP', 'nsubj'), ('save', 'VERB', 'VB', 'ROOT'), ('up', 'PART', 'RP', 'prt'), ('a', 'DET', 'DT', 'det'), ('bit', 'NOUN', 'NN', 'npadvmod'), ('more', 'ADJ', 'JJR', 'amod'), ('money', 'NOUN', 'NN', 'dobj'), ('and', 'CCONJ', 'CC', 'cc'), ('buy', 'VERB', 'VB', 'conj'), ('a', 'DET', 'DT', 'det'), ('computer', 'NOUN', 'NN', 'dobj'), ('that', 'ADJ', 'WDT', 'nsubj'), ('will', 'VERB', 'MD', 'aux'), ('last', 'VERB', 'VB', 'relcl')]"
"['This', 'is', 'a', 'great', 'little', 'computer', 'for', 'the', 'price']","[5, 5, 5, 3, 5, 5, 5, 5, 1]","[('This', 'DET', 'DT', 'nsubj'), ('is', 'VERB', 'VBZ', 'ROOT'), ('a', 'DET', 'DT', 'det'), ('great', 'ADJ', 'JJ', 'amod'), ('little', 'ADJ', 'JJ', 'amod'), ('computer', 'NOUN', 'NN', 'attr'), ('for', 'ADP', 'IN', 'prep'), ('the', 'DET', 'DT', 'det'), ('price', 'NOUN', 'NN', 'pobj')]"
"['This', 'comes', 'in', 'very', 'handy', 'for', 'me', 'as', 'an', 'educator']","[5, 5, 5, 5, 3, 5, 5, 5, 5, 5]","[('This', 'DET', 'DT', 'nsubj'), ('comes', 'VERB', 'VBZ', 'ROOT'), ('in', 'ADP', 'IN', 'prep'), ('very', 'ADV', 'RB', 'advmod'), ('handy', 'ADJ', 'JJ', 'advmod'), ('for', 'ADP', 'IN', 'prep'), ('me', 'PRON', 'PRP', 'pobj'), ('as', 'ADP', 'IN', 'prep'), ('an', 'DET', 'DT', 'det'), ('educator', 'NOUN', 'NN', 'pobj')]"
"['Crisp', 'screen', 'great', 'battery', 'life', 'and', 'plenty', 'of', 'storage']","[5, 1, 5, 1, 2, 5, 5, 5, 1]","[('Crisp', 'PROPN', 'NNP', 'amod'), ('screen', 'NOUN', 'NN', 'compound'), ('great', 'ADJ', 'JJ', 'amod'), ('battery', 'NOUN', 'NN', 'compound'), ('life', 'NOUN', 'NN', 'ROOT'), ('and', 'CCONJ', 'CC', 'cc'), ('plenty', 'NOUN', 'NN', 'conj'), ('of', 'ADP', 'IN', 'prep'), ('storage', 'NOUN', 'NN', 'pobj')]"
"['Its', 'a', 'long', 'and', 'tirring', 'process', 'that', 'after', 'a', 'while', 'it', 'seems', 'like', 'their', 'game', 'plan', 'was', 'to', 'wear', 'you', 'out', 'so', 'you', 'would', 'want', 'to', 'give', 'up', 'on', 'contacting', 'them']","[5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('  ', 'SPACE', '_SP', ''), ('Its', 'ADJ', 'PRP$', 'poss'), ('a', 'DET', 'DT', 'det'), ('long', 'ADJ', 'JJ', 'amod'), ('and', 'CCONJ', 'CC', 'cc'), ('tirring', 'NOUN', 'NN', 'conj'), ('process', 'NOUN', 'NN', 'ROOT'), ('that', 'ADP', 'IN', 'mark'), ('after', 'ADP', 'IN', 'prep'), ('a', 'DET', 'DT', 'det'), ('while', 'ADP', 'IN', 'pobj'), ('it', 'PRON', 'PRP', 'nsubj'), ('seems', 'VERB', 'VBZ', 'relcl'), ('like', 'ADP', 'IN', 'mark'), ('their', 'ADJ', 'PRP$', 'poss'), ('game', 'NOUN', 'NN', 'compound'), ('plan', 'NOUN', 'NN', 'nsubj'), ('was', 'VERB', 'VBD', 'ccomp'), ('to', 'PART', 'TO', 'aux'), ('wear', 'VERB', 'VB', 'xcomp'), ('you', 'PRON', 'PRP', 'dobj'), ('out', 'PART', 'RP', 'prt'), ('so', 'ADV', 'RB', 'mark'), ('you', 'PRON', 'PRP', 'nsubj'), ('would', 'VERB', 'MD', 'aux'), ('want', 'VERB', 'VB', 'advcl'), ('to', 'PART', 'TO', 'aux'), ('give', 'VERB', 'VB', 'xcomp'), ('up', 'PART', 'RP', 'prt'), ('on', 'ADP', 'IN', 'prep'), ('contacting', 'VERB', 'VBG', 'pcomp'), ('them', 'PRON', 'PRP', 'dobj')]"
