Sentence,Sequence
"['Apparently', 'theyre', 'not', 'special', 'anymore']","[5, 5, 3, 4, 4]"
"['I', 'use', 'a', 'cooling', 'pad', 'but', 'it', 'doesnt', 'help']","[5, 5, 5, 1, 2, 5, 5, 5, 5]"
"['Im', 'so', 'glad', 'I', 'purchased', 'a', 'Mac', 'and', 'not', 'another', 'PC']","[5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5]"
"['99', 'to', 'fix', 'it']","[5, 5, 5, 5]"
"['Few', 'viruses', 'to', 'catch']","[5, 5, 5, 5]"
"['Supplied', 'software', 'The', 'software', 'that', 'comes', 'with', 'this', 'machine', 'is', 'greatly', 'welcomed', 'compared', 'to', 'what', 'Windows', 'comes', 'with']","[1, 2, 5, 1, 5, 5, 5, 5, 5, 5, 3, 4, 5, 5, 5, 1, 5, 5]"
"['Steve', 'Jobs', 'probably', 'needs', 'help', 'and', 'donations', 'and', 'cannot', 'afford', 'a', 'reasonable', 'offers', 'for', 'people', 'that', 'truly', 'are', 'trying', 'to', 'support', 'his', 'baby']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['Im', 'tired', 'of', 'the', 'inept', 'service']","[5, 3, 4, 5, 5, 1]"
"['Garageband', 'is', 'easy', 'to', 'work', 'with', 'like', 'all', 'the', 'other', 'apple', 'applications', 'Ive', 'had', 'experience', 'with']","[1, 5, 3, 5, 5, 5, 5, 5, 5, 5, 1, 2, 5, 5, 5, 5]"
"['No', 'tey', 'dont', 'even', 'support', 'their', 'own', 'bios', 'and', 'it', 'could', 'be', 'a', 'problem', 'with', 'the', 'bios', 'How', 'can', 'a', 'company', 'that', 'makes', 'a', 'fairly', 'decent', 'product', 'get', 'away', 'with', 'such', 'insanity']","[5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['While', 'many', 'people', 'brag', 'about', 'Mac', 'being', 'intuitive', 'it', 'does', 'take', 'a', 'little', 'time', 'to', 'adjust', 'to', 'coming', 'from', 'a', 'PC', 'but', 'once', 'I', 'got', 'the', 'hang', 'of', 'it', 'I', 'dont', 'want', 'to', 'go', 'back']","[5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['Because', 'we', 'did', 'not', 'purchase', 'the', 'extended', 'warranty', 'in', 'time', 'we', 'are', 'on', 'the', 'hook', 'for', 'the', 'repair']","[5, 5, 5, 5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['It', 'started', 'out', 'by', 'randomly', 'ceasing', 'to', 'charge', 'when', 'it', 'was', 'plugged', 'in', 'mousing', 'over', 'the', 'battery', 'icon', 'would', 'read', 'for', 'example', '74', 'plugged', 'in', 'not', 'charging', 'requiring', 'me', 'to', 'unplug', 'it', 'and', 'plug', 'it', 'back', 'in', 'several', 'times', 'to', 'get', 'it', 'to', 'charge']","[5, 5, 5, 5, 3, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1]"
"['This', 'laptop', 'looked', 'brand', 'new', 'and', 'was', 'shipped', 'very', 'quickly']","[5, 5, 5, 3, 4, 5, 5, 1, 5, 3]"
"['If', 'you', 'are', 'looking', 'for', 'something', 'reliable', 'this', 'is', 'the', 'laptop', 'for', 'you']","[5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5]"
"['Info', 'Windows', 'failed', 'to', 'load', 'because', 'the', 'kernal', 'is', 'missing', 'or', 'corrupt']","[5, 1, 3, 5, 5, 5, 5, 1, 5, 3, 5, 3]"
"['The', 'display', 'on', 'this', 'computer', 'is', 'the', 'best', 'Ive', 'seen', 'in', 'a', 'very', 'long', 'time', 'the', 'battery', 'life', 'is', 'very', 'long', 'and', 'very', 'convienent']","[5, 1, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 3, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5]"
"['Most', 'laptops', 'and', 'notebooks', 'are', 'difficult', 'to', 'key', 'on']","[5, 5, 5, 5, 5, 3, 5, 5, 5]"
"['We', 'didnt', 'because', 'it', 'was', 'already', 'over', '2400', 'dollars']","[5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['But', 'the', 'quality', 'in', 'general', 'was', 'less', 'than', 'the', 'worth', 'of', 'the', 'cheap', 'laptop']","[5, 5, 1, 5, 5, 5, 3, 4, 4, 4, 5, 5, 5, 5]"
"['In', 'the', 'first', 'moth', 'of', 'owning', 'this', 'computer', 'its', 'hardrive', 'failed', 'which', 'had', 'to', 'be', 'replaced']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 3, 5, 5, 5, 5, 5]"
"['Its', 'also', 'FUN', 'to', 'use']","[5, 5, 5, 5, 1]"
"['The', 'graphics', 'and', 'screen', 'are', 'stunning', 'and', 'although', 'I', 'was', 'a', 'PC', 'person', 'I', 'was', 'able', 'to', 'understand', 'how', 'to', 'use', 'a', 'mac', 'fairly', 'quickly']","[5, 1, 5, 1, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3]"
"['WIth', 'the', 'upgraded', 'memory', 'the', 'MacBook', 'Pro', 'never', 'has', 'an', 'issue', 'running', 'many', 'many', 'applications', 'at', 'once']","[5, 5, 1, 2, 5, 5, 5, 3, 4, 4, 4, 5, 5, 5, 1, 5, 5]"
"['Simple', 'to', 'use', 'and', 'great', 'graphics']","[5, 5, 5, 5, 5, 1]"
"['It', 'still', 'serves', 'me', 'well', 'both', 'in', 'business', 'and', 'home', 'needs']","[5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5]"
"['I', 'use', 'my', 'friends', 'and', 'familys', '2000', 'laptops', 'and', 'they', 'are', 'fast', 'and', 'reliable', 'and', 'HP', 'well', 'Ill', 'never', 'buy', 'or', 'recommend', 'an', 'HP', 'to', 'anyone']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['My', 'MacBook', 'is', 'probably', 'the', 'best', 'investment', 'I', 'have', 'ever', 'made']","[5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5]"
"['The', 'internet', 'speed', 'is', 'spectacular']","[5, 1, 2, 5, 3]"
"['They', 'claim', 'call', 'center', 'is', 'still', 'down']","[5, 5, 1, 2, 5, 5, 5]"
"['Mac', 'also', 'has', 'many', 'apps', 'and', 'programs', 'that', 'are', 'quite', 'cheap', 'or', 'free']","[5, 5, 5, 5, 1, 5, 1, 5, 5, 5, 3, 5, 3]"
"['If', 'you', 'shop', 'around', 'in', 'the', 'current', 'market', 'you', 'can', 'find', 'a', 'much', 'better', 'deal']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['I', 'droped', 'this', 'once', 'from', 'thetable', 'when', 'my', 'baby', 'girl', 'grabed', 'me', 'one', 'day', 'and', 'IT', 'is', 'still', 'working', 'with', 'NO', 'issues']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['You', 'will', 'love', 'this', 'macbook', 'if', 'you', 'choose', 'to', 'buy', 'it']","[5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5]"
"['My', 'house', 'is', 'now', '100', 'Macbook']","[5, 5, 5, 5, 5, 5]"
"['Theyre', 'not', 'safe', 'theyre', 'not', 'durable', 'they', 'just', 'a', 'worthless']","[5, 3, 4, 5, 3, 4, 5, 5, 5, 3]"
"['My', 'husband', 'uses', 'it', 'mostly', 'for', 'games', 'email', 'and', 'music']","[5, 5, 5, 5, 5, 5, 1, 5, 5, 5]"
"['I', 'have', 'had', 'no', 'luck', 'with', 'staples', 'or', 'HP', 'to', 'resolve', 'this', 'problem']","[5, 5, 5, 3, 4, 5, 5, 5, 5, 5, 5, 5, 5]"
"['I', 'just', 'took', 'the', 'broken', 'cords', 'into', 'the', 'Apple', 'store', 'and', 'they', 'gave', 'me', 'new', 'ones']","[5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['My', 'Mac', 'is', 'much', 'more', 'efficient', 'than', 'a', 'PC', 'so', 'it', 'does', 'not', 'need', 'the', 'extra', 'bells', 'and', 'whistles', 'to', 'compete']","[5, 5, 5, 3, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['It', 'WORKS']","[5, 5]"
"['You', 'just', 'lose', 'a', 'customer']","[5, 5, 5, 5, 5]"
"['I', 've', 'had', 'several', 'calls', 'lasting', 'more', 'than', 'an', 'hour', 'with', 'promises', 'to', 'call', 'back', 'but', 'the', 'return', 'calls', 'never', 'came']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['Apparently', 'under', 'the', 'screen', 'there', 'are', '2', 'little', 'screws', 'and', 'when', 'the', 'screen', 'gets', 'moved', 'back', 'and', 'forth', 'they', 'come', 'loose']","[5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 3]"
"['Being', 'a', 'PC', 'user', 'my', 'whole', 'life', 'its', 'taking', 'a', 'bit', 'of', 'time', 'to', 'adapt', 'to', 'the', 'OS', 'of', 'a', 'Mac', 'but', 'Im', 'finding', 'my', 'way', 'around']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['The', 'computer', 'will', 'constantly', 'be', 'getting', 'hot', 'and', 'burning', 'your', 'leg', 'unless', 'you', 'go', 'through', 'the', 'hassle', 'of', 'taking', 'off', 'the', 'entire', 'back', 'of', 'it', 'just', 'to', 'clean', 'out', 'the', 'fan']","[5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1]"
"['I', 'have', 'in', 'the', 'past', 'gotten', 'superfine', 'sandpaper', 'and', 'fixed', 'the', 'edges', 'by', 'rounding', 'them', 'off']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5]"
"['I', 'hate', 'it']","[5, 3, 5]"
"['returned', 'it']","[5, 5]"
"['Downfalls', 'sharp', 'edges']","[5, 3, 1]"
"['It', 'is', 'a', 'cheap', 'throw', 'together']","[5, 5, 5, 5, 5, 5]"
"['i', 'needed', 'one', 'to', 'be', 'able', 'to', 'carry', 'to', 'work', 'everyday', 'and', 'this', 'one', 'seems', 'to', 'fit', 'all', 'of', 'the', 'criteria']","[5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5]"
"['I', 'would', 'recommend', 'Mac', 'and', 'do', 'to', 'anyone', 'looking', 'to', 'buy', 'a', 'new', 'computer']","[5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['The', 'screen', 'is', 'gorgeous', 'yummy', 'good']","[5, 1, 5, 3, 3, 4]"
"['Did', 'I', 'mention', 'everything', 'about', 'it', 'from', 'size', 'to', 'weight', 'to', 'keyboard', 'screams', 'BULK']","[5, 5, 5, 5, 5, 5, 5, 1, 5, 1, 5, 1, 5, 5]"
"['Cant', 'wait', 'until', 'I', 'go', 'on', 'vacation', 'and', 'take', 'it', 'with', 'me']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['Good', 'bye', 'BLUE', 'SCREEN', 'and', 'Critical', 'errors']","[5, 5, 5, 5, 5, 5, 5]"
"['I', 'had', 'it', 'four', 'months', 'when', 'my', 'disc', 'drive', 'refused', 'to', 'open']","[5, 5, 5, 5, 5, 5, 5, 1, 2, 3, 4, 4]"
"['So', 'after', 'Apple', 'replaced', 'the', 'hard', 'drive', 'I', 'enjoyed', 'another', '4', 'months', 'of', 'my', 'new', 'computer', 'until', 'it', 'froze', 'this', 'morningcompletely']","[5, 5, 5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5]"
"['Once', 'again', 'I', 'was', 'told', 'it', 'was', 'the', 'suspicious', 'power', 'supply', 'problem']","[5, 5, 5, 5, 5, 5, 5, 5, 3, 1, 2, 5]"
"['It', 'easily', 'fits', 'into', 'most', 'computer', 'bags', 'but', 'doesnt', 'weigh', 'down', 'a', 'backpack', 'or', 'satchel', 'when', 'being', 'carried', 'with', 'spirals', 'andor', 'textbooks']","[5, 3, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['The', 'Macbook', 'starts', 'fast', 'doesnt', 'crash', 'has', 'a', 'fantastic', 'display', 'is', 'small', 'and', 'light', 'I', 'have', 'the', '133', 'model', 'and', 'isnt', 'always', 'complaining', 'about', 'updates', 'lost', 'connections', 'errors', 'blue', 'screens', 'etc']","[5, 5, 5, 3, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['It', 'was', 'kind', 'of', 'a', 'rebellion', 'against', 'PC', 'in', 'fact', 'and', 'I', 'am', 'certainly', 'glad', 'I', 'did']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5]"
"['Unable', 'to', 'boot', 'up', 'this', 'brand', 'new', 'laptop']","[5, 5, 1, 2, 5, 5, 5, 5]"
"['In', 'addition', 'all', 'the', 'design', 'tools', 'on', 'Pages', 'and', 'Keynotes', 'makes', 'it', 'much', 'easier', 'to', 'create', 'professional', 'looking', 'documents', 'and', 'presentations']","[5, 5, 5, 5, 5, 5, 5, 1, 5, 1, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5]"
"['I', 'actually', 'had', 'the', 'hard', 'drive', 'replaced', 'twice', 'the', 'mother', 'board', 'once', 'the', 'dvd', 'drive', 'twice', 'then', 'they', 'FINALLY', 'agreed', 'to', 'replace', 'it', 'ALL', 'OF', 'THIS', 'IN', 'LESS', 'THAN', '1', '12', 'YEARS']","[5, 5, 5, 5, 1, 2, 5, 5, 5, 1, 2, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['I', 'really', 'dont', 'like', 'it', 'but', 'I', 'am', 'stuck']","[5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['The', 'guy', 'then', 'said', 'that', 'if', 'I', 'insist', 'on', 'having', 'the', 'hinge', 'tightened', 'they', 'can', 'do', 'it', 'for', 'me', 'but', 'I', 'have', 'to', 'accept', 'the', 'condition', 'after', 'the', 'repair']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['The', 'port', 'is', 'secured', 'to', 'motherboard', 'so', 'when', 'this', 'happens', 'you', 'cant', 'see', 'the', 'plug', 'at', 'all', 'its', 'just', 'gone']","[5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3]"
"['Stay', 'away', 'from', 'MacHouse', 'Amsterdam']","[5, 5, 5, 5, 5]"
"['Once', 'again', 'apple', 'stands', 'alone', 'at', 'the', 'top', 'of', 'the', 'charts']","[5, 5, 5, 3, 4, 4, 4, 4, 4, 4, 4]"
"['I', 'love', 'the', 'feel', 'of', 'the', 'key', 'board', 'as', 'well', 'as', 'the', 'trackpad']","[5, 3, 5, 5, 5, 5, 1, 2, 5, 5, 5, 5, 1]"
"['Now', 'I', 'have', 'the', 'best', 'of', 'both', 'worlds', 'with', 'all', 'of', 'the', 'power', 'and', 'ease', 'of', 'the', 'Mac']","[5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 1, 5, 1, 5, 5, 5]"
"['These', 'new', 'problems', 'were', 'the', 'final', 'straws']","[5, 5, 5, 5, 5, 5, 5]"
"['luckly', 'i', 'had', 'a', 'student', 'task', 'force', 'able', 'to', 'help', 'or', 'else', 'it', 'would', 'have', 'crashed', 'within', 'the', 'first', 'year']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['That', 'seemed', 'to', 'solve', 'the', 'problem', 'till', 'I', 'wrote', 'an', 'article', 'with', 'semicolons', 'in', 'it']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['Ease', 'of', 'use', 'is', 'just', 'one', 'of', 'the', 'benefits', 'I', 'love', 'about', 'my', 'Mac']","[5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['Touchpad', 'will', 'take', 'a', 'bit', 'of', 'time', 'to', 'get', 'used', 'to']","[1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['We', 'both', 'recently', 'got', 'new', 'laptops']","[5, 5, 5, 5, 5, 5]"
"['Ive', 'been', 'a', 'PC', 'user', 'and', 'I', 'just', 'finally', 'switched', 'and', 'I', 'am', 'never', 'going', 'back']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['I', 'got', 'the', 'Macbook', 'and', 'he', 'got', 'a', 'Macbook', 'Pro']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['Winters', 'is', 'on', 'its', 'way', 'and', 'I', 'imagine', 'it', 'will', 'be', 'cozy']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['I', 'bought', 'this', 'laptop', 'about', 'a', 'month', 'ago', 'to', 'replace', 'my', 'compaq', 'laptop']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['Now', 'the', 'machine', 'wont', 'connect', 'and', 'Toshiba', 'says', 'that', 'they', 'did', 'replace', 'the', 'connection', 'card', 'in', 'May', 'but', 'they', 'only', 'warranty', 'the', 'repair', 'for', '30', 'days', 'and', 'now', 'Im', 'out', 'of', 'warranty', 'even', 'though', 'this', 'has', 'been', 'a', 'constant', '5', 'month', 'occurance', 'since', 'I', 'bought', 'the', 'netbook']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['Will', 'certainly', 'use', 'MacConnection', 'again']","[5, 5, 5, 5, 5]"
"['But', 'buy', 'this', 'model', 'and', 'just', 'purchase', '4GB', 'of', 'RAM', '2x2GB', 'for', '92', 'or', '1x4GB', 'for', '99', 'and', 'save', 'yourself', '100', 'than', 'the', 'other', 'model', 'with', '8GB', 'of', 'RAM']","[5, 5, 5, 5, 5, 5, 5, 1, 2, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 2]"
"['this', 'is', 'one', 'of', 'the', 'reasons', 'I', 'purchased', 'it']","[5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['Instead', 'of', 'taking', 'another', 'chance', 'on', 'Toshiba', 'I', 'went', 'with', 'an', 'Asus', 'G73JHx3']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['She', 'told', 'me', 'flatly', 'Its', 'like', 'that', 'one']","[5, 5, 5, 5, 5, 5, 5, 5]"
"['If', 'youre', 'looking', 'for', 'something', 'to', 'fly', 'through', 'those', 'massive', 'spreadsheets', 'or', 'play', 'a', 'graphicsintensive', 'game', 'youd', 'be', 'better', 'off', 'getting', 'a', 'machine', 'aimed', 'at', 'that', 'segment', 'of', 'the', 'market']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['It', 'is', 'the', 'easiest', 'computer', 'I', 'have', 'ever', 'used']","[5, 5, 5, 3, 5, 5, 5, 5, 5]"
"['So', 'you', 'might', 'ask', 'what', 'did', 'Apple', 'do', 'for', 'me']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['Browsing', 'also', 'was', 'no', 'problem', 'for', 'me', 'when', 'I', 'used', 'itunes', 'which', 'usually', 'slows', 'down', 'my', 'PC']","[1, 5, 5, 3, 4, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5]"
"['Should', 'be', 'there', 'by', 'the', 'end', 'of', 'the', 'week', 'again']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['Again', 'decent', 'comp', 'for', 'the', 'price', 'and', 'I', 'was', 'in', 'need', 'of', 'one', 'quickly', 'as', 'my', 'other', 'laptop', 'died', 'on', 'me']","[5, 3, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['so', 'in', 'a', 'brief', 'summary', 'i', 'would', 'have', 'to', 'say', 'that', 'i', 'would', 'not', 'recommend', 'dell', 'vostro', '1000', 'to', 'anyone', 'due', 'to', 'it', 'being', 'a', 'down', 'right', 'awful', 'setup', 'so', 'in', 'my', 'opinion', 'you', 'should', 'steer', 'clear', 'of', 'them', 'if', 'you', 'want', 'a', 'decent', 'laptop']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['I', 'just', 'got', 'this', 'laptop', 'for', 'college', 'and', 'so', 'far', 'I', 'am', 'very', 'happy', 'with', 'it']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5]"
"['tosiba', 'has', 'a', 'good', 'reputation', 'my', 'llast', 'computer', 'was', 'an', 'acer']","[5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5]"
"['My', 'friend', 'just', 'had', 'to', 'replace', 'his', 'entire', 'motherboard', 'so', 'did', 'my', 'wife', 'and', 'it', 'looks', 'like', 'I', 'will', 'have', 'to', 'as', 'well']","[5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['Toshiba', 'customer', 'services', 'will', 'indirectly', 'deal', 'with', 'your', 'problems', 'by', 'constantly', 'tranferring', 'you', 'from', 'one', 'country', 'to', 'another', 'and', 'I', 'am', 'not', 'kidding', 'you', 'I', 'called', 'different', 'hours', 'of', 'the', 'day', 'and', 'youll', 'get', 'someone', 'else', 'from', 'another', 'country', 'trying', 'to', 'get', 'you', 'to', 'tell', 'them', 'your', 'life', 'story', 'all', 'over', 'again', 'since', 'they', 'make', 'it', 'sound', 'like', 'they', 'dont', 'have', 'your', 'history', 'list', 'of', 'your', 'calls', 'right', 'in', 'front', 'of', 'them']","[1, 2, 2, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['Quality', 'Display', 'I', 'was', 'surprised', 'with', 'the', 'performance', 'and', 'quality', 'of', 'this', 'HP', 'Laptop']","[1, 2, 5, 5, 3, 5, 5, 1, 5, 1, 5, 5, 5, 5]"
"['The', 'battery', 'life', 'also', 'doesnt', 'keep', 'up', 'with', 'the', 'claim', 'but', 'still', 'I', 'think', 'macbook', 'is', 'much', 'ahead', 'from', 'the', 'rest', 'of', 'the', 'pack']","[5, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 4, 5, 5, 5, 5, 5, 5]"
"['The', 'internet', 'capabilities', 'are', 'also', 'very', 'strong', 'and', 'picks', 'up', 'signals', 'very', 'easily']","[5, 1, 2, 5, 5, 5, 3, 5, 5, 5, 5, 5, 3]"
"['Its', 'fast', 'has', 'High', 'definition', 'quality', 'in', 'the', 'videos']","[5, 3, 5, 1, 2, 2, 5, 5, 5]"
"['They', 'transfer', 'you', 'around', 'to', 'other', 'people', 'who', 'do', 'not', 'understand', 'what', 'you', 'are', 'saying', 'and', 'you', 'cant', 'understand', 'what', 'they', 'are', 'saying']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['Speakers', 'dont', 'get', 'that', 'loud', 'but', 'good', 'enough']","[1, 5, 5, 5, 5, 5, 3, 4]"
"['I', 'have', 'had', 'it', '9', 'months', 'and', 'it', 'is', 'already', 'a', '250', 'loss']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['Another', 'Great', 'thing', 'is', 'the', 'Beast', 'graphics']","[5, 5, 5, 5, 5, 1, 2]"
"['I', 'was', 'WRONG']","[5, 5, 5]"
"['The', 'ease', 'of', 'set', 'up', 'was', 'terrific']","[5, 3, 5, 1, 2, 5, 3]"
"['Everything', 'I', 'have', 'tried', 'has', 'worked', 'and', 'I', 'never', 'have', 'to', 'carry', 'the', 'wall', 'charger', 'cause', 'the', 'battery', 'is', 'so', 'awesome']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 5, 5, 1, 5, 5, 3]"
"['Screen', 'is', 'crystal', 'clear', 'yes', 'its', 'small', 'but', 'its', 'a', 'netbook']","[1, 5, 3, 4, 5, 5, 5, 5, 5, 5, 5]"
"['So', 'this', 'review', 'might', 'be', 'a', 'tad', 'bit', 'bias']","[5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['This', 'was', 'around', 'three', 'years', 'maybe', 'four', 'years', 'ago']","[5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['The', 'battery', 'life', 'is', 'probably', 'an', 'hour', 'at', 'best']","[5, 1, 2, 5, 5, 5, 5, 5, 5]"
"['This', 'is', 'a', 'review', 'of', 'windows', 'vista', 'system']","[5, 5, 5, 5, 5, 1, 2, 2]"
"['She', 'said', 'its', 'very', 'user', 'friendly']","[5, 5, 5, 5, 3, 4]"
"['Kind', 'of', 'annoying', 'but', 'I', 'still', 'love', 'the', 'laptop']","[5, 5, 3, 5, 5, 5, 3, 5, 5]"
"['cosmetically', 'the', 'only', 'thing', 'they', 'changed', 'was', '2', 'of', 'the', 'Function', 'keys', 'at', 'the', 'top']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 5, 5, 5]"
"['I', 'am', 'very', 'happy', 'I', 'bought', 'this', 'Mac', 'well', 'worth', 'the', 'extra', 'money']","[5, 5, 5, 3, 5, 5, 5, 5, 3, 4, 5, 5, 5]"
