Sentence,Sequence
"[u'The', u'speakers', u'are', u'terrible', u'and', u'are', u'probably', u'the', u'cheapest', u'ones', u'I', u'have', u'ever', u'seen', u'in', u'a', u'laptop', u'so', u'if', u'your', u'planning', u'to', u'listen', u'to', u'music', u'I', u'suggest', u'you', u'get', u'something', u'better', u'.']","[5, 1, 5, 3, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'So', u'then', u'you', u'may', u'be', u'lucky', u'to', u'get', u'ahold', u'to', u'someone', u'who', u'understands', u'that', u'its', u'no', u'good', u'and', u'they', u'will', u'let', u'you', u'send', u'it', u'back', u',', u'but', u'of', u'course', u'you', u'are', u'taking', u'a', u'chance', u'of', u'them', u'testing', u'it', u'out', u'to', u'see', u'what', u'has', u'happened', u',', u'and', u'they', u'tell', u'you', u'that', u'it', u'was', u'not', u'on', u'their', u'side', u',', u'then', u'you', u'are', u'stuck', u'paying', u'for', u'the', u'repair', u'(', u'the', u'price', u'of', u'a', u'new', u'one', u')', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5]"
"[u'What', u""'s"", u'really', u'great', u'about', u'this', u'product', u'is', u'you', u'may', u'have', u'a', u'family', u'member', u'who', u'is', u'computer', u'illiterate', u'and', u'you', u'can', u'pretty', u'much', u'just', u'let', u'them', u'loose', u'on', u'this', u'computer', u'without', u'any', u'real', u'supervision', u'.']","[5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'The', u'lesson', u'learned', u'here', u'is', u':', u'It', u'does', u'not', u'pay', u'to', u'by', u'this', u'loyal', u'to', u'any', u'brand', u',', u'since', u'all', u'of', u'them', u'are', u'there', u'to', u'simply', u' ', u'to', u'make', u'as', u'much', u'money', u'as', u'possible', u',', u'as', u'fast', u'as', u'they', u'can', u',', u'and', u'in', u'this', u'day', u'and', u'age', u',', u'the', u'customer', u'no', u'longer', u'is', u'right', u'all', u'the', u'times', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'PDF', u'files', u'can', u'be', u'viewed', u'instantly', u'.']","[5, 5, 5, 5, 5, 5, 5]"
"[u'Dell', u'Latitude', u'd620', u'is', u'not', u'a', u'reliable', u'machine', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'I', u'have', u'had', u'it', u'for', u'almost', u'four', u'years', u'now', u'and', u'I', u'have', u'only', u'had', u'a', u'few', u'problems', u'with', u'it', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'Overall', u'for', u'the', u'money', u'this', u'is', u'a', u'good', u'deal', u'.']","[5, 5, 5, 5, 5, 5, 5, 3, 5, 5]"
"[u'It', u'is', u'so', u'simple', u'to', u'use', u',', u'I', u'use', u'it', u'more', u'than', u'my', u'desktop', u'.']","[5, 5, 5, 3, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'I', u'also', u'had', u'a', u'problem', u'with', u'the', u'touchpad', u'that', u'caused', u'the', u'mouse', u'pointer', u'to', u'jump', u'all', u'over', u'the', u'screen', u'.']","[5, 5, 5, 5, 3, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5]"
"[u'I', u'saved', u'for', u'this', u'laptop', u'for', u'3', u'months', u'and', u'I', u'can', u'tell', u'you', u'personally', u'it', u'was', u'worth', u'the', u'wait', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5]"
"[u'I', u'own', u'a', u'Hewlett', u'Packard', u'laptop', u'and', u'I', u""'ve"", u'had', u'man', u'problems', u'with', u'it', u'since', u'I', u'bought', u'in', u'in', u'Feb', u',', u'201']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'   ', u'It', u'has', u'a', u'overheating', u'issue', u'-', u'nearly', u'to', u'the', u'point', u'of', u'being', u'dangerous', u'.']","[5, 5, 5, 5, 3, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'I', u'have', u'had', u'no', u'problems', u'with', u'it', u'unlike', u'some', u'hardware', u'defects', u'on', u'past', u'models', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5]"
"[u'EITHER', u'WAY', u',', u'THE', u'KEYBOARD', u'IS', u'UNSATISFACTORY', u'.']","[5, 5, 5, 5, 1, 5, 5, 5]"
"[u'Well', u',', u'I', u'have', u'to', u'say', u'since', u'I', u'bought', u'my', u'Mac', u',', u'I', u'wo', u""n't"", u'ever', u'go', u'back', u'to', u'any', u'Windows', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5]"
"[u'I', u'took', u'it', u'in', u'to', u'the', u'Apple', u'store', u'and', u'guess', u'what', u'?', u'They', u'fixed', u'it', u',', u'no', u'cost', u'out', u'of', u'pocket', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5]"
"[u'I', u'have', u'used', u'different', u'laptops', u'in', u'the', u'past', u'and', u'I', u'have', u'to', u'rate', u'this', u'one', u'way', u'above', u'the', u'rest', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 4, 5, 5, 5]"
"[u'I', u'love', u'the', u'Mac', u'so', u'much', u'better', u'than', u'my', u'work', u'PC', u'!']","[5, 3, 5, 5, 3, 4, 4, 5, 5, 5, 5, 5]"
"[u'The', u'quality', u',', u'engineering', u'design', u'and', u'warranty', u'are', u'superior', u'--', u'covers', u'damage', u'from', u'dropping', u'the', u'laptop', u'.']","[5, 1, 5, 1, 2, 5, 1, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'I', u'recommend', u'the', u'Macbook', u'Pro', u'if', u'you', u'want', u'the', u'best', u'laptop', u'on', u'the', u'market', u'.']","[5, 3, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5]"
"[u'The', u'applications', u'are', u'also', u'very', u'easy', u'to', u'find', u'and', u'maneuver', u',', u'much', u'easier', u'than', u'any', u'other', u'computer', u'I', u'have', u'ever', u'owned', u'.']","[5, 1, 5, 5, 5, 3, 5, 5, 5, 5, 5, 3, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'The', u'large', u'screen', u'gives', u'you', u'the', u'option', u'to', u'comfortably', u'watch', u'movies', u'or', u'TV', u'shows', u'on', u'your', u'computer', u'instead', u'of', u'buying', u'an', u'additional', u'TV', u'for', u'your', u'dorm', u'room', u'.']","[5, 3, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'Small', u'and', u'light', u'weight', u'.']","[5, 5, 5, 5, 5]"
"[u'Great', u'laptop', u'for', u'school', u',', u'easy', u'to', u'use', u'for', u'beginners', u'in', u'the', u'household', u'.']","[5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5]"
"[u'He', u'did', u""n't"", u'work', u'for', u'sony', u',', u'he', u'was', u'just', u'approved', u'to', u'fix', u'their', u'crappy', u'products', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'4', u')', u'Laptop', u'still', u'did', u'not', u'work', u',', u'blue', u'screen', u'within', u'a', u'week', u'...']","[5, 5, 5, 5, 5, 3, 4, 5, 5, 5, 5, 5, 5, 5]"
"[u'The', u'only', u'thing', u'that', u'is', u""n't"", u'perfect', u'about', u'this', u'netbook', u'is', u'the', u'speakers', u',', u'they', u'are', u'not', u'loud', u'at', u'all', u'but', u'I', u'expected', u'that', u'.']","[5, 5, 5, 5, 5, 3, 4, 5, 5, 5, 5, 5, 1, 5, 5, 5, 3, 4, 4, 4, 5, 5, 5, 5, 5]"
"[u'Bought', u'for', u'my', u'daughter', u'to', u'take', u'for', u'starting', u'college', u'this', u'fall', u'-', u'she', u'has', u'been', u'on', u'it', u'non', u'-', u'stop', u'ever', u'since', u'""', u'learning', u'how', u'to', u'use', u'it', u'""', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'Never', u'had', u'a', u'single', u'problem', u',', u'and', u'do', u""n't"", u'have', u'to', u'worry', u'about', u'viruses', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'Of', u'course', u',', u'I', u'inspected', u'the', u'other', u'netbooks', u'and', u'clearly', u'their', u'hinges', u'are', u'tighter', u'and', u'I', u'even', u'demonstrate', u'the', u'difference', u'between', u'my', u'netbook', u'and', u'others', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'Not', u'to', u'mention', u'the', u'fact', u'that', u'your', u'mac', u'comes', u'fully', u'loaded', u'with', u'all', u'necessary', u'basic', u'programs', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 4, 5, 5, 3, 5, 1, 5]"
"[u'Did', u""n't"", u'work', u'when', u'shipped', u'from', u'Walmart.com', u'but', u'went', u'into', u'a', u'store', u'and', u'exchanged', u'for', u'a', u'working', u'laptop', u'(', u'same', u'make', u'/', u'model', u')', u'.']","[5, 3, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'It', u'is', u'SO', u'much', u'fun', u'to', u'play', u'with', u'.']","[5, 5, 5, 5, 3, 5, 5, 5, 5]"
"[u'If', u'this', u'is', u'an', u'improvement', u'in', u'Customer', u'Service', u'then', u'I', u'would', u'hate', u'too', u'see', u'what', u'it', u'was', u'before', u'!']","[5, 5, 5, 5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'*', u'6th', u'week*-They', u'are', u'not', u'responding', u'to', u'my', u'emails', u'asking', u'when', u'they', u'expect', u'to', u'dispatch', u'the', u'new', u'unit', u'...']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'All', u'of', u'the', u'programs', u'(', u'Keynote', u',', u'Pages', u',', u'Numbers', u')', u'have', u'an', u'option', u'to', u'save', u'your', u'documents', u'as', u'Microsoft', u'compatible', u',', u'which', u'really', u'eliminates', u'the', u'need', u'for', u'the', u'actual', u'.']","[5, 5, 5, 1, 5, 1, 5, 1, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'Sure', u',', u'the', u'initial', u'out', u'of', u'pocket', u'expense', u'is', u'greater', u',', u'but', u'that', u'should', u'not', u'dissuade', u'anyone', u'from', u'the', u'fact', u'that', u'these', u'machines', u'run', u'like', u'none', u'other', u'on', u'the', u'planet', u',', u'and', u'when', u'I', u'factor', u'in', u'all', u'the', u'money', u'in', u'that', u'I', u'wasted', u'on', u'Geek', u'Squad', u'and', u'the', u'latest', u'patches', u'to', u'de', u'-', u'corrupt', u'my', u'infested', u'PCs', u',', u'it', u'probably', u'comes', u'out', u'about', u'even', u'anyhow', u'.']","[5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'The', u'best', u'thing', u'to', u'do', u'is', u'build', u'your', u'own', u'computer', u',', u'but', u'if', u'u', u'ca', u""n't"", u'company', u""'s"", u'like', u'dell', u'who', u'allow', u'you', u'to', u'choose', u'the', u'components', u'are', u'better', u'and', u'for', u'the', u'same', u'price', u'you', u'can', u'get', u'a', u'computer', u'who', u'compares', u'to', u'one', u'of', u'apple', u'$', u'2000', u'systems', u'and', u'if', u'you', u'google', u'""', u'dell', u'coupons', u'""', u'you', u'can', u'find', u'codes', u'that', u'take', u'a', u'signifant', u' ', u'amount', u'off', u'the', u'price', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 3, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5]"
"[u'There', u'is', u'no', u'cd', u'drive', u'on', u'the', u'computer', u',', u'which', u'defeats', u'the', u'purpose', u'of', u'keeping', u'files', u'on', u'a', u'cd', u'.']","[5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'And', u'Toshiba', u'is', u'a', u'quality', u'supplier', u'.']","[5, 5, 5, 5, 5, 5, 5]"
"[u'For', u'me', u'I', u'was', u'lucky', u'and', u'a', u'local', u'store', u'was', u'selling', u'them', u'for', u'$', u'2000', u'off', u'and', u'Best', u'Buy', u'matched', u'their', u'price', u'so', u'I', u'was', u'able', u'to', u'buy', u'one', u'for', u'under', u'$', u'1000']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'I', u'ca', u""n't"", u'honestly', u'say', u'I', u'was', u'heartbroken', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'WILL', u'NOT', u'EVERY', u'BUY', u'ANOTHER--------LOU']","[5, 5, 5, 5, 5]"
"[u'Unfortunately', u',', u'Apple', u""'s"", u'quality', u'has', u'continued', u'to', u'slide', u'.']","[5, 5, 5, 5, 1, 5, 5, 5, 3, 5]"
"[u'and', u'finally', u'i', u'realized', u'that', u'mac', u'is', u'the', u'best', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 3, 5]"
"[u'It', u""'s"", u'very', u'annoying', u'.']","[5, 5, 5, 3, 5]"
"[u'I', u""'m"", u'hoping', u'that', u'I', u'can', u'find', u'a', u'really', u'quick', u'way', u'to', u'clean', u'it', u'without', u'it', u'getting', u'too', u'gross', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'My', u'only', u'other', u'complaint', u'is', u'that', u'it', u'gets', u'really', u'hot', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5]"
"[u'I', u'believe', u'that', u'the', u'quality', u'of', u'a', u'mac', u'is', u'worth', u'the', u'price', u'.']","[5, 5, 5, 5, 1, 5, 5, 5, 5, 3, 5, 1, 5]"
"[u'I', u""'m"", u'Very', u'disappointed', u'in', u'Dell', u'.']","[5, 5, 5, 3, 5, 5, 5]"
"[u'sometimes', u'you', u'will', u'be', u'moving', u'your', u'finger', u'and', u'the', u'pointer', u'will', u'not', u'even', u'move', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5]"
"[u'I', u""'ve"", u'only', u'had', u'mine', u'a', u'day', u'but', u'I', u""'m"", u'already', u'used', u'to', u'it', u'...']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'And', u'that', u'was', u'the', u'fourth', u'time', u'i', u've', u'sent', u'it', u'to', u'them', u'to', u'get', u'fixed', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'The', u'13', u'""', u'Macbook', u'Pro', u'just', u'fits', u'in', u'my', u'budget', u'and', u'with', u'free', u'shipping', u'and', u'no', u'tax', u'to', u'CA', u'this', u'is', u'the', u'best', u'price', u'we', u'can', u'get', u'for', u'a', u'great', u'product', u'.']","[5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 3, 1, 5, 5, 5, 5, 5, 5, 5, 5, 3, 1, 5, 5, 5, 5, 5, 3, 5, 5]"
"[u'I', u'would', u'rate', u'this', u'computer', u'at', u'5', u'stars', u',', u'but', u'considering', u'it', u'has', u'a', u'short', u'life', u'span', u'I', u'can', u'only', u'give', u'it', u'1', u'and', u'implore', u'anyone', u'looking', u'at', u'laptops', u'to', u'stay', u'away', u'from', u'this', u'machine', u'.']","[5, 5, 5, 5, 5, 5, 3, 4, 5, 5, 5, 5, 5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'I', u'also', u'love', u'the', u'design', u',', u'the', u'looks', u',', u'the', u'feel', u',', u'and', u'the', u'my', u'toshiba', u'feature', u'is', u'wonderfull', u'.']","[5, 5, 3, 5, 1, 5, 5, 1, 5, 5, 1, 5, 5, 5, 1, 2, 2, 5, 3, 5]"
"[u'For', u'me', u',', u'five', u'stars', u'is', u'not', u'enough', u'.']","[5, 5, 5, 3, 4, 5, 5, 5, 5]"
"[u'I', u'love', u'how', u'easy', u'every', u'thing', u'is', u'to', u'do', u'on', u'my', u'Apple', u'products', u'.']","[5, 3, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'Sadly', u'Apple', u'has', u'discontinued', u'this', u'MacBook', u',', u'I', u'think', u'it', u'was', u'never', u'super', u'popular', u'since', u'it', u'fell', u'somewhere', u'in', u'between', u'the', u'cheapest', u'white', u'model', u'and', u'the', u'smaller', u'Pros', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'The', u'layout', u'of', u'the', u'MacBook', u'is', u'horrible', u'and', u'confusing', u';']","[5, 1, 5, 5, 5, 5, 3, 5, 3, 5]"
"[u'Was', u'not', u'happy', u'with', u'one', u'of', u'the', u'programs', u'on', u'it', u'.']","[5, 3, 4, 5, 1, 2, 2, 2, 5, 5, 5]"
"[u'Also', u'it', u'is', u'very', u'good', u'for', u'college', u'students', u'who', u'just', u'need', u'a', u'reliable', u',', u'easy', u'to', u'use', u'computer', u'.']","[5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 3, 5, 3, 5, 1, 5, 5]"
"[u'The', u'first', u'one', u'sent', u':', u'Touchpad', u'did', u""n't"", u'work', u'The', u'second', u'sent', u':', u'USB', u'did', u""n't"", u'work', u'The', u'third', u'sent', u':', u'Touchpad', u'did', u""n't"", u'work', u'The', u'fourth', u'sent', u':', u'Has', u""n't"", u'arrived', u'yet', u'.']","[5, 5, 5, 5, 5, 1, 5, 3, 4, 5, 5, 5, 5, 1, 5, 3, 4, 5, 5, 5, 5, 1, 5, 3, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'I', u'came', u'from', u'the', u'Dell', u'Laptops', u'and', u'now', u'I', u'am', u'so', u'glad', u'I', u'switched', u'when', u'I', u'needed', u'a', u'new', u'laptop', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'This', u'is', u'definitely', u'a', u'computer', u'worth', u'the', u'money', u';']","[5, 5, 5, 5, 5, 3, 5, 5, 5]"
"[u'Only', u'other', u'thing', u'is', u'that', u'if', u'you', u'are', u'using', u'this', u'for', u'document', u'creation', u'Apple', u'does', u'nt', u'provide', u'any', u'kind', u'of', u'word', u'processor', u'(', u'such', u'as', u'works', u'for', u'windows', u')', u',', u'but', u'iwork', u'is', u'cheap', u'compared', u'to', u'office', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 3, 5, 5, 1, 5]"
"[u'  ', u'I', u'am', u'stuck', u'with', u'a', u'laptop', u'that', u'I', u'can', u'not', u'do', u'very', u'much', u'with', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'It', u'is', u'light', u'and', u'the', u'battery', u'last', u'a', u'very', u'long', u'time', u'.']","[5, 5, 3, 5, 5, 1, 5, 5, 5, 3, 5, 5]"
"[u'Better', u'stick', u'with', u'another', u'brand', u'.']","[5, 5, 5, 5, 5, 5]"
"[u'I', u'am', u'glad', u'I', u'did', u'my', u'research', u'.']","[5, 5, 5, 5, 5, 5, 5, 5]"
"[u'And', u'at', u'one', u'point', u',', u'they', u'blame', u'me', u'for', u'installing', u'a', u'bad', u'memory', u'stick', u'when', u'I', u'upgrade', u'my', u'memory', u'for', u'the', u'first', u'time', u'during', u'my', u'purchase', u'of', u'the', u'laptop', u'(', u'I', u'bought', u'the', u'memory', u'stick', u'they', u'recomended', u')', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 5, 5, 5, 5]"
"[u'5', u'months', u'dead', u'again', u'.']","[5, 5, 5, 5, 5]"
"[u'Also', u',', u'you', u'wo', u""n't"", u'have', u'to', u'worry', u'about', u'them', u'going', u'onlne', u'a', u'getting', u'a', u'virus', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'Very', u'happy', u'.']","[5, 3, 5]"
"[u'The', u'netbook', u'is', u'easier', u'for', u'me', u'to', u'take', u'to', u'bed', u'and', u'carry', u'around', u'with', u'me', u'.']","[5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'Externally', u'the', u'keys', u'on', u'my', u'keyboard', u'are', u'falling', u'off', u',', u'after', u'a', u'few', u'uses', u'the', u'paint', u'is', u'rubbing', u'off', u'the', u'button', u'below', u'the', u'mouse', u'pad', u'and', u'where', u'the', u'heals', u'of', u'my', u'hands', u'sit', u',', u'and', u'the', u'screen', u'has', u'a', u'terrible', u'glare', u'.']","[5, 5, 1, 5, 5, 1, 5, 3, 4, 5, 5, 5, 5, 5, 5, 5, 5, 3, 4, 5, 1, 2, 2, 2, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 3, 4, 5]"
"[u'My', u'children', u'wo', u""n't"", u'even', u'use', u'it', u' ', u'for', u'their', u'school', u'work', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'THIS', u'LAPTOP', u'WAS', u'BAD', u'FROM', u'THE', u'FIRST', u'DAY', u'OF', u'USE----BROUGHT', u'IT', u'BACK', u'TO', u'STORE', u'FOR', u'RETURN', u'OF', u'MONEY', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'The', u'next', u'time', u'I', u'had', u'an', u'issue', u'my', u'lightscribe', u'would', u""n't"", u'work', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 3, 4, 5]"
"[u'The', u'touchpad', u'is', u'extremely', u'sensitive', u',', u'which', u'is', u'the', u'only', u'drawback', u'.']","[5, 1, 5, 3, 4, 5, 5, 5, 5, 5, 3, 5]"
"[u'also', u'it', u'comes', u'with', u'very', u'useful', u'applications', u'like', u'iphoto', u'that', u'it', u'is', u'the', u'best', u'photo', u'application', u'i', u'have', u'ever', u'had']","[5, 5, 5, 5, 5, 3, 1, 5, 1, 5, 5, 5, 5, 3, 1, 2, 5, 5, 5, 5]"
"[u'It', u'has', u'everything', u'I', u'would', u'need', u'for', u'a', u'home', u'computer', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'The', u'computer', u'did', u'what', u'it', u'was', u'NOT', u'supposed', u'to', u'do', u',', u'and', u'I', u'did', u""n't"", u'know', u'what', u'to', u'do', u'....']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'-Bluetooth', u'(', u'2.1', u')', u',', u'Fingerprint', u'Reader', u',', u'Full', u'1920x1080', u'screen', u'-Integrated', u'Mic', u'/', u'Webcam', u'*', u'-Dual', u'touchpad', u'mode', u'is', u'interesting', u',', u'and', u'easy', u'to', u'use', u'-5', u'USB', u'ports', u'-Runs', u'about', u'38', u'-', u'41C', u'on', u'idle', u',', u'Up', u'to', u'65', u'(', u'for', u'me', u')', u'on', u'load', u'-Very', u'quiet', u'-I', u'could', u'go', u'on', u'and', u'on', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5]"
"[u'I', u'love', u'this', u'computer', u'.']","[5, 3, 5, 5, 5]"
"[u'  ', u'They', u'informed', u'me', u'that', u'I', u'had', u'around', u'7', u'""', u'policies', u'""', u'or', u'viruses', u'on', u'it', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'They', u'don', u't', u'translate', u'from', u'a', u'Mac', u',', u'even', u'on', u'Word', u',', u'resulting', u'in', u'a', u'ton', u'of', u'run', u'-', u'on', u'sentences', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'The', u'acer', u'one', u'computer', u'that', u'I', u'bought', u'is', u'17', u'ince', u'screen', u'and', u'its', u'hard', u'to', u'find', u'lap', u'top', u'bags', u'for', u'it', u',', u'but', u'I', u'like', u'the', u'big', u'screen', u'on', u'it', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 2, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 3, 1, 5, 5, 5]"
"[u'Summary', u':', u'They', u'played', u'games', u'with', u'me', u'for', u'the', u'warranty', u'period', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 5]"
