Sentence,Sequence,Tags
"['Monday', 'nights', 'are', 'a', 'bargain', 'at', 'the', '28', 'prix', 'fix', 'this', 'includes', 'a', 'three', 'course', 'meal', 'plus', 'three', 'glasses', 'of', 'wine', 'paired', 'with', 'each', 'course']","[5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 5, 5, 5, 1, 2, 2, 5, 5, 1, 2, 2, 5, 5, 5, 1]","[('Monday', 'PROPN', 'NNP', 'compound'), ('nights', 'NOUN', 'NNS', 'nsubj'), ('are', 'VERB', 'VBP', 'ROOT'), ('a', 'DET', 'DT', 'det'), ('bargain', 'NOUN', 'NN', 'attr'), ('at', 'ADP', 'IN', 'prep'), ('the', 'DET', 'DT', 'det'), ('28', 'NUM', 'CD', 'nummod'), ('prix', 'NOUN', 'NN', 'compound'), ('fix', 'NOUN', 'NN', 'pobj'), (' ', 'SPACE', '', ''), ('this', 'DET', 'DT', 'nsubj'), ('includes', 'VERB', 'VBZ', 'conj'), ('a', 'DET', 'DT', 'det'), ('three', 'NUM', 'CD', 'nummod'), ('course', 'NOUN', 'NN', 'compound'), ('meal', 'NOUN', 'NN', 'dobj'), ('plus', 'CCONJ', 'CC', 'cc'), ('three', 'NUM', 'CD', 'nummod'), ('glasses', 'NOUN', 'NNS', 'conj'), ('of', 'ADP', 'IN', 'prep'), ('wine', 'NOUN', 'NN', 'pobj'), ('paired', 'VERB', 'VBN', 'acl'), ('with', 'ADP', 'IN', 'prep'), ('each', 'DET', 'DT', 'det'), ('course', 'NOUN', 'NN', 'pobj')]"
['Wonderful'],[5],"[('Wonderful', 'ADJ', 'JJ', 'ROOT')]"
"['It', 'took', 'them', '15', 'minutes', 'to', 'put', 'water', 'in', 'our', 'glasses']","[5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5]","[('It', 'PRON', 'PRP', 'nsubj'), ('took', 'VERB', 'VBD', 'ROOT'), ('them', 'PRON', 'PRP', 'dative'), ('15', 'NUM', 'CD', 'nummod'), ('minutes', 'NOUN', 'NNS', 'dobj'), ('to', 'PART', 'TO', 'aux'), ('put', 'VERB', 'VB', 'xcomp'), ('water', 'NOUN', 'NN', 'dobj'), ('in', 'ADP', 'IN', 'prep'), ('our', 'ADJ', 'PRP$', 'poss'), ('glasses', 'NOUN', 'NNS', 'pobj')]"
"['The', 'service', 'is', 'descent', 'even', 'when', 'this', 'small', 'place', 'is', 'packed']","[5, 1, 5, 5, 5, 5, 5, 5, 1, 5, 5]","[('The', 'DET', 'DT', 'det'), ('service', 'NOUN', 'NN', 'nsubj'), ('is', 'VERB', 'VBZ', 'ROOT'), ('descent', 'NOUN', 'NN', 'attr'), ('even', 'ADV', 'RB', 'advmod'), ('when', 'ADV', 'WRB', 'advmod'), ('this', 'DET', 'DT', 'det'), ('small', 'ADJ', 'JJ', 'amod'), ('place', 'NOUN', 'NN', 'nsubjpass'), ('is', 'VERB', 'VBZ', 'auxpass'), ('packed', 'VERB', 'VBN', 'advcl')]"
"['This', 'is', 'the', 'best', 'sushi', 'in', 'new', 'york', 'city', 'hands', 'down']","[5, 5, 5, 3, 1, 5, 5, 5, 5, 5, 5]","[('This', 'DET', 'DT', 'nsubj'), ('is', 'VERB', 'VBZ', 'ROOT'), ('the', 'DET', 'DT', 'det'), ('best', 'ADJ', 'JJS', 'amod'), ('sushi', 'NOUN', 'NN', 'attr'), ('in', 'ADP', 'IN', 'prep'), ('new', 'ADJ', 'JJ', 'amod'), ('york', 'NOUN', 'NN', 'compound'), ('city', 'NOUN', 'NN', 'compound'), (' ', 'SPACE', '', ''), ('hands', 'VERB', 'VBZ', 'pobj'), ('down', 'PART', 'RP', 'advmod')]"
"['Go', 'hungry', 'and', 'enjoy']","[5, 5, 5, 3]","[('Go', 'VERB', 'VB', 'ROOT'), ('hungry', 'ADJ', 'JJ', 'acomp'), ('and', 'CCONJ', 'CC', 'cc'), ('enjoy', 'VERB', 'VB', 'conj')]"
"['I', 'have', 'eaten', 'a', 'lot', 'of', 'pizza', 'here']","[5, 5, 5, 5, 5, 5, 1, 5]","[('I', 'PRON', 'PRP', 'nsubj'), ('have', 'VERB', 'VBP', 'aux'), ('eaten', 'VERB', 'VBN', 'ROOT'), ('a', 'DET', 'DT', 'det'), ('lot', 'NOUN', 'NN', 'dobj'), ('of', 'ADP', 'IN', 'prep'), ('pizza', 'NOUN', 'NN', 'pobj'), ('here', 'ADV', 'RB', 'advmod')]"
"['This', 'place', 'is', 'worth', 'an', 'onehour', 'drive']","[5, 5, 5, 3, 5, 5, 5]","[('This', 'DET', 'DT', 'det'), ('place', 'NOUN', 'NN', 'nsubj'), ('is', 'VERB', 'VBZ', 'ROOT'), ('worth', 'ADJ', 'JJ', 'acomp'), ('an', 'DET', 'DT', 'det'), ('onehour', 'NOUN', 'NN', 'amod'), ('drive', 'NOUN', 'NN', 'npadvmod')]"
"['Great', 'value', 'for', 'the', 'quality', 'ingredients']","[5, 5, 5, 5, 5, 1]","[('Great', 'ADJ', 'JJ', 'amod'), ('value', 'NOUN', 'NN', 'ROOT'), ('for', 'ADP', 'IN', 'prep'), ('the', 'DET', 'DT', 'det'), ('quality', 'NOUN', 'NN', 'compound'), ('ingredients', 'NOUN', 'NNS', 'pobj')]"
"['The', 'Thali', 'was', 'small', 'thoroughly', 'unremarkable', 'and', '1495']","[5, 1, 5, 3, 5, 3, 5, 5]","[('The', 'DET', 'DT', 'det'), ('Thali', 'PROPN', 'NNP', 'nsubj'), ('was', 'VERB', 'VBD', 'ROOT'), ('small', 'ADJ', 'JJ', 'acomp'), ('thoroughly', 'ADV', 'RB', 'advmod'), ('unremarkable', 'ADJ', 'JJ', 'acomp'), ('and', 'CCONJ', 'CC', 'cc'), ('1495', 'NUM', 'CD', 'conj')]"
"['The', 'sushi', 'is', 'also', 'great']","[5, 1, 5, 5, 3]","[('The', 'DET', 'DT', 'det'), ('sushi', 'NOUN', 'NN', 'nsubj'), ('is', 'VERB', 'VBZ', 'ROOT'), ('also', 'ADV', 'RB', 'advmod'), ('great', 'ADJ', 'JJ', 'acomp')]"
"['From', 'the', 'complimentary', 'chef', 'app', 'of', 'a', 'delicate', 'butternut', 'squash', 'ravioli', 'in', 'a', 'delicious', 'truffle', 'sauce', 'to', 'an', 'amazing', 'buttery', 'and', 'tender', 'langostine', 'entree', 'to', 'a', 'dessert', 'that', 'I', 'cant', 'remember', 'because', 'of', 'the', 'fabulous', 'Cakebread', 'Cabernet', 'we', 'were', 'drinking', 'the', 'whole', 'evening', 'was', 'amazing']","[5, 5, 3, 1, 2, 5, 5, 1, 2, 2, 2, 2, 2, 2, 2, 2, 5, 5, 5, 1, 2, 2, 2, 2, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5]","[('From', 'ADP', 'IN', 'prep'), ('the', 'DET', 'DT', 'det'), ('complimentary', 'ADJ', 'JJ', 'amod'), ('chef', 'NOUN', 'NN', 'compound'), ('app', 'NOUN', 'NN', 'pobj'), ('of', 'ADP', 'IN', 'prep'), ('a', 'DET', 'DT', 'det'), ('delicate', 'ADJ', 'JJ', 'amod'), ('butternut', 'NOUN', 'NN', 'amod'), ('squash', 'VERB', 'VB', 'compound'), ('ravioli', 'NOUN', 'NNS', 'pobj'), ('in', 'ADP', 'IN', 'prep'), ('a', 'DET', 'DT', 'det'), ('delicious', 'ADJ', 'JJ', 'amod'), ('truffle', 'NOUN', 'NN', 'compound'), ('sauce', 'NOUN', 'NN', 'pobj'), ('to', 'ADP', 'IN', 'prep'), ('an', 'DET', 'DT', 'det'), ('amazing', 'ADJ', 'JJ', 'amod'), ('buttery', 'NOUN', 'NN', 'nmod'), ('and', 'CCONJ', 'CC', 'cc'), ('tender', 'VERB', 'VB', 'conj'), ('langostine', 'NOUN', 'NN', 'pobj'), ('entree', 'NOUN', 'NN', 'amod'), ('to', 'ADP', 'IN', 'prep'), ('a', 'DET', 'DT', 'det'), ('dessert', 'NOUN', 'NN', 'pobj'), ('that', 'ADP', 'IN', 'dobj'), ('I', 'PRON', 'PRP', 'nsubj'), ('ca', 'VERB', 'MD', 'aux'), ('nt', 'ADV', 'RB', 'advmod'), ('remember', 'VERB', 'VB', 'relcl'), ('because', 'ADP', 'IN', 'prep'), ('of', 'ADP', 'IN', 'pcomp'), ('the', 'DET', 'DT', 'det'), ('fabulous', 'ADJ', 'JJ', 'amod'), ('Cakebread', 'PROPN', 'NNP', 'compound'), ('Cabernet', 'PROPN', 'NNP', 'pobj'), ('we', 'PRON', 'PRP', 'nsubj'), ('were', 'VERB', 'VBD', 'aux'), ('drinking', 'VERB', 'VBG', 'ccomp'), (' ', 'SPACE', '', ''), ('the', 'DET', 'DT', 'det'), ('whole', 'ADJ', 'JJ', 'amod'), ('evening', 'NOUN', 'NN', 'npadvmod'), ('was', 'VERB', 'VBD', 'ROOT'), ('amazing', 'ADJ', 'JJ', 'acomp')]"
"['Truly', 'the', 'mark', 'of', 'an', 'attentive', 'waiter']","[5, 5, 5, 5, 5, 3, 1]","[('Truly', 'ADV', 'RB', 'advmod'), ('the', 'DET', 'DT', 'det'), ('mark', 'NOUN', 'NN', 'ROOT'), ('of', 'ADP', 'IN', 'prep'), ('an', 'DET', 'DT', 'det'), ('attentive', 'ADJ', 'JJ', 'amod'), ('waiter', 'NOUN', 'NN', 'pobj')]"
"['The', 'food', 'here', 'is', 'rather', 'good', 'but', 'only', 'if', 'you', 'like', 'to', 'wait', 'for', 'it']","[5, 1, 5, 5, 5, 3, 5, 5, 5, 5, 3, 5, 5, 5, 5]","[('The', 'DET', 'DT', 'det'), ('food', 'NOUN', 'NN', 'nsubj'), ('here', 'ADV', 'RB', 'advmod'), ('is', 'VERB', 'VBZ', 'ROOT'), ('rather', 'ADV', 'RB', 'advmod'), ('good', 'ADJ', 'JJ', 'acomp'), ('but', 'CCONJ', 'CC', 'cc'), ('only', 'ADV', 'RB', 'advmod'), ('if', 'ADP', 'IN', 'mark'), ('you', 'PRON', 'PRP', 'nsubj'), ('like', 'VERB', 'VBP', 'conj'), ('to', 'PART', 'TO', 'aux'), ('wait', 'VERB', 'VB', 'xcomp'), ('for', 'ADP', 'IN', 'prep'), ('it', 'PRON', 'PRP', 'pobj')]"
"['I', 'got', 'an', 'excellent', 'piece', 'of', 'cheesecake', 'and', 'we', 'had', 'several', 'other', 'nice', 'pastries']","[5, 5, 5, 3, 5, 5, 1, 5, 5, 5, 5, 5, 3, 1]","[('I', 'PRON', 'PRP', 'nsubj'), ('got', 'VERB', 'VBD', 'ROOT'), ('an', 'DET', 'DT', 'det'), ('excellent', 'ADJ', 'JJ', 'amod'), ('piece', 'NOUN', 'NN', 'dobj'), ('of', 'ADP', 'IN', 'prep'), ('cheesecake', 'NOUN', 'NN', 'pobj'), ('and', 'CCONJ', 'CC', 'cc'), ('we', 'PRON', 'PRP', 'nsubj'), ('had', 'VERB', 'VBD', 'conj'), ('several', 'ADJ', 'JJ', 'amod'), ('other', 'ADJ', 'JJ', 'amod'), ('nice', 'ADJ', 'JJ', 'amod'), ('pastries', 'NOUN', 'NNS', 'dobj')]"
"['The', 'staff', 'is', 'very', 'kind', 'and', 'well', 'trained', 'theyre', 'fast', 'they', 'are', 'always', 'prompt', 'to', 'jump', 'behind', 'the', 'bar', 'and', 'fix', 'drinks', 'they', 'know', 'details', 'of', 'every', 'item', 'in', 'the', 'menu', 'and', 'make', 'excelent', 'recomendations']","[5, 1, 5, 5, 3, 5, 3, 4, 5, 3, 5, 5, 5, 3, 5, 5, 5, 5, 1, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5]","[('The', 'DET', 'DT', 'det'), ('staff', 'NOUN', 'NN', 'nsubj'), ('is', 'VERB', 'VBZ', 'ROOT'), ('very', 'ADV', 'RB', 'advmod'), ('kind', 'ADJ', 'JJ', 'acomp'), ('and', 'CCONJ', 'CC', 'cc'), ('well', 'ADV', 'RB', 'conj'), ('trained', 'VERB', 'VBN', 'acomp'), ('they', 'PRON', 'PRP', 'nsubj'), ('re', 'VERB', 'VBZ', 'ccomp'), ('fast', 'ADV', 'RB', 'acomp'), ('they', 'PRON', 'PRP', 'nsubj'), ('are', 'VERB', 'VBP', 'conj'), ('always', 'ADV', 'RB', 'advmod'), ('prompt', 'ADJ', 'JJ', 'acomp'), ('to', 'PART', 'TO', 'aux'), ('jump', 'VERB', 'VB', 'xcomp'), ('behind', 'ADP', 'IN', 'prep'), ('the', 'DET', 'DT', 'det'), ('bar', 'NOUN', 'NN', 'pobj'), ('and', 'CCONJ', 'CC', 'cc'), ('fix', 'VERB', 'VB', 'compound'), ('drinks', 'NOUN', 'NNS', 'conj'), ('they', 'PRON', 'PRP', 'nsubj'), ('know', 'VERB', 'VBP', 'relcl'), ('details', 'NOUN', 'NNS', 'dobj'), ('of', 'ADP', 'IN', 'prep'), ('every', 'DET', 'DT', 'det'), ('item', 'NOUN', 'NN', 'pobj'), ('in', 'ADP', 'IN', 'prep'), ('the', 'DET', 'DT', 'det'), ('menu', 'NOUN', 'NN', 'pobj'), ('and', 'CCONJ', 'CC', 'cc'), ('make', 'VERB', 'VB', 'conj'), ('excelent', 'ADJ', 'JJ', 'amod'), ('recomendations', 'NOUN', 'NNS', 'dobj')]"
"['The', 'makhani', 'was', 'OK', 'the', 'korma', 'was', 'bland']","[5, 1, 5, 5, 5, 1, 5, 5]","[('The', 'DET', 'DT', 'det'), ('makhani', 'NOUN', 'NN', 'nsubj'), ('was', 'VERB', 'VBD', 'ROOT'), ('OK', 'ADJ', 'JJ', 'acomp'), ('the', 'DET', 'DT', 'det'), ('korma', 'NOUN', 'NN', 'nsubj'), ('was', 'VERB', 'VBD', 'conj'), ('bland', 'ADJ', 'JJ', 'acomp')]"
"['The', 'food', 'is', 'inventive', 'but', 'still', 'keeps', 'traditional', 'indian', 'flavoring']","[5, 1, 5, 3, 5, 5, 5, 3, 5, 5]","[('The', 'DET', 'DT', 'det'), ('food', 'NOUN', 'NN', 'nsubj'), ('is', 'VERB', 'VBZ', 'ROOT'), ('inventive', 'ADJ', 'JJ', 'acomp'), ('but', 'CCONJ', 'CC', 'cc'), ('still', 'ADV', 'RB', 'advmod'), ('keeps', 'VERB', 'VBZ', 'conj'), ('traditional', 'ADJ', 'JJ', 'amod'), ('indian', 'ADJ', 'JJ', 'dobj'), ('flavoring', 'NOUN', 'NN', 'xcomp')]"
"['All', 'I', 'can', 'say', 'is', 'WOW']","[5, 5, 5, 5, 5, 5]","[('All', 'DET', 'DT', 'nsubj'), ('I', 'PRON', 'PRP', 'nsubj'), ('can', 'VERB', 'MD', 'aux'), ('say', 'VERB', 'VB', 'relcl'), ('is', 'VERB', 'VBZ', 'ROOT'), ('WOW', 'INTJ', 'UH', 'attr')]"
"['though', 'the', 'service', 'could', 'be', 'better', 'possibly', 'due', 'to', 'more', 'than', 'one', 'very', 'large', 'group', 'in', 'the', 'house', 'it', 'is', 'very', 'cordial', 'and', 'warm', 'as', 'is', 'the', 'general', 'clientele']","[5, 5, 1, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 3, 5, 5, 5, 5, 5]","[('though', 'ADP', 'IN', 'mark'), ('the', 'DET', 'DT', 'det'), ('service', 'NOUN', 'NN', 'nsubj'), ('could', 'VERB', 'MD', 'aux'), ('be', 'VERB', 'VB', 'advcl'), ('better', 'ADJ', 'JJR', 'acomp'), ('possibly', 'ADV', 'RB', 'advmod'), ('due', 'ADJ', 'JJ', 'acomp'), ('to', 'ADP', 'IN', 'pcomp'), ('more', 'ADJ', 'JJR', 'amod'), ('than', 'ADP', 'IN', 'quantmod'), ('one', 'NUM', 'CD', 'nummod'), ('very', 'ADV', 'RB', 'advmod'), ('large', 'ADJ', 'JJ', 'amod'), ('group', 'NOUN', 'NN', 'pobj'), ('in', 'ADP', 'IN', 'prep'), ('the', 'DET', 'DT', 'det'), ('house', 'NOUN', 'NN', 'pobj'), ('it', 'PRON', 'PRP', 'nsubj'), ('is', 'VERB', 'VBZ', 'ROOT'), ('very', 'ADV', 'RB', 'advmod'), ('cordial', 'ADJ', 'JJ', 'acomp'), ('and', 'CCONJ', 'CC', 'cc'), ('warm', 'ADJ', 'JJ', 'conj'), ('as', 'ADP', 'IN', 'mark'), ('is', 'VERB', 'VBZ', 'advcl'), ('the', 'DET', 'DT', 'det'), ('general', 'ADJ', 'JJ', 'amod'), ('clientele', 'NOUN', 'NN', 'attr')]"
"['The', 'decor', 'in', 'this', 'place', 'is', 'very', 'dinerish', 'and', 'the', 'kind', 'of', 'place', 'you', 'expect', 'in', 'the', 'East', 'Village', 'not', 'romantic', 'just', 'simple', 'small', 'and', 'sparse']","[5, 1, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('The', 'DET', 'DT', 'det'), ('decor', 'NOUN', 'NN', 'nsubj'), ('in', 'ADP', 'IN', 'prep'), ('this', 'DET', 'DT', 'det'), ('place', 'NOUN', 'NN', 'pobj'), ('is', 'VERB', 'VBZ', 'ROOT'), ('very', 'ADV', 'RB', 'advmod'), ('dinerish', 'ADJ', 'JJ', 'acomp'), ('and', 'CCONJ', 'CC', 'cc'), ('the', 'DET', 'DT', 'det'), ('kind', 'NOUN', 'NN', 'conj'), ('of', 'ADP', 'IN', 'prep'), ('place', 'NOUN', 'NN', 'pobj'), ('you', 'PRON', 'PRP', 'nsubj'), ('expect', 'VERB', 'VBP', 'relcl'), ('in', 'ADP', 'IN', 'prep'), ('the', 'DET', 'DT', 'det'), ('East', 'PROPN', 'NNP', 'compound'), ('Village', 'PROPN', 'NNP', 'pobj'), (' ', 'SPACE', '', ''), ('not', 'ADV', 'RB', 'neg'), ('romantic', 'ADJ', 'JJ', 'acomp'), ('just', 'ADV', 'RB', 'advmod'), ('simple', 'ADJ', 'JJ', 'amod'), ('small', 'ADJ', 'JJ', 'advcl'), ('and', 'CCONJ', 'CC', 'cc'), ('sparse', 'ADJ', 'JJ', 'conj')]"
"['This', 'is', 'a', 'cute', 'place', 'and', 'could', 'be', 'good', 'but', 'they', 'need', 'to', 'get', 'their', 'act', 'together']","[5, 5, 5, 3, 1, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5]","[('This', 'DET', 'DT', 'nsubj'), ('is', 'VERB', 'VBZ', 'ROOT'), ('a', 'DET', 'DT', 'det'), ('cute', 'ADJ', 'JJ', 'amod'), ('place', 'NOUN', 'NN', 'attr'), ('and', 'CCONJ', 'CC', 'cc'), ('could', 'VERB', 'MD', 'aux'), ('be', 'VERB', 'VB', 'conj'), ('good', 'ADJ', 'JJ', 'acomp'), ('but', 'CCONJ', 'CC', 'cc'), ('they', 'PRON', 'PRP', 'nsubj'), ('need', 'VERB', 'VBP', 'conj'), ('to', 'PART', 'TO', 'aux'), ('get', 'VERB', 'VB', 'xcomp'), ('their', 'ADJ', 'PRP$', 'poss'), ('act', 'NOUN', 'NN', 'dobj'), ('together', 'ADV', 'RB', 'advmod')]"
"['The', 'lox', 'is', 'always', 'fresh', 'too']","[5, 1, 5, 5, 3, 5]","[('The', 'DET', 'DT', 'det'), ('lox', 'NOUN', 'NN', 'nsubj'), ('is', 'VERB', 'VBZ', 'ROOT'), ('always', 'ADV', 'RB', 'advmod'), ('fresh', 'ADJ', 'JJ', 'acomp'), ('too', 'ADV', 'RB', 'advmod')]"
"['Sure', 'enough', 'exactly', '30', 'minutes', 'later', 'we', 'got', 'the', 'call', 'and', 'were', 'seated', 'promptly']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3]","[('Sure', 'INTJ', 'UH', 'advmod'), ('enough', 'ADJ', 'JJ', 'advmod'), ('exactly', 'ADV', 'RB', 'advmod'), ('30', 'NUM', 'CD', 'nummod'), ('minutes', 'NOUN', 'NNS', 'npadvmod'), ('later', 'ADV', 'RB', 'advmod'), ('we', 'PRON', 'PRP', 'nsubj'), ('got', 'VERB', 'VBD', 'ROOT'), ('the', 'DET', 'DT', 'det'), ('call', 'NOUN', 'NN', 'dobj'), ('and', 'CCONJ', 'CC', 'cc'), ('were', 'VERB', 'VBD', 'auxpass'), ('seated', 'VERB', 'VBN', 'conj'), ('promptly', 'ADV', 'RB', 'advmod')]"
"['Service', 'was', 'very', 'friendly']","[1, 5, 5, 3]","[('Service', 'NOUN', 'NN', 'nsubj'), ('was', 'VERB', 'VBD', 'ROOT'), ('very', 'ADV', 'RB', 'advmod'), ('friendly', 'ADJ', 'JJ', 'acomp')]"
"['So', 'all', 'Im', 'trying', 'to', 'say', 'is', 'this', 'restaurant', 'is', 'by', 'far', 'the', 'best', 'thai', 'food', 'restaurant', 'Ive', 'ever', 'been', 'to']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 1, 2, 5, 5, 5, 5, 5]","[('So', 'ADV', 'RB', 'advmod'), ('all', 'DET', 'DT', 'predet'), ('I', 'PRON', 'PRP', 'nsubj'), ('m', 'VERB', 'VBP', 'nsubj'), ('trying', 'VERB', 'VBG', 'csubj'), ('to', 'PART', 'TO', 'aux'), ('say', 'VERB', 'VB', 'xcomp'), ('is', 'VERB', 'VBZ', 'ROOT'), ('this', 'DET', 'DT', 'det'), ('restaurant', 'NOUN', 'NN', 'nsubj'), ('is', 'VERB', 'VBZ', 'ccomp'), ('by', 'ADP', 'IN', 'prep'), ('far', 'ADV', 'RB', 'pcomp'), ('the', 'DET', 'DT', 'det'), ('best', 'ADJ', 'JJS', 'amod'), ('thai', 'ADJ', 'JJ', 'amod'), ('food', 'NOUN', 'NN', 'compound'), ('restaurant', 'NOUN', 'NN', 'pobj'), ('I', 'PRON', 'PRP', 'nsubj'), ('ve', 'VERB', 'VB', 'aux'), ('ever', 'ADV', 'RB', 'advmod'), ('been', 'VERB', 'VBN', 'relcl'), ('to', 'ADP', 'IN', 'prep')]"
"['Food', 'was', 'OK', 'fish', 'was', 'cooked', 'well']","[1, 5, 5, 1, 5, 5, 5]","[('Food', 'NOUN', 'NN', 'nsubj'), ('was', 'VERB', 'VBD', 'ROOT'), ('OK', 'ADJ', 'JJ', 'advmod'), (' ', 'SPACE', '', ''), ('fish', 'NOUN', 'NN', 'nsubjpass'), ('was', 'VERB', 'VBD', 'auxpass'), ('cooked', 'VERB', 'VBN', 'conj'), ('well', 'ADV', 'RB', 'advmod')]"
"['We', 'actually', 'left', 'hungry', 'and', 'went', 'across', 'the', 'street', 'to', 'Wo', 'Hop', 'at', '15', 'Mott', 'street', 'for', 'some', 'good', 'chinese', 'food']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 1, 2]","[('We', 'PRON', 'PRP', 'nsubj'), ('actually', 'ADV', 'RB', 'advmod'), ('left', 'VERB', 'VBD', 'ROOT'), ('hungry', 'ADJ', 'JJ', 'oprd'), ('and', 'CCONJ', 'CC', 'cc'), ('went', 'VERB', 'VBD', 'conj'), ('across', 'ADP', 'IN', 'prep'), ('the', 'DET', 'DT', 'det'), ('street', 'NOUN', 'NN', 'pobj'), ('to', 'ADP', 'IN', 'prep'), ('Wo', 'PROPN', 'NNP', 'compound'), ('Hop', 'PROPN', 'NNP', 'pobj'), ('at', 'ADP', 'IN', 'prep'), ('15', 'NUM', 'CD', 'nummod'), ('Mott', 'PROPN', 'NNP', 'compound'), ('street', 'NOUN', 'NN', 'pobj'), ('for', 'ADP', 'IN', 'prep'), ('some', 'DET', 'DT', 'det'), ('good', 'ADJ', 'JJ', 'amod'), ('chinese', 'ADJ', 'JJ', 'amod'), ('food', 'NOUN', 'NN', 'pobj')]"
"['The', 'duck', 'confit', 'is', 'always', 'amazing', 'and', 'the', 'foie', 'gras', 'terrine', 'with', 'figs', 'was', 'out', 'of', 'this', 'world']","[5, 5, 5, 5, 5, 3, 5, 5, 1, 2, 2, 2, 2, 5, 3, 4, 4, 4]","[('The', 'DET', 'DT', 'det'), ('duck', 'NOUN', 'NN', 'compound'), ('confit', 'NOUN', 'NN', 'nsubj'), ('is', 'VERB', 'VBZ', 'ROOT'), ('always', 'ADV', 'RB', 'advmod'), ('amazing', 'ADJ', 'JJ', 'acomp'), ('and', 'CCONJ', 'CC', 'cc'), ('the', 'DET', 'DT', 'det'), ('foie', 'NOUN', 'NN', 'compound'), ('gras', 'VERB', 'VBZ', 'nsubj'), ('terrine', 'NOUN', 'NN', 'nsubj'), ('with', 'ADP', 'IN', 'prep'), ('figs', 'NOUN', 'NNS', 'pobj'), ('was', 'VERB', 'VBD', 'conj'), ('out', 'ADP', 'IN', 'prep'), ('of', 'ADP', 'IN', 'prep'), ('this', 'DET', 'DT', 'det'), ('world', 'NOUN', 'NN', 'pobj')]"
"['The', 'whole', 'set', 'up', 'is', 'truly', 'unprofessional', 'and', 'I', 'wish', 'Cafe', 'Noir', 'would', 'get', 'some', 'good', 'staff', 'because', 'despite', 'the', 'current', 'one', 'this', 'is', 'a', 'great', 'place']","[5, 5, 5, 5, 5, 3, 4, 5, 5, 5, 5, 5, 5, 5, 5, 3, 1, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5]","[('The', 'DET', 'DT', 'det'), ('whole', 'ADJ', 'JJ', 'nsubj'), ('set', 'NOUN', 'NN', 'csubj'), ('up', 'PART', 'RP', 'prt'), ('is', 'VERB', 'VBZ', 'ROOT'), ('truly', 'ADV', 'RB', 'advmod'), ('unprofessional', 'ADJ', 'JJ', 'acomp'), ('and', 'CCONJ', 'CC', 'cc'), ('I', 'PRON', 'PRP', 'nsubj'), ('wish', 'VERB', 'VBP', 'conj'), ('Cafe', 'PROPN', 'NNP', 'compound'), ('Noir', 'PROPN', 'NNP', 'nsubj'), ('would', 'VERB', 'MD', 'aux'), ('get', 'VERB', 'VB', 'ccomp'), ('some', 'DET', 'DT', 'det'), ('good', 'ADJ', 'JJ', 'amod'), ('staff', 'NOUN', 'NN', 'dobj'), ('because', 'ADP', 'IN', 'mark'), ('despite', 'ADP', 'IN', 'prep'), ('the', 'DET', 'DT', 'det'), ('current', 'ADJ', 'JJ', 'amod'), ('one', 'NOUN', 'NN', 'pobj'), ('this', 'DET', 'DT', 'nsubj'), ('is', 'VERB', 'VBZ', 'advcl'), ('a', 'DET', 'DT', 'det'), ('great', 'ADJ', 'JJ', 'amod'), ('place', 'NOUN', 'NN', 'attr')]"
