Sentence,Sequence
"['wonderful', 'strawberry', 'daiquiries', 'as', 'well', ' <EXCLAMATION_MARK> ']","[3, 1, 2, 5, 5, 5]"
"['going', 'to', 'volare', 'is', 'like', 'going', 'to', 'your', 'favorite', 'aunt', ""'s"", 'house', 'for', 'dinner', ' <COMMA> ', 'assuming', 'that', 'your', 'aunt', 'is', 'a', 'great', 'italian', 'cook', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5]"
"['the', 'sushi', 'has', 'been', 'from', 'average', 'to', 'below', 'average', ' <COMMA> ', 'the', 'wait', 'service', 'has', 'always', 'been', 'sub', ' <HYPHEN> ', 'par', 'the', 'atmosphere', 'goes', 'from', 'nice', 'to', 'really', 'irritating', ' <LEFT PARENTHESIS> ', 'if', 'you', 'sit', 'in', 'the', 'area', 'beyond', 'the', 'kitchen', ' <COMMA> ', 'the', 'acousitcs', 'are', 'horrid', ' <COMMA> ', 'everything', 'echoes', 'is', 'extremely', 'loud', ' <RIGHT PARENTHESIS> ', ' <PERIOD> ']","[5, 1, 5, 5, 5, 3, 5, 3, 4, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'loved', 'it', 'and', 'would', 'go', 'again', ' <PERIOD> ']","[5, 3, 5, 5, 5, 5, 5, 5]"
"['frites', 'were', 'delicious', 'if', 'a', 'bit', 'on', 'the', 'thick', 'side', ' <PERIOD> ']","[5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5]"
"['so', 'so', 'so', 'so', 'so', 'good', ' <EXCLAMATION_MARK> ']","[5, 5, 5, 5, 5, 3, 5]"
"['alone', 'for', '100', 'bucks', ' <COMMA> ', 'it', 'is', 'really', 'overprice', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 3, 5]"
"['out', 'of', 'the', 'hundreds', 'of', 'italian', 'restaurants', 'in', 'queens', ' <COMMA> ', 'this', 'is', 'among', 'the', 'best', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5]"
"['very', 'good', 'value']","[5, 3, 5]"
"['here', 'you', 'get', 'the', 'zen', 'feel', 'without', 'feeling', 'rigid', ' <PERIOD> ']","[5, 5, 5, 5, 1, 2, 5, 5, 5, 5]"
"['i', 'would', 'recommend', 'putting', 'your', 'name', 'down', 'and', 'then', 'getting', 'a', 'drink', 'at', 'a', 'local', 'bar', 'first', 'though', 'because', 'of', 'the', 'wait', 'time', ' <PERIOD> ']","[5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 1, 5, 5, 5, 5, 5, 1, 2, 5]"
"['i', 'fell', 'in', 'love', 'with', 'the', 'egg', 'noodles', 'in', 'the', 'beef', 'broth', 'with', 'shrimp', 'dumplings', 'and', 'slices', 'of', 'bbq', 'roast', 'pork', ' <PERIOD> ']","[5, 5, 5, 3, 5, 5, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 5]"
"['i', 'keep', 'my', 'fingers', 'crossed', 'the', 'whole', 'subway', 'ride', 'hoping', 'that', 'there', 'will', 'be', 'a', 'table', 'i', 'can', 'sit', 'at', 'by', 'myself', 'and', 'not', 'have', 'to', 'share', 'with', 'the', 'rice', 'congee', 'soup', 'people', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 2, 5, 5]"
"['overall', ' <COMMA> ', 'the', 'best', 'bagel', 'in', 'town', ' <PERIOD> ']","[5, 5, 5, 3, 1, 5, 5, 5]"
"['everything', 'a', 'ny', 'pizza', 'joint', 'should', 'be', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5]"
"['it', 'was', 'huge', ' <COMMA> ', 'delicious', ' <COMMA> ', 'fresh', ' <COMMA> ', 'and', 'will', 'be', 'the', 'reason', 'we', 'return', ' <PERIOD> ']","[5, 5, 3, 5, 3, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['we', 'go', 'often', ' <PERIOD> ']","[5, 5, 5, 5]"
"['light', ' <COMMA> ', 'refreshing', 'summer', 'rolls', ' <LEFT PARENTHESIS> ', 'not', 'fried', ' <RIGHT PARENTHESIS> ', 'remind', 'me', 'of', 'vietnamese', 'places', 'in', 'paris', ' <PERIOD> ']","[3, 5, 3, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['the', 'sushi', 'seemed', 'pretty', 'fresh', 'and', 'was', 'adequately', 'proportioned', ' <PERIOD> ']","[5, 1, 5, 5, 3, 5, 5, 3, 5, 5]"
"['moral', 'stay', 'away', ' <PERIOD> ']","[5, 5, 5, 5]"
"['but', 'the', 'service', 'was', 'a', 'bit', 'slow', ' <PERIOD> ']","[5, 5, 1, 5, 5, 5, 3, 5]"
"['spreads', 'and', 'toppings', 'are', 'great', ' <HYPHEN> ', 'though', 'a', 'bit', 'pricey', ' <PERIOD> ']","[5, 5, 5, 5, 3, 5, 5, 5, 5, 3, 5]"
"['when', 'i', 'saw', 'that', 'their', 'website', 'had', 'a', 'link', 'to', 'da', 'ciro', 'in', 'napoli', ' <COMMA> ', 'i', 'knew', 'there', 'was', 'going', 'to', 'be', 'good', 'pizza', ' <EXCLAMATION_MARK> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 1, 5]"
"['no', 'one', 'asked', 'what', 'was', 'wrong', 'as', 'we', 'left', 'with', 'nothing', 'touched', 'on', 'our', 'plates', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5]"
"['indoor', 'was', 'very', 'cozy', 'and', 'cute', ' <PERIOD> ']","[5, 5, 5, 3, 5, 3, 5]"
"['we', 'had', 'a', '3', 'hour', 'brunch-', 'they', 'definitely', 'do', 'not', 'rush', 'you-', 'and', 'they', 'kept', 'the', 'unlimited', 'mimosas', 'flowing', 'the', 'whole', 'time', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5]"
"['and', 'their', 'prices', 'are', 'very', 'high', ' <HYPHEN> ', 'they', 'actually', 'think', 'that', 'they', 'can', 'get', 'away', 'with', 'charging', 'such', 'prices', 'for', 'such', 'terrible', 'food', 'and', 'service', ' <EXCLAMATION_MARK> ']","[5, 5, 1, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 3, 1, 5, 1, 5]"
"['they', ""'re"", 'terrific', ' <EXCLAMATION_MARK> ', ' <EXCLAMATION_MARK> ']","[5, 5, 3, 5, 5]"
"['the', 'service', 'was', 'excellent', ' <COMMA> ', 'the', 'food', 'was', 'excellent', ' <COMMA> ', 'but', 'the', 'entire', 'experience', 'was', 'very', 'cool', ' <PERIOD> ']","[5, 1, 5, 3, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5]"
"['the', 'service', 'is', 'good', 'and', 'the', 'resturant', 'is', 'clean', ' <PERIOD> ']","[5, 1, 5, 3, 5, 5, 5, 5, 3, 5]"
"['great', 'spot', ' <COMMA> ', 'whether', 'looking', 'for', 'a', 'couple', 'of', 'drinks', 'or', 'quiet', 'dinner', ' <PERIOD> ']","[3, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 3, 1, 5]"
"['just', 'stick', 'with', 'the', 'small', 'dishes', ' <EXCLAMATION_MARK> ']","[5, 5, 5, 5, 5, 1, 5]"
"['the', 'cafe', 'itself', 'was', 'really', 'nice', 'with', 'comfortable', 'outdoor', 'chairs', 'and', 'tables', ' <COMMA> ', 'but', 'the', 'service', 'could', 'have', 'been', 'better', ' <PERIOD> ']","[5, 1, 5, 5, 5, 3, 5, 3, 1, 2, 5, 1, 5, 5, 5, 1, 5, 5, 5, 3, 5]"
"['i', ""'ve"", 'rarely', 'had', 'a', 'problem', 'with', 'slow', 'staff', 'in', 'the', '10', 'years', 'i', ""'ve"", 'been', 'going', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 3, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['food', 'is', 'excellent', ' <PERIOD> ']","[5, 5, 3, 5]"
"['this', 'place', 'is', 'a', 'literal', 'hole', ' <HYPHEN> ', 'in', ' <HYPHEN> ', 'the', ' <HYPHEN> ', 'wall', 'that', 'is', 'buried', 'within', 'doyers', ' <COMMA> ', 'right', 'off', 'of', 'pell', 'st', ' <LEFT PARENTHESIS> ', 'barber', ""'s"", 'alley', ' <RIGHT PARENTHESIS> ', 'in', 'chinatown', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['they', 'outshine', 'hh', ' <PERIOD> ']","[5, 5, 5, 5]"
"['although', 'we', 'were', 'looking', 'for', 'regular', 'lettuce', 'and', 'some', 'walnuts', 'the', 'salads', 'we', 'got', 'were', 'great', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 3, 5]"
"['excellent', 'lunch', 'buffet', 'for', 'only', '$', '6.95', ' <PERIOD> ']","[3, 1, 2, 5, 5, 5, 5, 5]"
"['we', 'were', 'sorry', 'to', 'check', 'them', 'off', 'our', 'list', 'as', 'we', 'had', 'enjoyed', 'and', 'recommended', 'the', 'place', 'in', 'the', 'past', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 3, 5, 5, 5, 5, 5, 5]"
"['if', 'you', ""'re"", 'not', 'familiar', 'with', 'the', 'cuisine', ' <COMMA> ', 'you', 'may', 'encounter', 'problems', 'ordering', 'here', 'and', 'be', 'sure', 'to', 'bring', 'plenty', 'of', 'cash', 'with', 'you', 'as', 'they', 'do', ""n't"", 'accept', 'credit', 'cards', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['both', 'are', 'very', 'reasonably', 'priced', ' <LEFT PARENTHESIS> ', 'around', '$', '8', 'for', 'dinner', 'and', '$', '5', 'for', 'lunch', ' <RIGHT PARENTHESIS> ', ' <COMMA> ', 'and', 'are', 'delicious', 'and', 'filling', ' <PERIOD> ']","[5, 5, 5, 3, 1, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 1, 5, 5, 5, 5, 3, 5, 3, 5]"
"['problem', 'is', 'nothing', 'at', 'prune', 'is', 'particularly', 'memorable', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 3, 5]"
"['ambience', 'is', 'so', 'cute', 'and', 'quaint', ' <COMMA> ', 'good', 'for', 'business', 'although', 'we', 'were', 'there', 'on', 'vacation', ' <PERIOD> ']","[5, 5, 5, 3, 5, 3, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['the', 'portion', 'sizes', 'here', 'are', 'huge', ' <COMMA> ', 'and', 'the', 'sushi', 'is', 'good', ' <PERIOD> ']","[5, 1, 2, 5, 5, 3, 5, 5, 5, 1, 5, 3, 5]"
"['just', 'wish', 'they', ""'d"", 'expand', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5]"
"['my', 'boyfriend', 'ate', 'tuna', 'and', 'it', 'was', 'cooked', 'perfectly', ' <EXCLAMATION_MARK> ']","[5, 5, 5, 1, 5, 5, 5, 5, 3, 5]"
"['this', 'was', ""n't"", 'the', 'expected', 'menu', 'comprised', 'only', 'of', 'pad', 'thai', 'and', 'tom', 'yum', 'soup', ' <COMMA> ', 'but', 'i', 'thought', 'that', 'was', 'what', 'made', 'the', 'place', 'so', 'special', ' <PERIOD> ']","[5, 5, 5, 5, 3, 1, 5, 5, 5, 1, 2, 5, 1, 2, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5]"
"['good', 'food', 'at', 'the', 'restaurant', ' <LEFT PARENTHESIS> ', 'a', 'bit', 'expensive', ' <COMMA> ', 'but', 'great', 'if', 'you', 'want', 'to', 'impress', 'your', 'date', ' <RIGHT PARENTHESIS> ', ' <PERIOD> ']","[3, 1, 5, 5, 5, 5, 5, 5, 3, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'highly', 'recommend', 'caviar', 'russe', 'to', 'anyone', 'who', 'wants', 'delicious', 'top', 'grade', 'caviar', 'and', 'fantastic', 'service', ' <PERIOD> ']","[5, 5, 3, 1, 5, 5, 5, 5, 5, 3, 3, 4, 5, 5, 3, 1, 5]"
"['you', 'ca', ""n't"", 'say', 'its', 'cheap', 'because', 'food', 'is', 'cheaper', 'in', 'chinatown', ' <PERIOD> ']","[5, 5, 5, 5, 5, 3, 5, 1, 5, 3, 5, 5, 5]"
"['i', 'have', 'eaten', 'there', '3', '-', '4', 'times', 'and', 'the', 'food', 'was', 'always', 'good', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 3, 5]"
"['keep', 'up', 'the', 'good', 'work', ' <PERIOD> ']","[5, 5, 5, 3, 5, 5]"
"['i', 'was', ""n't"", 'thrilled', 'to', 'have', 'to', 'wait', 'on', 'line', 'for', 'thirty', 'minutes', ' <COMMA> ', 'but', 'i', 'guess', 'that', ""'s"", 'the', 'price', 'you', 'pay', 'for', 'a', 'popular', 'place', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5]"
"['great', 'eats', ' <COMMA> ', 'good', 'times', ' <PERIOD> ']","[3, 1, 5, 3, 5, 5]"
"['make', 'sure', 'you', 'try', 'this', 'place', 'as', 'often', 'as', 'you', 'can', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['grilled', 'whole', 'fish', 'wonderful', ' <COMMA> ', 'great', 'spicing', ' <PERIOD> ']","[5, 5, 1, 3, 5, 3, 5, 5]"
"['for', 'years', ' <COMMA> ', 'i', 'thought', 'tuscan', 'cuisine', 'was', 'the', 'best', ' <COMMA> ', 'but', 'salvatore', 'converted', 'me', 'to', 'the', 'hearty', 'neapolitan', 'fare', 'on', 'my', 'first', 'visit', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['plus', ' <COMMA> ', 'when', 'our', 'entrees', 'were', 'held', 'up', 'in', 'the', 'kitchen', 'on', 'a', 'busy', 'saturday', 'night', ' <COMMA> ', 'the', 'owner', 'sent', 'over', 'complimentary', 'summer', 'rolls', 'to', 'hold', 'us', 'over', ' <EXCLAMATION_MARK> ']","[5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 5, 5, 5, 5, 5]"
"['the', 'service', 'was', 'great', 'as', 'well', ' <PERIOD> ']","[5, 1, 5, 3, 5, 5, 5]"
"['try', 'the', 'lobster', 'teriyaki', 'and', 'the', 'rose', 'special', 'roll', ' <PERIOD> ']","[5, 5, 1, 2, 5, 5, 1, 2, 2, 5]"
"['another', 'plus', 'is', 'most', 'of', 'the', 'entrees', 'are', 'approx', ' <PERIOD> ']","[5, 3, 5, 5, 5, 5, 1, 5, 5, 5]"
"['i', 'will', 'go', 'back', 'to', 'suan', 'soon', ' <EXCLAMATION_MARK> ']","[5, 5, 5, 5, 5, 5, 5, 5]"
"['loved', 'it', ' <EXCLAMATION_MARK> ']","[3, 5, 5]"
"['the', 'food', 'was', 'delicious', ' <COMMA> ', 'the', 'atmosphere', 'was', 'relaxed', ' <COMMA> ', 'and', 'we', 'have', 'now', 'adopted', 'plate', '347', 'as', 'our', 'secret', 'on', 'second', ' <EXCLAMATION_MARK> ']","[5, 1, 5, 3, 5, 5, 1, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['we', 'were', 'pleasantly', 'surprised', ' <PERIOD> ']","[5, 5, 3, 4, 5]"
"['from', 'the', 'moment', 'we', 'walked', 'in', 'they', 'were', 'more', 'than', 'accomodating', 'even', 'though', 'the', 'place', 'was', 'packed', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 3, 5]"
"['it', 'is', 'loud', ' <COMMA> ', 'hot', 'and', 'dark', ' <PERIOD> ']","[5, 5, 3, 5, 3, 5, 3, 5]"
"['i', 'found', 'the', 'food', ' <COMMA> ', 'service', 'and', 'value', 'exceptional', 'everytime', 'i', 'have', 'been', 'there', ' <PERIOD> ']","[5, 5, 5, 1, 5, 1, 5, 1, 3, 5, 5, 5, 5, 5, 5]"
"['we', 'ate', 'at', 'this', 'thai', 'place', 'following', 'the', 'reviews', 'but', 'very', 'unhappy', 'with', 'the', 'foods', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 1, 5]"
"['the', 'food', 'is', 'definitely', 'good', ' <COMMA> ', 'but', 'i', 'left', 'a', 'bit', 'disappointed', ' <PERIOD> ']","[5, 1, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'am', 'a', '100', 'lb', 'girl', ' <COMMA> ', 'had', 'a', 'glass', 'of', 'wine', 'and', 'a', 'glass', 'of', 'beer', 'prior', 'to', 'the', 'dinner', ' <COMMA> ', 'and', 'i', 'was', 'still', 'hungry', 'after', 'my', 'visit', 'to', 'this', 'place', ' <EXCLAMATION_MARK> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 2, 5, 5, 1, 2, 2, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['the', 'drinks', 'are', 'a', 'saving', 'grace', ' <COMMA> ', 'but', 'service', 'staff', ' <COMMA> ', 'please', ' <COMMA> ', 'get', 'over', 'yourselves', ' <PERIOD> ']","[5, 1, 5, 5, 3, 4, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5, 5]"
"['it', 'was', 'wonderful', ' <PERIOD> ']","[5, 5, 3, 5]"
"['there', 'is', 'a', 'downside', 'if', 'you', ""'re"", 'ordering', 'in', '--', 'the', 'delivery', 'guys', 'have', 'major', 'attitude', ' <PERIOD> ']","[5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 1, 2, 5, 5, 5, 5]"
"['will', 'give', 'it', 'another', 'chance', 'before', 'i', 'write', 'it', 'off', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['the', 'all', ' <HYPHEN> ', 'italian', 'staff', 'is', 'warm', 'and', 'engaging', 'from', 'the', 'start', ' <PERIOD> ']","[5, 5, 5, 5, 1, 5, 3, 5, 3, 5, 5, 5, 5]"
"['village', 'is', 'one', 'of', 'those', 'places', 'that', 'scores', 'on', 'all', 'fronts', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['the', 'prices', 'are', 'exceptionally', 'reasonable', 'for', 'food', 'of', 'this', 'caliber', ' <PERIOD> ']","[5, 1, 5, 5, 3, 5, 1, 5, 5, 5, 5]"
"['if', 'you', 'go', 'here', ' <HYPHEN> ', 'your', 'focus', 'should', 'be', 'the', 'tamarind', 'margaritas', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['it', 'is', 'the', 'best', 'hidden', 'spot', 'there', 'and', 'i', 'rave', 'about', 'it', 'to', 'everyone', ' <PERIOD> ']","[5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['the', 'filet', 'mignon', 'dish', 'was', 'superb', ' <EXCLAMATION_MARK> ']","[5, 1, 2, 2, 5, 3, 5]"
"['i', 'had', 'been', 'a', 'regular', 'due', 'to', 'the', 'consistently', 'good', 'food', 'and', 'ease', 'of', 'getting', 'a', 'table', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 1, 5, 3, 5, 1, 2, 2, 5]"
"['ca', ""n't"", 'wait', 'wait', 'for', 'my', 'next', 'visit', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['this', 'place', 'is', 'the', 'most', 'japanese', 'it', 'can', 'ever', 'get', ' <PERIOD> ']","[5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['the', 'food', 'is', 'good', ' <COMMA> ', 'i', 'ca', ""n't"", 'lie', ' <PERIOD> ']","[5, 1, 5, 3, 5, 5, 5, 5, 5, 5]"
"['great', 'food', ' <COMMA> ', 'lt', ""'s"", 'of', 'it', ' <COMMA> ', 'more', 'then', 'one', 'person', 'can', 'eat', ' <EXCLAMATION_MARK> ']","[3, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'did', ""n't"", 'expect', 'to', 'like', 'nosh', 'as', 'much', 'as', 'i', 'did', ' <COMMA> ', 'but', 'the', 'pastrami', 'on', 'challah', 'sandwich', 'i', 'had', 'was', 'otherworldly', ' <COMMA> ', 'the', 'soups', 'are', 'like', 'mom', ""'s"", ' <COMMA> ', 'and', 'the', 'knishes', 'give', 'yonah', 'schimmel', ""'s"", 'a', 'run', 'for', 'its', 'money', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 2, 2, 5, 5, 5, 3, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['the', 'atmosphere', 'is', 'nothing', 'special', ' <COMMA> ', 'but', 'it', 'feels', 'like', 'a', 'sushi', 'establishment', 'in', 'tokyo', ' <PERIOD> ']","[5, 1, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['cozy', 'romantic', 'atomosphere', 'with', 'only', 'around', '15', 'tables', 'at', 'most', ' <PERIOD> ']","[3, 3, 1, 5, 5, 5, 5, 1, 5, 5, 5]"
"['this', 'place', 'is', 'worth', 'going', 'even', 'if', 'only', 'for', 'their', 'beer', ' <PERIOD> ']","[5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 1, 5]"
"['i', 'really', 'like', 'both', 'the', 'scallops', 'and', 'the', 'mahi', 'mahi', ' <LEFT PARENTHESIS> ', 'on', 'saffron', 'risotto', ' <HYPHEN> ', 'yum', ' <EXCLAMATION_MARK> ', ' <RIGHT PARENTHESIS> ', ' <PERIOD> ']","[5, 5, 5, 5, 5, 1, 5, 5, 1, 2, 2, 2, 2, 5, 5, 5, 5, 5, 5]"
"['the', 'ambience', 'was', 'so', 'fun', ' <COMMA> ', 'and', 'the', 'prices', 'were', 'great', ' <COMMA> ', 'on', 'top', 'of', 'the', 'fact', 'that', 'the', 'food', 'was', 'really', 'tasty', ' <PERIOD> ']","[5, 1, 5, 5, 3, 5, 5, 5, 1, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 3, 5]"
"['do', 'not', 'get', 'the', 'go', 'go', 'hamburgers', ' <COMMA> ', 'no', 'matter', 'what', 'the', 'reviews', 'say', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['the', 'sandwhiches', 'are', 'out', ' <HYPHEN> ', 'of', ' <HYPHEN> ', 'this', 'world', ' <EXCLAMATION_MARK> ']","[5, 1, 5, 3, 4, 4, 4, 5, 5, 5]"
"['if', 'you', 'live', 'in', 'upper', 'manhattan', ' <COMMA> ', 'siam', 'square', 'is', 'the', 'place', 'for', 'thia', 'food', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['decor', 'is', 'charming', ' <PERIOD> ']","[5, 5, 3, 5]"
"['the', 'food', 'was', 'very', 'well', 'prepared', ' <PERIOD> ']","[5, 1, 5, 5, 3, 4, 5]"
"['really', 'tasty', 'spring', 'rolls', 'and', 'noodles', 'for', 'a', 'good', 'price', 'though', ' <PERIOD> ']","[5, 3, 1, 2, 5, 1, 5, 5, 3, 1, 5, 5]"
"['stay', 'away', 'from', 'this', 'place', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5]"
"['good', ' <COMMA> ', 'because', 'hey', ' <COMMA> ', 'it', ""'s"", 'more', 'food', ' <COMMA> ', 'but', 'bad', 'because', 'dim', 'sum', 'is', 'supposed', 'to', 'be', 'smaller', 'portions', 'so', 'you', 'can', 'try', 'out', 'more', 'dishes', 'and', 'smaller', 'so', 'that', 'each', 'dish', 'is', 'cheap', ' <PERIOD> ']","[3, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 3, 5, 1, 2, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5]"
"['while', 'most', 'people', 'can', 'attest', 'to', 'spending', 'over', '$', '50', 'on', 'drinks', 'in', 'new', 'york', 'bars', 'and', 'hardly', 'feeling', 'a', 'thing', ' <COMMA> ', 'the', 'drinks', 'here', 'are', 'plentiful', 'and', 'unique', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 3, 5, 3, 5]"
"['complimentary', 'stuff', 'kept', 'coming', ' <COMMA> ', 'and', 'when', 'the', 'waiter', 'saw', 'me', 'opening', 'a', 'gift', ' <COMMA> ', 'i', 'received', 'my', 'dessert', 'on', 'a', 'plate', 'that', 'had', 'happy', 'birthday', 'written', 'on', 'it', ' <COMMA> ', 'with', 'a', 'candlevery', 'nice', 'touch', ' <COMMA> ', 'and', 'attentive', 'staff', ' <PERIOD> ']","[3, 1, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 3, 1, 5]"
"['the', 'food', 'arrived', '20', 'minutes', 'after', 'i', 'called', ' <COMMA> ', 'cold', 'and', 'soggy', ' <PERIOD> ']","[5, 1, 5, 5, 5, 5, 5, 5, 5, 3, 5, 3, 5]"
"['if', 'you', 'go', 'for', 'the', 'pre', ' <HYPHEN> ', 'theatre', 'menu', ' <COMMA> ', 'it', ""'s"", 'an', 'even', 'greater', 'deal', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5]"
"['the', 'one', 'up', 'front', 'will', 'smile', 'and', 'say', 'what', 'can', 'i', 'get', 'for', 'you', ' <COMMA> ', 'brother', ' <QUESTION_MARK> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['brava', 'la', 'pizza', 'fresca', ' <EXCLAMATION_MARK> ']","[5, 5, 5, 5, 5]"
