Sentence,Sequence,Tags
"['the', 'service|NOUN', 'does|VERB', 'sometimes', 'lack|VERB', 'focus|NOUN', 'and', 'it', 'is|VERB', 'not', 'ideal|ADJ', 'if', 'you', 'are|VERB', 'in', 'a', 'hurry|NOUN', 'but', 'i', 'have|VERB', 'never', 'been|VERB', 'treated|VERB', 'rudely', ' <PERIOD> ']","[5, 1, 5, 5, 3, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5]","[('the', 'DET', 'DT', 'det'), ('service', 'NOUN', 'NN', 'nsubj'), ('does', 'VERB', 'VBZ', 'aux'), ('sometimes', 'ADV', 'RB', 'advmod'), ('lack', 'VERB', 'VB', 'ROOT'), ('focus', 'NOUN', 'NN', 'dobj'), ('and', 'CCONJ', 'CC', 'cc'), ('it', 'PRON', 'PRP', 'nsubj'), ('is', 'VERB', 'VBZ', 'conj'), ('not', 'ADV', 'RB', 'neg'), ('ideal', 'ADJ', 'JJ', 'acomp'), ('if', 'ADP', 'IN', 'mark'), ('you', 'PRON', 'PRP', 'nsubj'), ('are', 'VERB', 'VBP', 'advcl'), ('in', 'ADP', 'IN', 'prep'), ('a', 'DET', 'DT', 'det'), ('hurry', 'NOUN', 'NN', 'pobj'), ('but', 'CCONJ', 'CC', 'cc'), ('i', 'PRON', 'PRP', 'nsubjpass'), ('have', 'VERB', 'VBP', 'aux'), ('never', 'ADV', 'RB', 'neg'), ('been', 'VERB', 'VBN', 'auxpass'), ('treated', 'VERB', 'VBN', 'ROOT'), ('rudely', 'ADV', 'RB', 'advmod'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['i', 'have|VERB', 'reservations|NOUN', 'about', 'the', 'all', 'you', 'can|VERB', 'eat|VERB', 'deal|NOUN', ' <COMMA> ', 'however', '--', 'the', 'choices|NOUN', 'are|VERB', 'fairly', 'limited|ADJ', 'and', 'you', 'can|VERB', 'probably', 'order|VERB', 'more|ADJ', 'food|NOUN', 'than', 'you', 'can|VERB', 'eat|VERB', 'for', 'less|ADJ', 'than', '$', '18', 'by', 'just', 'going|VERB', 'off', 'the', 'menu|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('i', 'PRON', 'PRP', 'nsubj'), ('have', 'VERB', 'VBP', 'ccomp'), ('reservations', 'NOUN', 'NNS', 'dobj'), ('about', 'ADP', 'IN', 'prep'), ('the', 'DET', 'DT', 'det'), ('all', 'DET', 'DT', 'pobj'), ('you', 'PRON', 'PRP', 'nsubj'), ('can', 'VERB', 'MD', 'aux'), ('eat', 'VERB', 'VB', 'relcl'), ('deal', 'NOUN', 'NN', 'dobj'), (' <COMMA> ', 'PUNCT', ',', 'punct'), ('however', 'ADV', 'RB', 'advmod'), ('--', 'PUNCT', ':', 'punct'), ('the', 'DET', 'DT', 'det'), ('choices', 'NOUN', 'NNS', 'nsubj'), ('are', 'VERB', 'VBP', 'ROOT'), ('fairly', 'ADV', 'RB', 'advmod'), ('limited', 'ADJ', 'JJ', 'acomp'), ('and', 'CCONJ', 'CC', 'cc'), ('you', 'PRON', 'PRP', 'nsubj'), ('can', 'VERB', 'MD', 'aux'), ('probably', 'ADV', 'RB', 'advmod'), ('order', 'VERB', 'VB', 'conj'), ('more', 'ADJ', 'JJR', 'amod'), ('food', 'NOUN', 'NN', 'dobj'), ('than', 'ADP', 'IN', 'mark'), ('you', 'PRON', 'PRP', 'nsubj'), ('can', 'VERB', 'MD', 'aux'), ('eat', 'VERB', 'VB', 'advcl'), ('for', 'ADP', 'IN', 'prep'), ('less', 'ADJ', 'JJR', 'amod'), ('than', 'ADP', 'IN', 'quantmod'), ('$', 'SYM', '$', 'quantmod'), ('18', 'NUM', 'CD', 'pobj'), ('by', 'ADP', 'IN', 'prep'), ('just', 'ADV', 'RB', 'advmod'), ('going', 'VERB', 'VBG', 'pcomp'), ('off', 'PART', 'RP', 'prt'), ('the', 'DET', 'DT', 'det'), ('menu', 'NOUN', 'NN', 'dobj'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['the', 'staff|NOUN', 'offers|VERB', 'impeccable|ADJ', 'service|NOUN', ' <PERIOD> ']","[5, 1, 5, 3, 1, 5]","[('the', 'DET', 'DT', 'det'), ('staff', 'NOUN', 'NN', 'nsubj'), ('offers', 'VERB', 'VBZ', 'ROOT'), ('impeccable', 'ADJ', 'JJ', 'amod'), ('service', 'NOUN', 'NN', 'dobj'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['the', 'catch|NOUN', 'is|VERB', 'that', 'you', 'are|VERB', 'charged|VERB', 'extra|ADJ', 'for', 'anything|NOUN', 'that|ADJ', 'you', 'leave|VERB', 'on', 'your|ADJ', 'plate|NOUN', 'so', 'do|VERB', ""n't"", 'be|VERB', 'a', 'greedy|ADJ', 'pig|NOUN', ' <EXCLAMATION_MARK> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('the', 'DET', 'DT', 'det'), ('catch', 'NOUN', 'NN', 'nsubj'), ('is', 'VERB', 'VBZ', 'ROOT'), ('that', 'ADP', 'IN', 'mark'), ('you', 'PRON', 'PRP', 'nsubjpass'), ('are', 'VERB', 'VBP', 'auxpass'), ('charged', 'VERB', 'VBN', 'ccomp'), ('extra', 'ADJ', 'JJ', 'oprd'), ('for', 'ADP', 'IN', 'prep'), ('anything', 'NOUN', 'NN', 'pobj'), ('that', 'ADJ', 'WDT', 'dobj'), ('you', 'PRON', 'PRP', 'nsubj'), ('leave', 'VERB', 'VBP', 'relcl'), ('on', 'ADP', 'IN', 'prep'), ('your', 'ADJ', 'PRP$', 'poss'), ('plate', 'NOUN', 'NN', 'pobj'), ('so', 'ADV', 'RB', 'advmod'), ('do', 'VERB', 'VB', 'aux'), (""n't"", 'ADV', 'RB', 'neg'), ('be', 'VERB', 'VB', 'advcl'), ('a', 'DET', 'DT', 'det'), ('greedy', 'ADJ', 'JJ', 'amod'), ('pig', 'NOUN', 'NN', 'attr'), (' <EXCLAMATION_MARK> ', 'PUNCT', '.', 'punct')]"
"['we', 'ended|VERB', 'our|ADJ', 'great|ADJ', 'experience|NOUN', 'by', 'having|VERB', 'gulab|NOUN', 'jamun|NOUN', ' <LEFT PARENTHESIS> ', 'dessert|NOUN', ' <RIGHT PARENTHESIS> ', 'recommended|VERB', 'by', 'the', 'waiter|NOUN', ' <PERIOD> ']","[5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5]","[('we', 'PRON', 'PRP', 'nsubj'), ('ended', 'VERB', 'VBD', 'ROOT'), ('our', 'ADJ', 'PRP$', 'poss'), ('great', 'ADJ', 'JJ', 'amod'), ('experience', 'NOUN', 'NN', 'dobj'), ('by', 'ADP', 'IN', 'prep'), ('having', 'VERB', 'VBG', 'pcomp'), ('gulab', 'NOUN', 'NN', 'compound'), ('jamun', 'NOUN', 'NN', 'nmod'), (' <LEFT PARENTHESIS> ', 'PUNCT', '-LRB-', 'punct'), ('dessert', 'NOUN', 'NN', 'dobj'), (' <RIGHT PARENTHESIS> ', 'PUNCT', '-RRB-', 'punct'), ('recommended', 'VERB', 'VBN', 'acl'), ('by', 'ADP', 'IN', 'agent'), ('the', 'DET', 'DT', 'det'), ('waiter', 'NOUN', 'NN', 'pobj'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['wo|VERB', 'nt', 'come|VERB', 'back', 'again', 'for', 'sure|ADJ', ' <EXCLAMATION_MARK> ']","[5, 5, 5, 5, 5, 5, 5, 5]","[('wo', 'VERB', 'MD', 'aux'), ('nt', 'ADV', 'RB', 'advmod'), ('come', 'VERB', 'VB', 'ROOT'), ('back', 'ADV', 'RB', 'advmod'), ('again', 'ADV', 'RB', 'advmod'), ('for', 'ADP', 'IN', 'prep'), ('sure', 'ADJ', 'JJ', 'amod'), (' <EXCLAMATION_MARK> ', 'PUNCT', '.', 'punct')]"
"['i', 'went|VERB', 'to', 'utsav|NOUN', 'about', 'a', 'yr|NOUN', 'ago', 'with', 'my|ADJ', 'family|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('i', 'PRON', 'PRP', 'nsubj'), ('went', 'VERB', 'VBD', 'ROOT'), ('to', 'ADP', 'IN', 'aux'), ('utsav', 'NOUN', 'NN', 'advcl'), ('about', 'ADP', 'IN', 'prep'), ('a', 'DET', 'DT', 'det'), ('yr', 'NOUN', 'NN', 'npadvmod'), ('ago', 'ADV', 'RB', 'advmod'), ('with', 'ADP', 'IN', 'prep'), ('my', 'ADJ', 'PRP$', 'poss'), ('family', 'NOUN', 'NN', 'pobj'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['this', 'place|NOUN', 'does|VERB', ""n't"", 'compare|VERB', 'with', 'mamoun|NOUN', ""'s"", 'in', 'terms|NOUN', 'of', 'price|NOUN', ' <COMMA> ', 'freshness|NOUN', ' <COMMA> ', 'value|NOUN', ' <COMMA> ', 'and', 'consisent|NOUN', 'quality|NOUN', ' <COMMA> ', 'but', 'that', ""'s|VERB"", 'just', 'my|ADJ', 'opinion|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 1, 5, 1, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5]","[('this', 'DET', 'DT', 'det'), ('place', 'NOUN', 'NN', 'nsubj'), ('does', 'VERB', 'VBZ', 'aux'), (""n't"", 'ADV', 'RB', 'neg'), ('compare', 'VERB', 'VB', 'ROOT'), ('with', 'ADP', 'IN', 'prep'), ('mamoun', 'NOUN', 'NN', 'pobj'), (""'s"", 'PART', 'POS', 'case'), ('in', 'ADP', 'IN', 'prep'), ('terms', 'NOUN', 'NNS', 'pobj'), ('of', 'ADP', 'IN', 'prep'), ('price', 'NOUN', 'NN', 'pobj'), (' <COMMA> ', 'PUNCT', ',', 'punct'), ('freshness', 'NOUN', 'NN', 'conj'), (' <COMMA> ', 'PUNCT', ',', 'punct'), ('value', 'NOUN', 'NN', 'conj'), (' <COMMA> ', 'PUNCT', ',', 'punct'), ('and', 'CCONJ', 'CC', 'cc'), ('consisent', 'NOUN', 'NN', 'amod'), ('quality', 'NOUN', 'NN', 'conj'), (' <COMMA> ', 'PUNCT', ',', 'punct'), ('but', 'CCONJ', 'CC', 'cc'), ('that', 'DET', 'DT', 'nsubj'), (""'s"", 'VERB', 'VBZ', 'conj'), ('just', 'ADV', 'RB', 'advmod'), ('my', 'ADJ', 'PRP$', 'poss'), ('opinion', 'NOUN', 'NN', 'attr'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['the', 'place|NOUN', 'is|VERB', 'sleek|ADJ', ' <COMMA> ', 'modern|ADJ', 'and', 'playfull|ADJ', 'and', 'i', 'will|VERB', 'return|VERB', 'again', 'frequently', ' <PERIOD> ']","[5, 1, 5, 3, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('the', 'DET', 'DT', 'det'), ('place', 'NOUN', 'NN', 'nsubj'), ('is', 'VERB', 'VBZ', 'ROOT'), ('sleek', 'ADJ', 'JJ', 'acomp'), (' <COMMA> ', 'PUNCT', ',', 'punct'), ('modern', 'ADJ', 'JJ', 'conj'), ('and', 'CCONJ', 'CC', 'cc'), ('playfull', 'ADJ', 'JJ', 'conj'), ('and', 'CCONJ', 'CC', 'cc'), ('i', 'PRON', 'PRP', 'nsubj'), ('will', 'VERB', 'MD', 'aux'), ('return', 'VERB', 'VB', 'conj'), ('again', 'ADV', 'RB', 'advmod'), ('frequently', 'ADV', 'RB', 'advmod'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['i', 'have|VERB', 'known|VERB', 'about', 'this', 'secret|NOUN', 'for', 'the', 'last|ADJ', '13', 'years|NOUN', ' <COMMA> ', 'emilio(the', 'godfather|NOUN', ' <RIGHT PARENTHESIS> ', 'has|VERB', 'continued|VERB', 'to', 'serve|VERB', 'food|NOUN', 'and', 'wine|NOUN', 'for', 'the', 'gods|NOUN', 'at', 'mortal|ADJ', 'prices|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 1, 5, 5, 5, 5, 3, 1, 5]","[('i', 'PRON', 'PRP', 'nsubj'), ('have', 'VERB', 'VBP', 'aux'), ('known', 'VERB', 'VBN', 'ROOT'), ('about', 'ADP', 'IN', 'prep'), ('this', 'DET', 'DT', 'det'), ('secret', 'NOUN', 'NN', 'pobj'), ('for', 'ADP', 'IN', 'prep'), ('the', 'DET', 'DT', 'det'), ('last', 'ADJ', 'JJ', 'amod'), ('13', 'NUM', 'CD', 'nummod'), ('years', 'NOUN', 'NNS', 'pobj'), (' <COMMA> ', 'PUNCT', ',', 'punct'), ('emilio(the', 'DET', 'DT', 'det'), ('godfather', 'NOUN', 'NN', 'npadvmod'), (' <RIGHT PARENTHESIS> ', 'PUNCT', '-RRB-', 'punct'), ('has', 'VERB', 'VBZ', 'aux'), ('continued', 'VERB', 'VBN', 'conj'), ('to', 'PART', 'TO', 'aux'), ('serve', 'VERB', 'VB', 'xcomp'), ('food', 'NOUN', 'NN', 'dobj'), ('and', 'CCONJ', 'CC', 'cc'), ('wine', 'NOUN', 'NN', 'conj'), ('for', 'ADP', 'IN', 'prep'), ('the', 'DET', 'DT', 'det'), ('gods', 'NOUN', 'NNS', 'pobj'), ('at', 'ADP', 'IN', 'prep'), ('mortal', 'ADJ', 'JJ', 'amod'), ('prices', 'NOUN', 'NNS', 'pobj'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['the', 'brioche|NOUN', 'and', 'lollies|NOUN', 'as', 'party|NOUN', 'favors|NOUN', 'is|VERB', 'a', 'cute|ADJ', 'and', 'sweet|ADJ', 'touch|NOUN', 'to', 'a', 'most', 'memorable|ADJ', 'meal|NOUN', ' <PERIOD> ']","[5, 1, 2, 2, 5, 5, 5, 5, 5, 3, 5, 3, 5, 5, 5, 5, 3, 1, 5]","[('the', 'DET', 'DT', 'det'), ('brioche', 'NOUN', 'NN', 'nsubj'), ('and', 'CCONJ', 'CC', 'cc'), ('lollies', 'NOUN', 'NNS', 'conj'), ('as', 'ADP', 'IN', 'prep'), ('party', 'NOUN', 'NN', 'compound'), ('favors', 'NOUN', 'NNS', 'pobj'), ('is', 'VERB', 'VBZ', 'ROOT'), ('a', 'DET', 'DT', 'det'), ('cute', 'ADJ', 'JJ', 'amod'), ('and', 'CCONJ', 'CC', 'cc'), ('sweet', 'ADJ', 'JJ', 'conj'), ('touch', 'NOUN', 'NN', 'attr'), ('to', 'ADP', 'IN', 'prep'), ('a', 'DET', 'DT', 'det'), ('most', 'ADV', 'RBS', 'advmod'), ('memorable', 'ADJ', 'JJ', 'amod'), ('meal', 'NOUN', 'NN', 'pobj'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['after', 'being|VERB', 'told|VERB', 'that', 'our|ADJ', 'party|NOUN', 'of', 'three', 'would|VERB', 'be|VERB', 'seated|VERB', 'in', '10', 'minutes|NOUN', 'and', 'watching|VERB', 'other|ADJ', 'parties|NOUN', ' <LEFT PARENTHESIS> ', 'multiples|NOUN', 'of', '2', 'and', 'higher|ADJ', ' <RIGHT PARENTHESIS> ', 'seated|VERB', 'for', '40', 'minutes|NOUN', ' <COMMA> ', 'the', 'three', 'of', 'us', 'were|VERB', 'squished|VERB', 'into', 'a', 'small|ADJ', '2-person|NOUN', 'table|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 5]","[('after', 'ADP', 'IN', 'prep'), ('being', 'VERB', 'VBG', 'auxpass'), ('told', 'VERB', 'VBN', 'pcomp'), ('that', 'ADP', 'IN', 'mark'), ('our', 'ADJ', 'PRP$', 'poss'), ('party', 'NOUN', 'NN', 'nsubjpass'), ('of', 'ADP', 'IN', 'prep'), ('three', 'NUM', 'CD', 'pobj'), ('would', 'VERB', 'MD', 'aux'), ('be', 'VERB', 'VB', 'auxpass'), ('seated', 'VERB', 'VBN', 'ccomp'), ('in', 'ADP', 'IN', 'prep'), ('10', 'NUM', 'CD', 'nummod'), ('minutes', 'NOUN', 'NNS', 'pobj'), ('and', 'CCONJ', 'CC', 'cc'), ('watching', 'VERB', 'VBG', 'conj'), ('other', 'ADJ', 'JJ', 'amod'), ('parties', 'NOUN', 'NNS', 'dobj'), (' <LEFT PARENTHESIS> ', 'PUNCT', '-LRB-', 'punct'), ('multiples', 'NOUN', 'NNS', 'appos'), ('of', 'ADP', 'IN', 'prep'), ('2', 'NUM', 'CD', 'pobj'), ('and', 'CCONJ', 'CC', 'cc'), ('higher', 'ADJ', 'JJR', 'conj'), (' <RIGHT PARENTHESIS> ', 'PUNCT', '-RRB-', 'punct'), ('seated', 'VERB', 'VBN', 'acl'), ('for', 'ADP', 'IN', 'prep'), ('40', 'NUM', 'CD', 'nummod'), ('minutes', 'NOUN', 'NNS', 'pobj'), (' <COMMA> ', 'PUNCT', ',', 'punct'), ('the', 'DET', 'DT', 'det'), ('three', 'NUM', 'CD', 'nsubjpass'), ('of', 'ADP', 'IN', 'prep'), ('us', 'PRON', 'PRP', 'pobj'), ('were', 'VERB', 'VBD', 'auxpass'), ('squished', 'VERB', 'VBN', 'ROOT'), ('into', 'ADP', 'IN', 'prep'), ('a', 'DET', 'DT', 'det'), ('small', 'ADJ', 'JJ', 'amod'), ('2-person', 'NOUN', 'NN', 'nummod'), ('table', 'NOUN', 'NN', 'pobj'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['and', 'the', 'bill|NOUN', 'was|VERB', 'outragous|ADJ', ' <PERIOD> ']","[5, 5, 1, 5, 5, 5]","[('and', 'CCONJ', 'CC', 'cc'), ('the', 'DET', 'DT', 'det'), ('bill', 'NOUN', 'NN', 'nsubj'), ('was', 'VERB', 'VBD', 'ROOT'), ('outragous', 'ADJ', 'JJ', 'acomp'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['the', 'service|NOUN', 'was|VERB', 'attentive|ADJ', ' <COMMA> ', 'yet', 'unimposing|ADJ', ' <COMMA> ', 'the', 'food|NOUN', 'was|VERB', 'far', 'better|ADJ', 'than', 'many|ADJ', 'notorious|ADJ', 'restaurants|NOUN', 'in', 'midtown|NOUN', 'and', 'the', 'wine|NOUN', 'list|NOUN', 'is|VERB', 'extensive|ADJ', 'and', 'well', 'priced|VERB', ' <PERIOD> ']","[5, 1, 5, 3, 5, 5, 3, 5, 5, 1, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 5, 3, 5, 3, 1, 5]","[('the', 'DET', 'DT', 'det'), ('service', 'NOUN', 'NN', 'nsubj'), ('was', 'VERB', 'VBD', 'ROOT'), ('attentive', 'ADJ', 'JJ', 'acomp'), (' <COMMA> ', 'PUNCT', ',', 'punct'), ('yet', 'CCONJ', 'CC', 'advmod'), ('unimposing', 'ADJ', 'JJ', 'advcl'), (' <COMMA> ', 'PUNCT', ',', 'punct'), ('the', 'DET', 'DT', 'det'), ('food', 'NOUN', 'NN', 'nsubj'), ('was', 'VERB', 'VBD', 'conj'), ('far', 'ADV', 'RB', 'advmod'), ('better', 'ADJ', 'JJR', 'acomp'), ('than', 'ADP', 'IN', 'prep'), ('many', 'ADJ', 'JJ', 'amod'), ('notorious', 'ADJ', 'JJ', 'amod'), ('restaurants', 'NOUN', 'NNS', 'pobj'), ('in', 'ADP', 'IN', 'prep'), ('midtown', 'NOUN', 'NN', 'pobj'), ('and', 'CCONJ', 'CC', 'cc'), ('the', 'DET', 'DT', 'det'), ('wine', 'NOUN', 'NN', 'compound'), ('list', 'NOUN', 'NN', 'nsubj'), ('is', 'VERB', 'VBZ', 'conj'), ('extensive', 'ADJ', 'JJ', 'acomp'), ('and', 'CCONJ', 'CC', 'cc'), ('well', 'ADV', 'RB', 'advmod'), ('priced', 'VERB', 'VBN', 'conj'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['kind|ADJ', ' <COMMA> ', 'attentive|ADJ', 'wait|NOUN', 'staff|NOUN', ' <PERIOD> ']","[3, 5, 3, 1, 2, 5]","[('kind', 'ADJ', 'JJ', 'advmod'), (' <COMMA> ', 'PUNCT', ',', 'punct'), ('attentive', 'ADJ', 'JJ', 'ROOT'), ('wait', 'NOUN', 'NN', 'compound'), ('staff', 'NOUN', 'NN', 'dobj'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['bon', 'appettite', ' <EXCLAMATION_MARK> ', ' <EXCLAMATION_MARK> ']","[5, 5, 5, 5]","[('bon', 'X', 'FW', 'ROOT'), ('appettite', 'X', 'FW', 'advmod'), (' <EXCLAMATION_MARK> ', 'PUNCT', '.', 'punct'), (' <EXCLAMATION_MARK> ', 'PUNCT', '.', 'punct')]"
"['salads|NOUN', 'were|VERB', 'fantastic|ADJ', ' <PERIOD> ']","[5, 5, 3, 5]","[('salads', 'NOUN', 'NNS', 'nsubj'), ('were', 'VERB', 'VBD', 'ROOT'), ('fantastic', 'ADJ', 'JJ', 'acomp'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['the', 'owners|NOUN', 'and', 'employees|NOUN', 'are|VERB', 'friendly|ADJ', 'and', 'their|ADJ', 'pizza|NOUN', 'is|VERB', 'fantastic|ADJ', ' <PERIOD> ']","[5, 1, 5, 1, 5, 3, 5, 5, 1, 5, 3, 5]","[('the', 'DET', 'DT', 'det'), ('owners', 'NOUN', 'NNS', 'nsubj'), ('and', 'CCONJ', 'CC', 'cc'), ('employees', 'NOUN', 'NNS', 'conj'), ('are', 'VERB', 'VBP', 'ROOT'), ('friendly', 'ADJ', 'JJ', 'acomp'), ('and', 'CCONJ', 'CC', 'cc'), ('their', 'ADJ', 'PRP$', 'poss'), ('pizza', 'NOUN', 'NN', 'nsubj'), ('is', 'VERB', 'VBZ', 'conj'), ('fantastic', 'ADJ', 'JJ', 'acomp'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['la|ADJ', 'rosa|NOUN', 'waltzes|VERB', 'in', ' <COMMA> ', 'and', 'i', 'think|VERB', 'they', 'are|VERB', 'doing|VERB', 'it', 'the', 'best|ADJ', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5]","[('la', 'ADJ', 'JJ', 'amod'), ('rosa', 'NOUN', 'NN', 'nsubj'), ('waltzes', 'VERB', 'VBZ', 'ROOT'), ('in', 'ADV', 'RB', 'prt'), (' <COMMA> ', 'PUNCT', ',', 'punct'), ('and', 'CCONJ', 'CC', 'cc'), ('i', 'PRON', 'PRP', 'nsubj'), ('think', 'VERB', 'VBP', 'conj'), ('they', 'PRON', 'PRP', 'nsubj'), ('are', 'VERB', 'VBP', 'aux'), ('doing', 'VERB', 'VBG', 'ccomp'), ('it', 'PRON', 'PRP', 'dobj'), ('the', 'DET', 'DT', 'det'), ('best', 'ADJ', 'JJS', 'advmod'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['the', 'food|NOUN', 'is|VERB', 'yummy|ADJ', ' <COMMA> ', 'especially', 'their|ADJ', 'cooked|VERB', ' <HYPHEN> ', 'to', ' <HYPHEN> ', 'perfection|NOUN', 'mussels|NOUN', 'in', 'spicy|ADJ', 'tomato|NOUN', 'sauce|NOUN', 'and', 'their|ADJ', 'shoestring|NOUN', 'crispy|NOUN', 'fries|NOUN', ' <PERIOD> ']","[5, 1, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 2, 2, 2, 5, 5, 5, 5, 1, 5]","[('the', 'DET', 'DT', 'det'), ('food', 'NOUN', 'NN', 'nsubj'), ('is', 'VERB', 'VBZ', 'ROOT'), ('yummy', 'ADJ', 'JJ', 'acomp'), (' <COMMA> ', 'PUNCT', ',', 'punct'), ('especially', 'ADV', 'RB', 'advmod'), ('their', 'ADJ', 'PRP$', 'poss'), ('cooked', 'VERB', 'VBN', 'amod'), (' <HYPHEN> ', 'PUNCT', 'HYPH', 'punct'), ('to', 'ADP', 'IN', 'prep'), (' <HYPHEN> ', 'PUNCT', 'HYPH', 'punct'), ('perfection', 'NOUN', 'NN', 'pobj'), ('mussels', 'NOUN', 'NNS', 'appos'), ('in', 'ADP', 'IN', 'prep'), ('spicy', 'ADJ', 'JJ', 'amod'), ('tomato', 'NOUN', 'NN', 'compound'), ('sauce', 'NOUN', 'NN', 'pobj'), ('and', 'CCONJ', 'CC', 'cc'), ('their', 'ADJ', 'PRP$', 'poss'), ('shoestring', 'NOUN', 'NN', 'amod'), ('crispy', 'NOUN', 'NN', 'compound'), ('fries', 'NOUN', 'NNS', 'conj'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['the', 'food|NOUN', 'is|VERB', 'authentic|ADJ', 'italian|ADJ', ' <HYPHEN> ', 'delicious|ADJ', ' <EXCLAMATION_MARK> ']","[5, 1, 5, 3, 5, 5, 3, 5]","[('the', 'DET', 'DT', 'det'), ('food', 'NOUN', 'NN', 'nsubj'), ('is', 'VERB', 'VBZ', 'ROOT'), ('authentic', 'ADJ', 'JJ', 'amod'), ('italian', 'ADJ', 'JJ', 'compound'), (' <HYPHEN> ', 'PUNCT', 'HYPH', 'punct'), ('delicious', 'ADJ', 'JJ', 'acomp'), (' <EXCLAMATION_MARK> ', 'PUNCT', '.', 'punct')]"
"['a', 'great|ADJ', 'addition|NOUN', 'to', 'smith|ADJ', 'street|NOUN', ' <COLON> ', 'finally', ' <COMMA> ', 'a', 'place|NOUN', 'that|ADJ', ""'s|VERB"", 'not', 'pretentious|ADJ', 'and', 'filled|VERB', 'with', 'women|NOUN', 'wearing|VERB', 'ugg|ADJ', 'boots|NOUN', ' <PERIOD> ']","[5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('a', 'DET', 'DT', 'det'), ('great', 'ADJ', 'JJ', 'amod'), ('addition', 'NOUN', 'NN', 'ROOT'), ('to', 'ADP', 'IN', 'prep'), ('smith', 'ADJ', 'JJ', 'amod'), ('street', 'NOUN', 'NN', 'pobj'), (' <COLON> ', 'PUNCT', ':', 'punct'), ('finally', 'ADV', 'RB', 'advmod'), (' <COMMA> ', 'PUNCT', ',', 'punct'), ('a', 'DET', 'DT', 'det'), ('place', 'NOUN', 'NN', 'appos'), ('that', 'ADJ', 'WDT', 'nsubj'), (""'s"", 'VERB', 'VBZ', 'relcl'), ('not', 'ADV', 'RB', 'neg'), ('pretentious', 'ADJ', 'JJ', 'acomp'), ('and', 'CCONJ', 'CC', 'cc'), ('filled', 'VERB', 'VBN', 'conj'), ('with', 'ADP', 'IN', 'prep'), ('women', 'NOUN', 'NNS', 'pobj'), ('wearing', 'VERB', 'VBG', 'acl'), ('ugg', 'ADJ', 'JJ', 'compound'), ('boots', 'NOUN', 'NNS', 'dobj'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['skip|NOUN', 'dessert|NOUN', ' <PERIOD> ']","[5, 1, 5]","[('skip', 'NOUN', 'NN', 'ROOT'), ('dessert', 'NOUN', 'NN', 'dobj'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
