Sentence,Sequence
"['the', 'lox|NOUN', 'is|VERB', 'always', 'fresh|ADJ', 'too', ' <PERIOD> ']","[5, 1, 5, 5, 3, 5, 5]"
"['sure|ADJ', 'enough', ' <COMMA> ', 'exactly', '30', 'minutes|NOUN', 'later', 'we', 'got|VERB', 'the', 'call|NOUN', 'and', 'were|VERB', 'seated|VERB', 'promptly', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5]"
"['service|NOUN', 'was|VERB', 'very', 'friendly|ADJ', ' <PERIOD> ']","[5, 5, 5, 3, 5]"
"['so', 'all', 'i', ""'m|VERB"", 'trying|VERB', 'to', 'say|VERB', 'is|VERB', 'this', 'restaurant|NOUN', 'is|VERB', 'by', 'far', 'the', 'best|ADJ', 'thai|ADJ', 'food|NOUN', 'restaurant|NOUN', 'i', ""'ve|VERB"", 'ever', 'been|VERB', 'to', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 1, 2, 5, 5, 5, 5, 5, 5, 5]"
"['food|NOUN', 'was|VERB', 'ok|ADJ', ' <HYPHEN> ', 'fish|NOUN', 'was|VERB', 'cooked|VERB', 'well', ' <PERIOD> ']","[5, 5, 3, 5, 5, 5, 5, 3, 5]"
"['we', 'actually', 'left|VERB', 'hungry|ADJ', 'and', 'went|VERB', 'across', 'the', 'street|NOUN', 'to', 'wo|VERB', 'hop|VERB', 'at', '15', 'mott|ADJ', 'street|NOUN', 'for', 'some', 'good|ADJ', 'chinese|ADJ', 'food|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 1, 2, 5]"
"['the', 'duck|NOUN', 'confit|NOUN', 'is|VERB', 'always', 'amazing|ADJ', 'and', 'the', 'foie|NOUN', 'gras|VERB', 'terrine|NOUN', 'with', 'figs|NOUN', 'was|VERB', 'out', 'of', 'this', 'world|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 3, 5, 5, 1, 2, 2, 2, 2, 5, 3, 4, 4, 4, 5]"
"['the', 'whole|ADJ', 'set|NOUN', 'up', 'is|VERB', 'truly', 'unprofessional|ADJ', 'and', 'i', 'wish|VERB', 'cafe|NOUN', 'noir', 'would|VERB', 'get|VERB', 'some', 'good|ADJ', 'staff|NOUN', ' <COMMA> ', 'because', 'despite', 'the', 'current|ADJ', 'one|NOUN', 'this', 'is|VERB', 'a', 'great|ADJ', 'place|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 3, 4, 5, 5, 5, 5, 5, 5, 5, 5, 3, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5]"
"['the', 'service|NOUN', 'does|VERB', 'sometimes', 'lack|VERB', 'focus|NOUN', 'and', 'it', 'is|VERB', 'not', 'ideal|ADJ', 'if', 'you', 'are|VERB', 'in', 'a', 'hurry|NOUN', 'but', 'i', 'have|VERB', 'never', 'been|VERB', 'treated|VERB', 'rudely', ' <PERIOD> ']","[5, 1, 5, 5, 3, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5]"
"['i', 'have|VERB', 'reservations|NOUN', 'about', 'the', 'all', 'you', 'can|VERB', 'eat|VERB', 'deal|NOUN', ' <COMMA> ', 'however', '--', 'the', 'choices|NOUN', 'are|VERB', 'fairly', 'limited|ADJ', 'and', 'you', 'can|VERB', 'probably', 'order|VERB', 'more|ADJ', 'food|NOUN', 'than', 'you', 'can|VERB', 'eat|VERB', 'for', 'less|ADJ', 'than', '$', '18', 'by', 'just', 'going|VERB', 'off', 'the', 'menu|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['the', 'staff|NOUN', 'offers|VERB', 'impeccable|ADJ', 'service|NOUN', ' <PERIOD> ']","[5, 1, 5, 3, 1, 5]"
"['the', 'catch|NOUN', 'is|VERB', 'that', 'you', 'are|VERB', 'charged|VERB', 'extra|ADJ', 'for', 'anything|NOUN', 'that|ADJ', 'you', 'leave|VERB', 'on', 'your|ADJ', 'plate|NOUN', 'so', 'do|VERB', ""n't"", 'be|VERB', 'a', 'greedy|ADJ', 'pig|NOUN', ' <EXCLAMATION_MARK> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['we', 'ended|VERB', 'our|ADJ', 'great|ADJ', 'experience|NOUN', 'by', 'having|VERB', 'gulab|NOUN', 'jamun|NOUN', ' <LEFT PARENTHESIS> ', 'dessert|NOUN', ' <RIGHT PARENTHESIS> ', 'recommended|VERB', 'by', 'the', 'waiter|NOUN', ' <PERIOD> ']","[5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5]"
"['wo|VERB', 'nt', 'come|VERB', 'back', 'again', 'for', 'sure|ADJ', ' <EXCLAMATION_MARK> ']","[5, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'went|VERB', 'to', 'utsav|NOUN', 'about', 'a', 'yr|NOUN', 'ago', 'with', 'my|ADJ', 'family|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['this', 'place|NOUN', 'does|VERB', ""n't"", 'compare|VERB', 'with', 'mamoun|NOUN', ""'s"", 'in', 'terms|NOUN', 'of', 'price|NOUN', ' <COMMA> ', 'freshness|NOUN', ' <COMMA> ', 'value|NOUN', ' <COMMA> ', 'and', 'consisent|NOUN', 'quality|NOUN', ' <COMMA> ', 'but', 'that', ""'s|VERB"", 'just', 'my|ADJ', 'opinion|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 1, 5, 1, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5]"
"['the', 'place|NOUN', 'is|VERB', 'sleek|ADJ', ' <COMMA> ', 'modern|ADJ', 'and', 'playfull|ADJ', 'and', 'i', 'will|VERB', 'return|VERB', 'again', 'frequently', ' <PERIOD> ']","[5, 1, 5, 3, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'have|VERB', 'known|VERB', 'about', 'this', 'secret|NOUN', 'for', 'the', 'last|ADJ', '13', 'years|NOUN', ' <COMMA> ', 'emilio(the', 'godfather|NOUN', ' <RIGHT PARENTHESIS> ', 'has|VERB', 'continued|VERB', 'to', 'serve|VERB', 'food|NOUN', 'and', 'wine|NOUN', 'for', 'the', 'gods|NOUN', 'at', 'mortal|ADJ', 'prices|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 1, 5, 5, 5, 5, 3, 1, 5]"
"['the', 'brioche|NOUN', 'and', 'lollies|NOUN', 'as', 'party|NOUN', 'favors|NOUN', 'is|VERB', 'a', 'cute|ADJ', 'and', 'sweet|ADJ', 'touch|NOUN', 'to', 'a', 'most', 'memorable|ADJ', 'meal|NOUN', ' <PERIOD> ']","[5, 1, 2, 2, 5, 5, 5, 5, 5, 3, 5, 3, 5, 5, 5, 5, 3, 1, 5]"
"['after', 'being|VERB', 'told|VERB', 'that', 'our|ADJ', 'party|NOUN', 'of', 'three', 'would|VERB', 'be|VERB', 'seated|VERB', 'in', '10', 'minutes|NOUN', 'and', 'watching|VERB', 'other|ADJ', 'parties|NOUN', ' <LEFT PARENTHESIS> ', 'multiples|NOUN', 'of', '2', 'and', 'higher|ADJ', ' <RIGHT PARENTHESIS> ', 'seated|VERB', 'for', '40', 'minutes|NOUN', ' <COMMA> ', 'the', 'three', 'of', 'us', 'were|VERB', 'squished|VERB', 'into', 'a', 'small|ADJ', '2-person|NOUN', 'table|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 5]"
"['and', 'the', 'bill|NOUN', 'was|VERB', 'outragous|ADJ', ' <PERIOD> ']","[5, 5, 1, 5, 5, 5]"
"['the', 'service|NOUN', 'was|VERB', 'attentive|ADJ', ' <COMMA> ', 'yet', 'unimposing|ADJ', ' <COMMA> ', 'the', 'food|NOUN', 'was|VERB', 'far', 'better|ADJ', 'than', 'many|ADJ', 'notorious|ADJ', 'restaurants|NOUN', 'in', 'midtown|NOUN', 'and', 'the', 'wine|NOUN', 'list|NOUN', 'is|VERB', 'extensive|ADJ', 'and', 'well', 'priced|VERB', ' <PERIOD> ']","[5, 1, 5, 3, 5, 5, 3, 5, 5, 1, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 5, 3, 5, 3, 1, 5]"
"['kind|ADJ', ' <COMMA> ', 'attentive|ADJ', 'wait|NOUN', 'staff|NOUN', ' <PERIOD> ']","[3, 5, 3, 1, 2, 5]"
"['bon', 'appettite', ' <EXCLAMATION_MARK> ', ' <EXCLAMATION_MARK> ']","[5, 5, 5, 5]"
"['salads|NOUN', 'were|VERB', 'fantastic|ADJ', ' <PERIOD> ']","[5, 5, 3, 5]"
"['the', 'owners|NOUN', 'and', 'employees|NOUN', 'are|VERB', 'friendly|ADJ', 'and', 'their|ADJ', 'pizza|NOUN', 'is|VERB', 'fantastic|ADJ', ' <PERIOD> ']","[5, 1, 5, 1, 5, 3, 5, 5, 1, 5, 3, 5]"
"['la|ADJ', 'rosa|NOUN', 'waltzes|VERB', 'in', ' <COMMA> ', 'and', 'i', 'think|VERB', 'they', 'are|VERB', 'doing|VERB', 'it', 'the', 'best|ADJ', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5]"
"['the', 'food|NOUN', 'is|VERB', 'yummy|ADJ', ' <COMMA> ', 'especially', 'their|ADJ', 'cooked|VERB', ' <HYPHEN> ', 'to', ' <HYPHEN> ', 'perfection|NOUN', 'mussels|NOUN', 'in', 'spicy|ADJ', 'tomato|NOUN', 'sauce|NOUN', 'and', 'their|ADJ', 'shoestring|NOUN', 'crispy|NOUN', 'fries|NOUN', ' <PERIOD> ']","[5, 1, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 2, 2, 2, 5, 5, 5, 5, 1, 5]"
"['the', 'food|NOUN', 'is|VERB', 'authentic|ADJ', 'italian|ADJ', ' <HYPHEN> ', 'delicious|ADJ', ' <EXCLAMATION_MARK> ']","[5, 1, 5, 3, 5, 5, 3, 5]"
"['a', 'great|ADJ', 'addition|NOUN', 'to', 'smith|ADJ', 'street|NOUN', ' <COLON> ', 'finally', ' <COMMA> ', 'a', 'place|NOUN', 'that|ADJ', ""'s|VERB"", 'not', 'pretentious|ADJ', 'and', 'filled|VERB', 'with', 'women|NOUN', 'wearing|VERB', 'ugg|ADJ', 'boots|NOUN', ' <PERIOD> ']","[5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['skip|NOUN', 'dessert|NOUN', ' <PERIOD> ']","[5, 1, 5]"
"['we', 'spent|VERB', '$', '200', 'in', 'this', 'place|NOUN', 'and', 'left|VERB', 'hungry|ADJ', 'and', 'very', 'disappointed|ADJ', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5]"
"['it', 'is|VERB', 'simply', 'amazing|ADJ', ' <PERIOD> ']","[5, 5, 5, 3, 5]"
"['i', 'complete|VERB', 'the', 'total|ADJ', 'bagel|NOUN', 'experience|NOUN', 'by', 'having|VERB', 'it', 'lightly', 'toasted|VERB', ' <PERIOD> ']","[5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5]"
"['it', 'was|VERB', 'like', 'the', 'servers|NOUN', 'forgot|VERB', 'that', 'they', 'actually', 'worked|VERB', 'there', 'and', 'instead', 'wanted|VERB', 'to', 'hang|VERB', 'out', 'and', 'be|VERB', 'cool|ADJ', ' <PERIOD> ']","[5, 5, 5, 5, 1, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'liked|VERB', 'this', 'place|NOUN', 'the', 'first|ADJ', 'time|NOUN', 'but', 'doubt|NOUN', 'i', 'will|VERB', 'ever', 'return|VERB', ' <PERIOD> ']","[5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['the', 'service|NOUN', 'is|VERB', 'good|ADJ', 'and', 'ambience|NOUN', 'is|VERB', 'good|ADJ', 'for', 'a', 'date|NOUN', 'or', 'group|NOUN', 'outing|NOUN', ' <PERIOD> ']","[5, 1, 5, 3, 5, 1, 5, 3, 5, 5, 5, 5, 5, 5, 5]"
"['a', 'great|ADJ', 'way|NOUN', 'to', 'make|VERB', 'some', 'money|NOUN', 'is|VERB', 'to', 'buy|VERB', 'a', 'case|NOUN', 'of', 'snapple|NOUN', 'from', 'costco|NOUN', 'and', 'sell|VERB', 'it', 'right', 'outside', 'for', 'only', '$', '2.50', ' <PERIOD> ']","[5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['it', ""'s|VERB"", 'all', 'about', 'the', 'food|NOUN', ' <EXCLAMATION_MARK> ', ' <EXCLAMATION_MARK> ']","[5, 5, 5, 5, 5, 1, 5, 5]"
"['fast|ADJ', 'service|NOUN', ' <PERIOD> ']","[3, 1, 5]"
"['skip|VERB', 'this', 'restaurant|NOUN', ' <COMMA> ', 'it', ""'s|VERB"", 'a', 'big|ADJ', 'disappointment|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 3, 5]"
"['the', 'staff|NOUN', 'is|VERB', 'excellent|ADJ', ' <COMMA> ', 'specjal|NOUN', ' <COLON> ', 'that', 'girl|NOUN', 'behind', 'the', 'bar|NOUN', ' <COMMA> ', 'european|ADJ', 'chic|NOUN', ' <PERIOD> ']","[5, 1, 5, 3, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5]"
"['stick|VERB', 'with', 'the', 'chicken|NOUN', ' <COMMA> ', 'beef|NOUN', ' <COMMA> ', 'and', 'lamb|NOUN', 'dishes|NOUN', ' <PERIOD> ']","[5, 5, 5, 1, 5, 1, 5, 5, 1, 2, 5]"
"['the', 'service|NOUN', 'was|VERB', 'bad|ADJ', ' <COMMA> ', 'the', 'food|NOUN', 'took|VERB', 'to', 'forever', 'to', 'come|VERB', ' <COMMA> ', 'we', 'sat|VERB', 'on', 'the', 'upper|ADJ', 'level|NOUN', ' <PERIOD> ']","[5, 1, 5, 3, 5, 5, 1, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['we', 'a', 'menu|NOUN', 'that|ADJ', 'rearely|ADJ', 'changes|NOUN', ' <COMMA> ', 'e', 'xcept|NOUN', 'for', 'one', 'or', 'two', 'specials|NOUN', ' <COMMA> ', 'the', 'quality|NOUN', 'and', 'care|NOUN', 'they', 'put|VERB', 'in', 'thier|ADJ', 'food|NOUN', 'in', 'evident|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 1, 5, 5, 5, 5, 1, 5, 5, 5]"
"['always', 'full|ADJ', 'with', 'tourists|NOUN', ' <LEFT PARENTHESIS> ', 'especially', 'because', 'of', 'it', ""'s|VERB"", 'close|ADJ', 'proximity|NOUN', 'to', 'rockefeller|VERB', 'center|NOUN', ' <RIGHT PARENTHESIS> ', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['the', 'decor|NOUN', 'is|VERB', 'nice|ADJ', ' <COMMA> ', 'but', 'more', 'casual|ADJ', 'than', 'fine|ADJ', 'dining|NOUN', ' <PERIOD> ']","[5, 1, 5, 3, 5, 5, 5, 3, 5, 5, 5, 5]"
"['this', 'restaurant|NOUN', 'is|VERB', 'a', 'wonderful|ADJ', 'place|NOUN', 'to', 'go|VERB', 'many|ADJ', 'times|NOUN', 'and', 'it', 'is|VERB', 'reasonably', 'priced|VERB', ' <PERIOD> ']","[5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 3, 1, 5]"
"['bravo', ' <COMMA> ', 'blue|ADJ', 'hill|NOUN', ' <EXCLAMATION_MARK> ']","[5, 5, 5, 5, 5]"
"['conveniently', 'located|VERB', 'too', ' <COMMA> ', 'being|VERB', 'right', 'on', 'bedford|NOUN', 'ave|NOUN', ' <PERIOD> ']","[3, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['my|ADJ', 'friends|NOUN', 'and', 'i', 'came|VERB', 'across', 'this', 'place|NOUN', 'while', 'walking|VERB', 'in', 'the', 'village|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['bottom|ADJ', 'line|NOUN', ' <COLON> ', 'b+|VERB', 'for', 'the', 'food|NOUN', ' <COMMA> ', 'f', 'for', 'the', 'service|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 1, 5]"
"['the', 'only|ADJ', 'thing|NOUN', 'the', 'waiters|NOUN', 'do|VERB', ""n't"", 'do|VERB', 'for', 'you', 'is|VERB', 'wipe|VERB', 'your|ADJ', 'chin|NOUN', 'when', 'you', 'leave|VERB', ' <PERIOD> ']","[5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['this', 'place|NOUN', 'is|VERB', 'to', 'be|VERB', 'avoided|VERB', ' <PERIOD> ']","[5, 5, 5, 5, 5, 3, 5]"
"['stick|VERB', 'to', 'dimsum|NOUN', ' <COMMA> ', 'not', 'super', 'overpriced|VERB', 'noodles|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 3, 1, 5]"
"['the', 'service|NOUN', 'is|VERB', 'fine|ADJ', 'and', 'they', 'allow|VERB', 'you', 'to', 'enjoy|VERB', 'the', 'view|NOUN', ' <PERIOD> ']","[5, 1, 5, 3, 5, 5, 5, 5, 5, 3, 5, 1, 5]"
"['my|ADJ', 'sister|NOUN', 'says|VERB', 'it', 'reminds|VERB', 'her', 'of', 'a', 'restaurant|NOUN', 'run|VERB', 'by', 'high|ADJ', ' <HYPHEN> ', 'school|NOUN', 'students|NOUN', 'who|NOUN', 'do|VERB', ""n't"", 'know|VERB', 'what|NOUN', 'they', 'are|VERB', 'doing|VERB', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['we', ' <COMMA> ', 'there', 'were|VERB', 'four', 'of', 'us', ' <COMMA> ', 'arrived|VERB', 'at', 'noon|NOUN', ' <HYPHEN> ', 'the', 'place|NOUN', 'was|VERB', 'empty|ADJ', ' <HYPHEN> ', 'and', 'the', 'staff|NOUN', 'acted|VERB', 'like', 'we', 'were|VERB', 'imposing|VERB', 'on', 'them', 'and', 'they', 'were|VERB', 'very', 'rude|ADJ', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5]"
"['at', '6:30', ' <COMMA> ', 'we', 'were|VERB', 'the', 'third|ADJ', 'party|NOUN', 'there', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['delicious|ADJ', 'simple|ADJ', 'food|NOUN', 'in', 'nice|ADJ', 'outdoor|ADJ', 'atmosphere|NOUN', ' <PERIOD> ']","[3, 3, 1, 5, 3, 5, 1, 5]"
"['i', 'will|VERB', 'definetly', 'be|VERB', 'going|VERB', 'back', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5]"
"['no', ' <COMMA> ', 'really', ' <PERIOD> ']","[5, 5, 5, 5]"
"['the', 'food|NOUN', 'is|VERB', 'good|ADJ', ' <COMMA> ', 'but', 'very', 'expensive|ADJ', 'for', 'the', 'casualness|NOUN', 'of', 'it', ' <PERIOD> ']","[5, 1, 5, 3, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5]"
"['the', 'only|ADJ', 'fallback|NOUN', 'on', 'this', 'restaurant|NOUN', 'is|VERB', 'the', 'prices|NOUN', ' <PERIOD> ']","[5, 5, 3, 5, 5, 5, 5, 5, 1, 5]"
"['i', ""'ve|VERB"", 'been|VERB', 'to', 'naples|NOUN', '45', 'for', 'dinner|NOUN', 'twice', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 1, 5, 5]"
"['the', 'hot|ADJ', 'and', 'sour|ADJ', 'soup|NOUN', 'was|VERB', 'unbearably', 'hot|ADJ', 'and', 'tasted|VERB', 'of', 'only|ADJ', 'pepper|NOUN', 'and', 'nothing|NOUN', 'else', ' <PERIOD> ']","[5, 5, 5, 5, 1, 5, 3, 4, 5, 5, 5, 5, 1, 5, 5, 5, 5]"
"['i', 'love|VERB', 'the', 'pics|NOUN', 'of', 'andy|ADJ', 'warhol|NOUN', 'when', 'he', 'used|VERB', 'to', 'frequent|VERB', 'the', 'place|NOUN', ' <LEFT PARENTHESIS> ', 'he', 'painted|VERB', 'the', 'ballato|NOUN', ""'s"", 'sign|NOUN', 'in', 'the', 'window|NOUN', ' <RIGHT PARENTHESIS> ', ' <PERIOD> ']","[5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['try|VERB', 'sushimi|ADJ', 'cucumber|NOUN', 'roll|NOUN', ' <PERIOD> ']","[5, 1, 2, 2, 5]"
"['i', ""'m|VERB"", 'saving|VERB', 'up', 'for', 'my|ADJ', 'next|ADJ', 'visit|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['the', 'food|NOUN', 'is|VERB', 'delicious|ADJ', ' <PERIOD> ']","[5, 1, 5, 3, 5]"
"['their|ADJ', 'wines|NOUN', 'by', 'the', 'glass|NOUN', 'are|VERB', 'a', 'great|ADJ', 'accompaniment|NOUN', 'and', 'you', 'can|VERB', 'eat|VERB', 'like', 'a', 'king|NOUN', 'with', 'wine|NOUN', 'for', 'under', '$', '30', ' <PERIOD> ']","[5, 1, 2, 2, 2, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5]"
"['this', 'place|NOUN', 'has|VERB', 'the', 'the', 'correct|ADJ', 'ambience|NOUN', 'and', 'an', 'excellent|ADJ', 'staff|NOUN', 'to', 'make|VERB', 'you', 'feel|VERB', 'like', 'a', 'guest|NOUN', 'and', 'a', 'friend|NOUN', 'at', 'the', 'same|ADJ', 'time|NOUN', ' <PERIOD> ']","[5, 1, 5, 5, 5, 3, 1, 5, 5, 3, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['amma', 'is|VERB', 'nothing|NOUN', 'special|ADJ', ' <PERIOD> ']","[5, 5, 5, 3, 5]"
"['yeah', 'shanghai|NOUN', 'is|VERB', 'also', 'great|ADJ', 'but', 'not', 'quite', 'as', 'good|ADJ', '--', 'they', 'use|VERB', 'the', 'same|ADJ', 'amount|NOUN', 'of', 'salt|NOUN', 'but', 'without', 'sweetness|NOUN', 'to', 'balance|VERB', 'out', ' <PERIOD> ']","[5, 5, 5, 5, 3, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5]"
"['believe|VERB', 'us', ' <COMMA> ', 'we', ""'ve|VERB"", 'been|VERB', 'eating|VERB', 'sushi|NOUN', 'for', 'over', '15', 'yrs|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5]"
"['worth|ADJ', 'it', 'for', 'a', 'special|ADJ', 'occasion|NOUN', ' <COMMA> ', 'or', 'any', 'time|NOUN', ' <EXCLAMATION_MARK> ']","[3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['the', 'atmosphere|NOUN', 'is|VERB', 'much', 'better|ADJ', 'than', 'sripraphai', ' <LEFT PARENTHESIS> ', 'more', 'modern|ADJ', 'and', 'sleek|ADJ', ' <RIGHT PARENTHESIS> ', ' <PERIOD> ']","[5, 1, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'recommend|VERB', 'to', 'anyone|NOUN', 'who|NOUN', 'wants|VERB', 'to', 'dress|VERB', 'up', 'and', 'impress|VERB', 'the', 'lady|NOUN', ' <PERIOD> ']","[5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['the', 'food|NOUN', 'is|VERB', 'outstanding|ADJ', 'and', 'the', 'service|NOUN', 'is|VERB', 'quick|ADJ', ' <COMMA> ', 'friendly|ADJ', 'and', 'very', 'professional|ADJ', ' <PERIOD> ']","[5, 1, 5, 3, 5, 5, 1, 5, 3, 5, 3, 5, 5, 3, 5]"
"['the', 'bagels|NOUN', 'always', 'warm|ADJ', ' <COMMA> ', 'soft|ADJ', 'on', 'the', 'inside|NOUN', ' <COMMA> ', 'crispy|VERB', 'on', 'the', 'outside|ADJ', 'and', 'enormous|ADJ', 'in', 'size|NOUN', ' <PERIOD> ']","[5, 1, 5, 3, 5, 3, 5, 5, 5, 5, 3, 5, 5, 5, 5, 3, 5, 5, 5]"
"['i', 'had|VERB', 'a', 'late|ADJ', 'dinner|NOUN', 'at', 'lucky|ADJ', 'stike|NOUN', ' <COMMA> ', 'a', 'great|ADJ', 'name|NOUN', 'for', 'a', 'joint|NOUN', 'if', 'ever', 'i', 'saw|VERB', 'one', ' <PERIOD> ']","[5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['been|VERB', 'there', ' <COMMA> ', 'done|VERB', 'that', ' <COMMA> ', 'and', 'new|ADJ', 'york|NOUN', ' <COMMA> ', 'it', ""'s|VERB"", 'not', 'that', 'big|ADJ', 'a', 'deal|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['definitely', 'a', 'once', 'a', 'year|NOUN', 'treat|NOUN', 'that|ADJ', 'i', 'look|VERB', 'forward', 'to', 'around', 'the', 'holidays|NOUN', ' <EXCLAMATION_MARK> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['service|NOUN', 'is|VERB', 'fast|ADJ', 'and', 'friendly|ADJ', ' <PERIOD> ']","[5, 5, 3, 5, 3, 5]"
"['from', 'an', 'english|ADJ', 'speaking|NOUN', 'staff|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 1, 5]"
