Sentence,Sequence,Tags
"['battery', 'life', 'could', 'be', 'better', 'but', 'overall', 'for', 'the', 'price', 'and', 'toshibas', 'reputation', 'for', 'laptops', 'its', 'great']","[5, 5, 3, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3]","[('battery', 'NOUN', 'NN', 'compound'), ('life', 'NOUN', 'NN', 'nsubj'), ('could', 'VERB', 'MD', 'aux'), ('be', 'VERB', 'VB', 'ROOT'), ('better', 'ADJ', 'JJR', 'acomp'), ('but', 'CCONJ', 'CC', 'cc'), ('overall', 'ADV', 'RB', 'conj'), ('for', 'ADP', 'IN', 'prep'), ('the', 'DET', 'DT', 'det'), ('price', 'NOUN', 'NN', 'nmod'), ('and', 'CCONJ', 'CC', 'cc'), ('toshibas', 'NOUN', 'NN', 'conj'), ('reputation', 'NOUN', 'NN', 'pobj'), ('for', 'ADP', 'IN', 'prep'), ('laptops', 'NOUN', 'NNS', 'pobj'), ('its', 'ADJ', 'PRP$', 'poss'), ('great', 'ADJ', 'JJ', 'dobj')]"
"['the', 'battery', 'never', 'held', 'a', 'charge', 'longer', 'than', 'one', 'hour', 'and', 'within', 'two', 'months', 'stopped', 'holding', 'a', 'charge', 'for', 'more', 'than', 'ten', 'minutes']","[5, 1, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5]","[('the', 'DET', 'DT', 'det'), ('battery', 'NOUN', 'NN', 'nsubj'), ('never', 'ADV', 'RB', 'neg'), ('held', 'VERB', 'VBD', 'ROOT'), ('a', 'DET', 'DT', 'det'), ('charge', 'NOUN', 'NN', 'dobj'), ('longer', 'ADJ', 'JJR', 'advmod'), ('than', 'ADP', 'IN', 'prep'), ('one', 'NUM', 'CD', 'nummod'), ('hour', 'NOUN', 'NN', 'pobj'), ('and', 'CCONJ', 'CC', 'cc'), ('within', 'ADP', 'IN', 'conj'), ('two', 'NUM', 'CD', 'nummod'), ('months', 'NOUN', 'NNS', 'pobj'), ('stopped', 'VERB', 'VBD', 'advcl'), ('holding', 'VERB', 'VBG', 'xcomp'), ('a', 'DET', 'DT', 'det'), ('charge', 'NOUN', 'NN', 'dobj'), ('for', 'ADP', 'IN', 'prep'), ('more', 'ADJ', 'JJR', 'amod'), ('than', 'ADP', 'IN', 'quantmod'), ('ten', 'NUM', 'CD', 'nummod'), ('minutes', 'NOUN', 'NNS', 'pobj')]"
"['it', 'wouldnt', 'fit', 'in', 'most', '17inch', 'bags']","[5, 5, 5, 5, 5, 5, 5]","[('it', 'PRON', 'PRP', 'nsubj'), ('would', 'VERB', 'MD', 'aux'), ('nt', 'ADV', 'RB', 'advmod'), ('fit', 'VERB', 'VB', 'ROOT'), ('in', 'ADP', 'IN', 'prep'), ('most', 'ADJ', 'JJS', 'amod'), ('17inch', 'NUM', 'CD', 'nummod'), ('bags', 'NOUN', 'NNS', 'pobj')]"
"['the', 'first', 'time', 'it', 'crashed', 'was', 'maybe', 'going', 'on', 'a', 'year', 'and', 'a', 'half', 'of', 'having', 'it']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('the', 'DET', 'DT', 'det'), ('first', 'ADJ', 'JJ', 'amod'), ('time', 'NOUN', 'NN', 'nsubj'), ('it', 'PRON', 'PRP', 'nsubj'), ('crashed', 'VERB', 'VBD', 'relcl'), ('was', 'VERB', 'VBD', 'aux'), ('maybe', 'ADV', 'RB', 'advmod'), ('going', 'VERB', 'VBG', 'ROOT'), ('on', 'ADP', 'IN', 'prep'), ('a', 'DET', 'DT', 'det'), ('year', 'NOUN', 'NN', 'pobj'), ('and', 'CCONJ', 'CC', 'cc'), ('a', 'DET', 'DT', 'quantmod'), ('half', 'NOUN', 'NN', 'conj'), ('of', 'ADP', 'IN', 'prep'), ('having', 'VERB', 'VBG', 'pcomp'), ('it', 'PRON', 'PRP', 'dobj')]"
"['after', 'the', 'warrenty', 'expired', 'the', 'hard', 'drive', 'went', 'bad', 'and', 'it', 'would', 'have', 'cost', 'more', 'to', 'fix', 'then', 'to', 'replace']","[5, 5, 1, 5, 5, 1, 2, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('after', 'ADP', 'IN', 'mark'), ('the', 'DET', 'DT', 'det'), ('warrenty', 'NOUN', 'NN', 'nsubj'), ('expired', 'VERB', 'VBD', 'ROOT'), ('the', 'DET', 'DT', 'det'), ('hard', 'ADJ', 'JJ', 'amod'), ('drive', 'NOUN', 'NN', 'nsubj'), ('went', 'VERB', 'VBD', 'ccomp'), ('bad', 'ADJ', 'JJ', 'acomp'), ('and', 'CCONJ', 'CC', 'cc'), ('it', 'PRON', 'PRP', 'nsubj'), ('would', 'VERB', 'MD', 'aux'), ('have', 'VERB', 'VB', 'aux'), ('cost', 'VERB', 'VBN', 'conj'), ('more', 'ADJ', 'JJR', 'dobj'), ('to', 'PART', 'TO', 'aux'), ('fix', 'VERB', 'VB', 'xcomp'), ('then', 'ADV', 'RB', 'advmod'), ('to', 'PART', 'TO', 'aux'), ('replace', 'VERB', 'VB', 'advcl')]"
"['i', 'paid', '800', 'for', 'this', 'computer', 'from', 'my', 'school', 'campus', 'bookstore']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('i', 'PRON', 'PRP', 'nsubj'), ('paid', 'VERB', 'VBD', 'ROOT'), ('800', 'NUM', 'CD', 'dobj'), ('for', 'ADP', 'IN', 'prep'), ('this', 'DET', 'DT', 'det'), ('computer', 'NOUN', 'NN', 'pobj'), ('from', 'ADP', 'IN', 'prep'), ('my', 'ADJ', 'PRP$', 'poss'), ('school', 'NOUN', 'NN', 'compound'), ('campus', 'NOUN', 'NN', 'compound'), ('bookstore', 'NOUN', 'NN', 'pobj')]"
"['it', 'is', 'small', 'enough', 'to', 'fit', 'in', 'one', 'of', 'my', 'purses']","[5, 5, 3, 4, 5, 5, 5, 5, 5, 5, 5]","[('it', 'PRON', 'PRP', 'nsubj'), ('is', 'VERB', 'VBZ', 'ROOT'), ('small', 'ADJ', 'JJ', 'acomp'), ('enough', 'ADV', 'RB', 'advmod'), ('to', 'PART', 'TO', 'aux'), ('fit', 'VERB', 'VB', 'xcomp'), ('in', 'ADP', 'IN', 'prep'), ('one', 'NUM', 'CD', 'pobj'), ('of', 'ADP', 'IN', 'prep'), ('my', 'ADJ', 'PRP$', 'poss'), ('purses', 'NOUN', 'NNS', 'pobj')]"
"['the', 'windows', '7', 'starter', 'is', 'in', 'my', 'opinion', 'a', 'great', 'way', 'to', 'think', 'about', 'using', 'your', 'netbook', 'basics', 'basics', 'basics']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('the', 'DET', 'DT', 'det'), ('windows', 'NOUN', 'NNS', 'nsubj'), ('7', 'NUM', 'CD', 'nummod'), ('starter', 'NOUN', 'NN', 'nsubj'), ('is', 'VERB', 'VBZ', 'ROOT'), ('in', 'ADP', 'IN', 'prep'), ('my', 'ADJ', 'PRP$', 'poss'), ('opinion', 'NOUN', 'NN', 'pobj'), ('a', 'DET', 'DT', 'det'), ('great', 'ADJ', 'JJ', 'amod'), ('way', 'NOUN', 'NN', 'npadvmod'), ('to', 'PART', 'TO', 'aux'), ('think', 'VERB', 'VB', 'relcl'), ('about', 'ADP', 'IN', 'prep'), ('using', 'VERB', 'VBG', 'pcomp'), ('your', 'ADJ', 'PRP$', 'poss'), ('netbook', 'NOUN', 'NN', 'amod'), ('basics', 'NOUN', 'NNS', 'compound'), ('basics', 'NOUN', 'NNS', 'compound'), ('basics', 'NOUN', 'NNS', 'dobj')]"
"['i', 'was', 'very', 'worried', 'about', 'making', 'the', 'two', 'compatible', 'but', 'literally', 'it', 'was', 'so', 'simple', 'i', 'was', 'almost', 'worried', 'that', 'i', 'was', 'doing', 'something', 'wrong']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('i', 'PRON', 'PRP', 'nsubj'), ('was', 'VERB', 'VBD', 'ROOT'), ('very', 'ADV', 'RB', 'advmod'), ('worried', 'ADJ', 'JJ', 'acomp'), ('about', 'ADP', 'IN', 'prep'), ('making', 'VERB', 'VBG', 'pcomp'), ('the', 'DET', 'DT', 'det'), ('two', 'NUM', 'CD', 'nummod'), ('compatible', 'ADJ', 'JJ', 'ccomp'), ('but', 'CCONJ', 'CC', 'cc'), ('literally', 'ADV', 'RB', 'advmod'), ('it', 'PRON', 'PRP', 'nsubj'), ('was', 'VERB', 'VBD', 'conj'), ('so', 'ADV', 'RB', 'advmod'), ('simple', 'ADJ', 'JJ', 'acomp'), ('i', 'PRON', 'PRP', 'nsubj'), ('was', 'VERB', 'VBD', 'ROOT'), ('almost', 'ADV', 'RB', 'advmod'), ('worried', 'ADJ', 'JJ', 'acomp'), ('that', 'ADP', 'IN', 'mark'), ('i', 'PRON', 'PRP', 'nsubj'), ('was', 'VERB', 'VBD', 'aux'), ('doing', 'VERB', 'VBG', 'ccomp'), ('something', 'NOUN', 'NN', 'dobj'), ('wrong', 'ADJ', 'JJ', 'amod')]"
"['note', 'that', 'i', 'dont', 'ordinarily', 'take', 'the', 'time', 'to', 'write', 'a', 'review']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('note', 'VERB', 'VB', 'ROOT'), ('that', 'ADP', 'IN', 'mark'), ('i', 'PRON', 'PRP', 'nsubj'), ('do', 'VERB', 'VBP', 'aux'), ('nt', 'ADV', 'RB', 'advmod'), ('ordinarily', 'ADV', 'RB', 'advmod'), ('take', 'VERB', 'VB', 'ccomp'), ('the', 'DET', 'DT', 'det'), ('time', 'NOUN', 'NN', 'dobj'), ('to', 'PART', 'TO', 'aux'), ('write', 'VERB', 'VB', 'advcl'), ('a', 'DET', 'DT', 'det'), ('review', 'NOUN', 'NN', 'dobj')]"
"['the', 'neat', 'and', 'organized', 'icon', 'list', 'is', 'a', 'welcome', 'change', 'from', 'cluttered', 'and', 'confusing', 'desktop', 'icons']","[5, 3, 5, 3, 1, 2, 5, 5, 3, 5, 5, 5, 5, 5, 1, 2]","[('the', 'DET', 'DT', 'det'), ('neat', 'ADJ', 'JJ', 'amod'), ('and', 'CCONJ', 'CC', 'cc'), ('organized', 'ADJ', 'JJ', 'conj'), ('icon', 'NOUN', 'NN', 'compound'), ('list', 'NOUN', 'NN', 'nsubj'), ('is', 'VERB', 'VBZ', 'ROOT'), ('a', 'DET', 'DT', 'det'), ('welcome', 'ADJ', 'JJ', 'amod'), ('change', 'NOUN', 'NN', 'attr'), ('from', 'ADP', 'IN', 'prep'), ('cluttered', 'ADJ', 'JJ', 'amod'), ('and', 'CCONJ', 'CC', 'cc'), ('confusing', 'ADJ', 'JJ', 'conj'), ('desktop', 'NOUN', 'NN', 'compound'), ('icons', 'NOUN', 'NNS', 'pobj')]"
"['i', 'purchased', 'this', 'netbook', 'after', 'my', 'original', 'toshiba', 'laptop', 'crashed', 'right', 'after', 'the', 'warranty', 'expired']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5]","[('i', 'PRON', 'PRP', 'nsubj'), ('purchased', 'VERB', 'VBD', 'ROOT'), ('this', 'DET', 'DT', 'det'), ('netbook', 'NOUN', 'NN', 'dobj'), ('after', 'ADP', 'IN', 'mark'), ('my', 'ADJ', 'PRP$', 'poss'), ('original', 'ADJ', 'JJ', 'amod'), ('toshiba', 'NOUN', 'NN', 'compound'), ('laptop', 'NOUN', 'NN', 'nsubj'), ('crashed', 'VERB', 'VBD', 'advcl'), ('right', 'ADV', 'RB', 'advmod'), ('after', 'ADP', 'IN', 'mark'), ('the', 'DET', 'DT', 'det'), ('warranty', 'NOUN', 'NN', 'nsubj'), ('expired', 'VERB', 'VBD', 'advcl')]"
"['apparently', 'wellbuilt', 'and', 'gorgeous', 'to', 'look', 'at', 'the', 'i5', 'macbook', 'pro', 'is', 'a', 'winning', 'combination', 'of', 'price', 'and', 'performance']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 1]","[('apparently', 'ADV', 'RB', 'advmod'), ('wellbuilt', 'VERB', 'VBP', 'acomp'), ('and', 'CCONJ', 'CC', 'cc'), ('gorgeous', 'ADJ', 'JJ', 'conj'), ('to', 'PART', 'TO', 'aux'), ('look', 'VERB', 'VB', 'xcomp'), ('at', 'ADP', 'IN', 'prep'), ('the', 'DET', 'DT', 'det'), ('i5', 'NOUN', 'NN', 'pobj'), ('macbook', 'NOUN', 'NN', 'acl'), ('pro', 'ADJ', 'JJ', 'dobj'), ('is', 'VERB', 'VBZ', 'ROOT'), ('a', 'DET', 'DT', 'det'), ('winning', 'VERB', 'VBG', 'amod'), ('combination', 'NOUN', 'NN', 'attr'), ('of', 'ADP', 'IN', 'prep'), ('price', 'NOUN', 'NN', 'pobj'), ('and', 'CCONJ', 'CC', 'cc'), ('performance', 'NOUN', 'NN', 'conj')]"
"['asus', 'has', 'done', 'an', 'outstanding', 'job', 'of', 'evolving', 'their', 'netbooks', 'and', 'i', 'would', 'recommend', 'this', 'to', 'anyone', 'who', 'both', 'understands', 'their', 'needs', 'and', 'how', 'netbooks', 'can', 'fit', 'them']","[5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('asus', 'X', 'FW', 'advmod'), ('has', 'VERB', 'VBZ', 'aux'), ('done', 'VERB', 'VBN', 'ROOT'), ('an', 'DET', 'DT', 'det'), ('outstanding', 'ADJ', 'JJ', 'amod'), ('job', 'NOUN', 'NN', 'dobj'), ('of', 'ADP', 'IN', 'prep'), ('evolving', 'VERB', 'VBG', 'pcomp'), ('their', 'ADJ', 'PRP$', 'poss'), ('netbooks', 'NOUN', 'NNS', 'dobj'), ('and', 'CCONJ', 'CC', 'cc'), ('i', 'PRON', 'PRP', 'nsubj'), ('would', 'VERB', 'MD', 'aux'), ('recommend', 'VERB', 'VB', 'conj'), ('this', 'DET', 'DT', 'dobj'), ('to', 'ADP', 'IN', 'prep'), ('anyone', 'NOUN', 'NN', 'pobj'), ('who', 'NOUN', 'WP', 'nsubj'), ('both', 'CCONJ', 'CC', 'preconj'), ('understands', 'VERB', 'VBZ', 'relcl'), ('their', 'ADJ', 'PRP$', 'poss'), ('needs', 'NOUN', 'NNS', 'dobj'), ('and', 'CCONJ', 'CC', 'cc'), ('how', 'ADV', 'WRB', 'advmod'), ('netbooks', 'NOUN', 'NNS', 'nsubj'), ('can', 'VERB', 'MD', 'aux'), ('fit', 'VERB', 'VB', 'conj'), ('them', 'PRON', 'PRP', 'dobj')]"
"['the', 'apple', 'care', 'has', 'never', 'failed', 'me', 'and', 'i', 'expect', 'it', 'to', 'be', 'the', 'same', 'for', 'this', 'computer', 'as', 'well']","[5, 1, 2, 5, 3, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('the', 'DET', 'DT', 'det'), ('apple', 'NOUN', 'NN', 'compound'), ('care', 'NOUN', 'NN', 'nsubj'), ('has', 'VERB', 'VBZ', 'aux'), ('never', 'ADV', 'RB', 'neg'), ('failed', 'VERB', 'VBN', 'ROOT'), ('me', 'PRON', 'PRP', 'dobj'), ('and', 'CCONJ', 'CC', 'cc'), ('i', 'PRON', 'PRP', 'nsubj'), ('expect', 'VERB', 'VBP', 'conj'), ('it', 'PRON', 'PRP', 'nsubj'), ('to', 'PART', 'TO', 'aux'), ('be', 'VERB', 'VB', 'ccomp'), ('the', 'DET', 'DT', 'det'), ('same', 'ADJ', 'JJ', 'attr'), ('for', 'ADP', 'IN', 'prep'), ('this', 'DET', 'DT', 'det'), ('computer', 'NOUN', 'NN', 'pobj'), ('as', 'ADV', 'RB', 'advmod'), ('well', 'ADV', 'RB', 'advmod')]"
"['buyer', 'beware']","[5, 5]","[('buyer', 'NOUN', 'NN', 'nsubj'), ('beware', 'NOUN', 'NN', 'ROOT')]"
"['it', 'has', 'served', 'my', 'needs', 'quite', 'nicely', 'for', 'the', 'most', 'part']","[5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5]","[('it', 'PRON', 'PRP', 'nsubj'), ('has', 'VERB', 'VBZ', 'aux'), ('served', 'VERB', 'VBN', 'ROOT'), ('my', 'ADJ', 'PRP$', 'poss'), ('needs', 'NOUN', 'NNS', 'dobj'), ('quite', 'ADV', 'RB', 'advmod'), ('nicely', 'ADV', 'RB', 'advmod'), ('for', 'ADP', 'IN', 'prep'), ('the', 'DET', 'DT', 'det'), ('most', 'ADJ', 'JJS', 'amod'), ('part', 'NOUN', 'NN', 'pobj')]"
"['the', 'toshiba', 'laptop', 'i', 'am', 'using', 'is', 'easier', 'to', 'use', 'than', 'most', 'i', 'have', 'tried']","[5, 5, 5, 5, 5, 5, 5, 3, 5, 1, 5, 5, 5, 5, 5]","[('the', 'DET', 'DT', 'det'), ('toshiba', 'NOUN', 'NN', 'compound'), ('laptop', 'NOUN', 'NN', 'nsubj'), ('i', 'PRON', 'PRP', 'nsubj'), ('am', 'VERB', 'VBP', 'aux'), ('using', 'VERB', 'VBG', 'relcl'), ('is', 'VERB', 'VBZ', 'ROOT'), ('easier', 'ADJ', 'JJR', 'acomp'), ('to', 'PART', 'TO', 'aux'), ('use', 'VERB', 'VB', 'xcomp'), ('than', 'ADP', 'IN', 'advmod'), ('most', 'ADJ', 'JJS', 'dobj'), ('i', 'PRON', 'PRP', 'nsubj'), ('have', 'VERB', 'VBP', 'aux'), ('tried', 'VERB', 'VBN', 'conj')]"
"['so', 'i', 'called', 'compaq', 'and', 'after', 'being', 'on', 'the', 'phone', 'for', '3', 'hours', 'i', 'finally', 'got', 'a', 'replacement', 'which', 'i', 'shouldnt', 'have', 'had', 'a', 'problem', 'getting', 'since', 'it', 'was', 'under', 'warranty']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1]","[('so', 'CCONJ', 'CC', 'advmod'), ('i', 'PRON', 'PRP', 'nsubj'), ('called', 'VERB', 'VBD', 'ROOT'), ('compaq', 'NOUN', 'NNS', 'dobj'), ('and', 'CCONJ', 'CC', 'cc'), ('after', 'ADP', 'IN', 'conj'), ('being', 'VERB', 'VBG', 'pcomp'), ('on', 'ADP', 'IN', 'prep'), ('the', 'DET', 'DT', 'det'), ('phone', 'NOUN', 'NN', 'pobj'), ('for', 'ADP', 'IN', 'prep'), ('3', 'NUM', 'CD', 'nummod'), ('hours', 'NOUN', 'NNS', 'pobj'), ('i', 'PRON', 'PRP', 'nsubj'), ('finally', 'ADV', 'RB', 'advmod'), ('got', 'VERB', 'VBD', 'conj'), ('a', 'DET', 'DT', 'det'), ('replacement', 'NOUN', 'NN', 'dobj'), ('which', 'ADJ', 'WDT', 'dobj'), ('i', 'PRON', 'PRP', 'nsubj'), ('should', 'VERB', 'MD', 'aux'), ('nt', 'ADV', 'RB', 'advmod'), ('have', 'VERB', 'VB', 'aux'), ('had', 'VERB', 'VBN', 'relcl'), ('a', 'DET', 'DT', 'det'), ('problem', 'NOUN', 'NN', 'dobj'), ('getting', 'VERB', 'VBG', 'acl'), ('since', 'ADP', 'IN', 'mark'), ('it', 'PRON', 'PRP', 'nsubj'), ('was', 'VERB', 'VBD', 'advcl'), ('under', 'ADP', 'IN', 'prep'), ('warranty', 'NOUN', 'NN', 'pobj')]"
"['so', 'we', 'exchanged', 'it', 'for', 'the', 'same', 'on', 'and', 'after', '2', 'hours', 'it', 'didnt', 'work']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1]","[('so', 'CCONJ', 'CC', 'advmod'), ('we', 'PRON', 'PRP', 'nsubj'), ('exchanged', 'VERB', 'VBD', 'ROOT'), ('it', 'PRON', 'PRP', 'dobj'), ('for', 'ADP', 'IN', 'prep'), ('the', 'DET', 'DT', 'det'), ('same', 'ADJ', 'JJ', 'pobj'), ('on', 'ADP', 'IN', 'prep'), ('and', 'CCONJ', 'CC', 'cc'), ('after', 'ADP', 'IN', 'conj'), ('2', 'NUM', 'CD', 'nummod'), ('hours', 'NOUN', 'NNS', 'pobj'), ('it', 'PRON', 'PRP', 'nsubj'), ('did', 'VERB', 'VBD', 'aux'), ('nt', 'ADV', 'RB', 'advmod'), ('work', 'VERB', 'VB', 'conj')]"
"['do', 'not', 'buy', 'you', 'will', 'be', 'disappointed']","[5, 5, 5, 5, 5, 5, 3]","[('do', 'VERB', 'VBP', 'aux'), ('not', 'ADV', 'RB', 'neg'), ('buy', 'VERB', 'VB', 'csubj'), ('you', 'PRON', 'PRP', 'dobj'), ('will', 'VERB', 'MD', 'aux'), ('be', 'VERB', 'VB', 'ROOT'), ('disappointed', 'VERB', 'VBN', 'acomp')]"
"['i', 'just', 'recently', 'had', 'to', 'ship', 'my', 'laptop', 'back', 'to', 'hp', 'for', 'repair']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('i', 'PRON', 'PRP', 'nsubj'), ('just', 'ADV', 'RB', 'advmod'), ('recently', 'ADV', 'RB', 'advmod'), ('had', 'VERB', 'VBD', 'ROOT'), ('to', 'PART', 'TO', 'aux'), ('ship', 'VERB', 'VB', 'xcomp'), ('my', 'ADJ', 'PRP$', 'poss'), ('laptop', 'NOUN', 'NN', 'dobj'), ('back', 'ADV', 'RB', 'advmod'), ('to', 'ADP', 'IN', 'prep'), ('hp', 'PRON', 'PRP', 'pobj'), ('for', 'ADP', 'IN', 'prep'), ('repair', 'NOUN', 'NN', 'pobj')]"
"['i', 'have', 'had', 'to', 'take', 'it', 'to', 'the', 'geek', 'squad', 'guys', 'to', 'get', 'it', 'fixed', 'because', 'it', 'has', 'had', 'viruses', '3', 'times', 'and', 'i', 'have', 'not', 'even', 'had', 'it', 'for', 'more', 'then', '4', 'months']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('i', 'PRON', 'PRP', 'nsubj'), ('have', 'VERB', 'VBP', 'aux'), ('had', 'VERB', 'VBN', 'ROOT'), ('to', 'PART', 'TO', 'aux'), ('take', 'VERB', 'VB', 'xcomp'), ('it', 'PRON', 'PRP', 'dobj'), ('to', 'ADP', 'IN', 'prep'), ('the', 'DET', 'DT', 'det'), ('geek', 'NOUN', 'NN', 'amod'), ('squad', 'ADJ', 'JJ', 'amod'), ('guys', 'NOUN', 'NNS', 'pobj'), ('to', 'PART', 'TO', 'aux'), ('get', 'VERB', 'VB', 'advcl'), ('it', 'PRON', 'PRP', 'nsubj'), ('fixed', 'VERB', 'VBN', 'ccomp'), ('because', 'ADP', 'IN', 'mark'), ('it', 'PRON', 'PRP', 'nsubj'), ('has', 'VERB', 'VBZ', 'aux'), ('had', 'VERB', 'VBN', 'advcl'), ('viruses', 'NOUN', 'NNS', 'dobj'), ('3', 'NUM', 'CD', 'nummod'), ('times', 'NOUN', 'NNS', 'npadvmod'), ('and', 'CCONJ', 'CC', 'cc'), ('i', 'PRON', 'PRP', 'nsubj'), ('have', 'VERB', 'VBP', 'aux'), ('not', 'ADV', 'RB', 'neg'), ('even', 'ADV', 'RB', 'advmod'), ('had', 'VERB', 'VBN', 'ROOT'), ('it', 'PRON', 'PRP', 'dobj'), ('for', 'ADP', 'IN', 'prep'), ('more', 'ADJ', 'JJR', 'amod'), ('then', 'ADV', 'RB', 'quantmod'), ('4', 'NUM', 'CD', 'nummod'), ('months', 'NOUN', 'NNS', 'pobj')]"
"['we', 'dont', 'mind', 'and', 'you', 'dont', 'matter']","[5, 5, 5, 5, 5, 5, 5]","[('we', 'PRON', 'PRP', 'nsubj'), ('do', 'VERB', 'VBP', 'aux'), ('nt', 'ADV', 'RB', 'advmod'), ('mind', 'VERB', 'VB', 'ROOT'), ('and', 'CCONJ', 'CC', 'cc'), ('you', 'PRON', 'PRP', 'nsubj'), ('do', 'VERB', 'VBP', 'aux'), ('nt', 'ADV', 'RB', 'advmod'), ('matter', 'VERB', 'VB', 'conj')]"
"['i', 'love', 'the', 'size', 'keyboard', 'the', 'functions']","[5, 3, 5, 1, 1, 5, 1]","[('i', 'PRON', 'PRP', 'nsubj'), ('love', 'VERB', 'VBP', 'ROOT'), ('the', 'DET', 'DT', 'det'), ('size', 'NOUN', 'NN', 'dobj'), ('keyboard', 'NOUN', 'NN', 'ccomp'), ('the', 'DET', 'DT', 'det'), ('functions', 'NOUN', 'NNS', 'dobj')]"
"['but', 'as', 'time', 'went', 'on', 'i', 'found', 'it', 'almost', 'impossible', 'to', 'keep', 'the', 'thing', 'online', 'through', 'wifi']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('but', 'CCONJ', 'CC', 'cc'), ('as', 'ADP', 'IN', 'mark'), ('time', 'NOUN', 'NN', 'nsubj'), ('went', 'VERB', 'VBD', 'advcl'), ('on', 'ADP', 'IN', 'prep'), ('i', 'PRON', 'PRP', 'nsubj'), ('found', 'VERB', 'VBD', 'ROOT'), ('it', 'PRON', 'PRP', 'nsubj'), ('almost', 'ADV', 'RB', 'advmod'), ('impossible', 'ADJ', 'JJ', 'ccomp'), ('to', 'PART', 'TO', 'aux'), ('keep', 'VERB', 'VB', 'advcl'), ('the', 'DET', 'DT', 'det'), ('thing', 'NOUN', 'NN', 'dobj'), ('online', 'ADV', 'RB', 'oprd'), ('through', 'ADP', 'IN', 'prep'), ('wifi', 'NOUN', 'NN', 'pobj')]"
"['the', 'mouse', 'is', 'way', 'way', 'way', 'to', 'sensitve']","[5, 1, 5, 5, 5, 5, 5, 5]","[('the', 'DET', 'DT', 'det'), ('mouse', 'NOUN', 'NN', 'nsubj'), ('is', 'VERB', 'VBZ', 'ROOT'), ('way', 'ADV', 'RB', 'compound'), ('way', 'ADV', 'RB', 'compound'), ('way', 'NOUN', 'NN', 'attr'), ('to', 'ADP', 'IN', 'prep'), ('sensitve', 'NOUN', 'NN', 'pobj')]"
"['toshiba', 'knows', 'there', 'is', 'a', 'manufacturing', 'defect', 'but', 'will', 'not', 'acknowledge', 'it']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('toshiba', 'NOUN', 'NN', 'nsubj'), ('knows', 'VERB', 'VBZ', 'ROOT'), ('there', 'ADV', 'EX', 'expl'), ('is', 'VERB', 'VBZ', 'ccomp'), ('a', 'DET', 'DT', 'det'), ('manufacturing', 'NOUN', 'NN', 'amod'), ('defect', 'NOUN', 'NN', 'attr'), ('but', 'CCONJ', 'CC', 'cc'), ('will', 'VERB', 'MD', 'aux'), ('not', 'ADV', 'RB', 'neg'), ('acknowledge', 'VERB', 'VB', 'conj'), ('it', 'PRON', 'PRP', 'dobj')]"
