Sentence,Sequence
"['this', 'is', 'one', 'of', 'the', 'reasons', 'i', 'purchased', 'it']","[5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['instead', 'of', 'taking', 'another', 'chance', 'on', 'toshiba', 'i', 'went', 'with', 'an', 'asus', 'g73jhx3']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['she', 'told', 'me', 'flatly', 'its', 'like', 'that', 'one']","[5, 5, 5, 5, 5, 5, 5, 5]"
"['if', 'youre', 'looking', 'for', 'something', 'to', 'fly', 'through', 'those', 'massive', 'spreadsheets', 'or', 'play', 'a', 'graphicsintensive', 'game', 'youd', 'be', 'better', 'off', 'getting', 'a', 'machine', 'aimed', 'at', 'that', 'segment', 'of', 'the', 'market']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['it', 'is', 'the', 'easiest', 'computer', 'i', 'have', 'ever', 'used']","[5, 5, 5, 3, 5, 5, 5, 5, 5]"
"['so', 'you', 'might', 'ask', 'what', 'did', 'apple', 'do', 'for', 'me']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['browsing', 'also', 'was', 'no', 'problem', 'for', 'me', 'when', 'i', 'used', 'itunes', 'which', 'usually', 'slows', 'down', 'my', 'pc']","[5, 5, 5, 3, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['should', 'be', 'there', 'by', 'the', 'end', 'of', 'the', 'week', 'again']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['again', 'decent', 'comp', 'for', 'the', 'price', 'and', 'i', 'was', 'in', 'need', 'of', 'one', 'quickly', 'as', 'my', 'other', 'laptop', 'died', 'on', 'me']","[5, 3, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['so', 'in', 'a', 'brief', 'summary', 'i', 'would', 'have', 'to', 'say', 'that', 'i', 'would', 'not', 'recommend', 'dell', 'vostro', '1000', 'to', 'anyone', 'due', 'to', 'it', 'being', 'a', 'down', 'right', 'awful', 'setup', 'so', 'in', 'my', 'opinion', 'you', 'should', 'steer', 'clear', 'of', 'them', 'if', 'you', 'want', 'a', 'decent', 'laptop']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'just', 'got', 'this', 'laptop', 'for', 'college', 'and', 'so', 'far', 'i', 'am', 'very', 'happy', 'with', 'it']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5]"
"['tosiba', 'has', 'a', 'good', 'reputation', 'my', 'llast', 'computer', 'was', 'an', 'acer']","[5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5]"
"['my', 'friend', 'just', 'had', 'to', 'replace', 'his', 'entire', 'motherboard', 'so', 'did', 'my', 'wife', 'and', 'it', 'looks', 'like', 'i', 'will', 'have', 'to', 'as', 'well']","[5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['toshiba', 'customer', 'services', 'will', 'indirectly', 'deal', 'with', 'your', 'problems', 'by', 'constantly', 'tranferring', 'you', 'from', 'one', 'country', 'to', 'another', 'and', 'i', 'am', 'not', 'kidding', 'you', 'i', 'called', 'different', 'hours', 'of', 'the', 'day', 'and', 'youll', 'get', 'someone', 'else', 'from', 'another', 'country', 'trying', 'to', 'get', 'you', 'to', 'tell', 'them', 'your', 'life', 'story', 'all', 'over', 'again', 'since', 'they', 'make', 'it', 'sound', 'like', 'they', 'dont', 'have', 'your', 'history', 'list', 'of', 'your', 'calls', 'right', 'in', 'front', 'of', 'them']","[5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['quality', 'display', 'i', 'was', 'surprised', 'with', 'the', 'performance', 'and', 'quality', 'of', 'this', 'hp', 'laptop']","[5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['the', 'battery', 'life', 'also', 'doesnt', 'keep', 'up', 'with', 'the', 'claim', 'but', 'still', 'i', 'think', 'macbook', 'is', 'much', 'ahead', 'from', 'the', 'rest', 'of', 'the', 'pack']","[5, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 4, 5, 5, 5, 5, 5, 5]"
"['the', 'internet', 'capabilities', 'are', 'also', 'very', 'strong', 'and', 'picks', 'up', 'signals', 'very', 'easily']","[5, 1, 2, 5, 5, 5, 3, 5, 5, 5, 5, 5, 3]"
"['its', 'fast', 'has', 'high', 'definition', 'quality', 'in', 'the', 'videos']","[5, 3, 5, 3, 5, 5, 5, 5, 5]"
"['they', 'transfer', 'you', 'around', 'to', 'other', 'people', 'who', 'do', 'not', 'understand', 'what', 'you', 'are', 'saying', 'and', 'you', 'cant', 'understand', 'what', 'they', 'are', 'saying']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['speakers', 'dont', 'get', 'that', 'loud', 'but', 'good', 'enough']","[5, 5, 5, 5, 5, 5, 3, 4]"
"['i', 'have', 'had', 'it', '9', 'months', 'and', 'it', 'is', 'already', 'a', '250', 'loss']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['another', 'great', 'thing', 'is', 'the', 'beast', 'graphics']","[5, 3, 5, 5, 5, 5, 5]"
"['i', 'was', 'wrong']","[5, 5, 5]"
"['the', 'ease', 'of', 'set', 'up', 'was', 'terrific']","[5, 3, 5, 1, 2, 5, 3]"
"['everything', 'i', 'have', 'tried', 'has', 'worked', 'and', 'i', 'never', 'have', 'to', 'carry', 'the', 'wall', 'charger', 'cause', 'the', 'battery', 'is', 'so', 'awesome']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 5, 5, 1, 5, 5, 3]"
"['screen', 'is', 'crystal', 'clear', 'yes', 'its', 'small', 'but', 'its', 'a', 'netbook']","[5, 5, 3, 4, 5, 5, 5, 5, 5, 5, 5]"
"['so', 'this', 'review', 'might', 'be', 'a', 'tad', 'bit', 'bias']","[5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['this', 'was', 'around', 'three', 'years', 'maybe', 'four', 'years', 'ago']","[5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['the', 'battery', 'life', 'is', 'probably', 'an', 'hour', 'at', 'best']","[5, 1, 2, 5, 5, 5, 5, 5, 5]"
"['this', 'is', 'a', 'review', 'of', 'windows', 'vista', 'system']","[5, 5, 5, 5, 5, 1, 2, 2]"
"['she', 'said', 'its', 'very', 'user', 'friendly']","[5, 5, 5, 5, 3, 4]"
"['kind', 'of', 'annoying', 'but', 'i', 'still', 'love', 'the', 'laptop']","[5, 5, 3, 5, 5, 5, 3, 5, 5]"
"['cosmetically', 'the', 'only', 'thing', 'they', 'changed', 'was', '2', 'of', 'the', 'function', 'keys', 'at', 'the', 'top']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'am', 'very', 'happy', 'i', 'bought', 'this', 'mac', 'well', 'worth', 'the', 'extra', 'money']","[5, 5, 5, 3, 5, 5, 5, 5, 3, 4, 5, 5, 5]"
"['but', 'sadly', 'the', 'replacement', 'frozeup', 'while', 'updating', 'the', 'bios', 'again', 'and', 'shut', 'down', 'and', 'would', 'not', 'turn', 'back', 'on']","[5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['theres', 'literally', 'no', 'way', 'to', 'make', 'it', 'sing', 'with', 'vista']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['after', 'looking', 'at', 'all', 'the', 'pros', 'and', 'cons', 'i', 'decided', 'on', 'the', 'macbook', 'pro']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['screen', 'size', 'is', 'perfect', 'for', 'portable', 'use', 'in', 'any', 'environment']","[5, 5, 5, 3, 5, 5, 5, 5, 5, 5]"
"['first', 'it', 'does', 'not', 'have', 'a', 'push', 'button', 'to', 'open', 'the', 'lid']","[5, 5, 5, 5, 5, 5, 1, 2, 5, 5, 5, 1]"
"['hope', 'this', 'helped']","[5, 5, 5]"
"['i', 'used', 'to', 'build', 'my', 'own', 'desktops', 'from', 'the', 'component', 'parts', 'and', 'recently', 'my', '7', 'year', 'old', 'pentium', '4', 'with', 'ht', '1', 'gb', 'ram', 'sata', 'desktop', 'stopped', 'working', 'this', 'was', 'a', 'rock', 'star', '7', 'years', 'ago']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 4, 5, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'now', 'realize', 'that', 'my', '900', 'would', 'have', 'been', 'better', 'spent', 'on', 'a', 'windows', 'laptop']","[5, 5, 5, 5, 5, 5, 3, 4, 4, 4, 5, 5, 5, 5, 5]"
"['please', 'anyone', 'who', 'is', 'considering', 'getting', 'this', 'computer', 'stop']","[5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['this', 'laptop', 'serves', 'all', 'my', 'needs']","[5, 5, 5, 5, 5, 5]"
"['and', 'printing', 'from', 'either', 'word', 'processor', 'is', 'an', 'adventure']","[5, 5, 5, 5, 1, 2, 5, 5, 3]"
"['very', 'satisfied']","[5, 3]"
"['do', 'not', 'buy', 'it']","[5, 5, 5, 5]"
"['estimated', 'time', 'to', 'fix', 'it', '10', 'working', 'days', 'or', 'less']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['after', 'purchasing', 'this', 'thing', 'i', 'find', 'out', 'that', 'i', 'need', 'a', 'special', 'interface', 'device', 'to', 'connect', 'my', 'camera', 'and', 'that', 'it', 'cannot', 'be', 'purchased', 'at', 'the', 'store', 'only', 'on', 'line']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'had', 'my', 'computer', 'custom', 'built', 'from', 'sonystylecom']","[5, 5, 5, 5, 5, 5, 5, 5]"
"['another', 'included', 'program', 'that', 'is', 'laughable', 'is', 'the', 'chess', 'game']","[5, 1, 2, 5, 5, 3, 5, 5, 5, 5]"
"['yes', 'i', 'thought', 'the', 'expese', 'was', 'a', 'little', 'much', 'but', 'i', 'now', 'realize', 'you', 'get', 'what', 'you', 'pay', 'for']","[5, 5, 5, 5, 1, 5, 3, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['it', 'works', 'great', 'for', 'general', 'internet', 'use', 'microsoft', 'office', 'apps', 'home', 'bookkeeping', 'etc']","[5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'will', 'not', 'buy', 'another', 'one']","[5, 5, 5, 5, 5, 5]"
"['time', 'will', 'tell']","[5, 5, 5]"
"['the', 'price', 'was', 'very', 'good', 'and', 'the', 'product', 'is', 'top', 'quality']","[5, 1, 5, 5, 3, 5, 5, 5, 5, 3, 1]"
"['this', 'computer', 'is', 'really', 'fast', 'and', 'im', 'shocked', 'as', 'to', 'how', 'easy', 'it', 'is', 'to', 'get', 'used', 'to']","[5, 5, 5, 5, 3, 5, 5, 3, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5]"
"['it', 'played', 'various', 'games', 'without', 'problems', 'and', 'ran', 'aero', 'smoothly', 'and', 'flawlessly']","[5, 5, 5, 1, 3, 4, 5, 5, 1, 3, 5, 3]"
"['after', 'replacing', 'the', 'hard', 'drive', 'the', 'battery', 'stopped', 'working', '3', 'months', 'of', 'use', 'which', 'was', 'frustrating']","[5, 5, 5, 1, 2, 5, 1, 3, 4, 5, 5, 5, 5, 5, 5, 3]"
"['the', 'screen', 'almost', 'looked', 'like', 'a', 'barcode', 'when', 'it', 'froze']","[5, 1, 5, 5, 5, 5, 5, 5, 5, 3]"
"['i', 'have', 'found', 'a', 'lot', 'of', 'online', 'sources', 'to', 'help', 'me', 'but', 'think', 'that', 'i', 'would', 'have', 'learned', 'a', 'lot', 'quicker', 'if', 'i', 'would', 'have', 'taken', 'the', 'class']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['from', 'the', 'getgo', 'the', 'm6809', 'was', 'unsteady', 'in', 'its', 'operation']","[5, 5, 5, 5, 5, 5, 3, 5, 5, 1]"
"['she', 'tells', 'me', 'about', 'it', 'all', 'the', 'time', 'but', 'i', 'tend', 'to', 'shut', 'off', 'all', 'cognitive', 'functions', 'when', 'she', 'gets', 'that', 'yapper', 'going']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'could', 'not', 'even', 'put', 'my', 'entire', 'music', 'collection', 'on', 'this', 'garabage']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['one', 'of', 'the', 'wonderful', 'things', 'about', 'macs', 'is', 'that', 'they', 'are', 'virus', 'free']","[5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['its', 'small', 'enough', 'where', 'i', 'can', 'take', 'it', 'pretty', 'much', 'anywhere', 'but', 'still', 'has', 'a', 'big', 'enough', 'screen', 'to', 'get', 'everything', 'done']","[5, 3, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 4, 1, 5, 5, 5, 5]"
"['it', 'even', 'has', 'a', 'great', 'webcam', 'and', 'skype', 'works', 'very', 'well']","[5, 5, 5, 5, 3, 1, 5, 5, 5, 5, 3]"
"['i', 'love', 'the', 'solid', 'machined', 'aluminum', 'frame', 'and', 'the', 'keyboard', 'is', 'the', 'best', 'of', 'any', 'laptop', 'ive', 'used']","[5, 3, 5, 3, 1, 2, 2, 5, 5, 1, 5, 5, 3, 5, 5, 5, 5, 5]"
"['you', 'can', 'even', 'run', 'a', 'parallels', 'type', 'program', 'easily', 'and', 'run', 'any', 'leftover', 'pc', 'software', 'that', 'you', 'absolutely', 'cannot', 'be', 'without']","[5, 5, 5, 5, 5, 1, 2, 2, 3, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5]"
"['this', 'computer', 'i', 'used', 'daily', 'nice', 'compact', 'design']","[5, 5, 5, 5, 5, 3, 3, 1]"
"['the', 'ati', 'graphics', 'card', 'is', 'a', 'huge', 'plus', 'definitely', 'a', 'good', 'value', 'if', 'you', 'need', 'to', 'be', 'able', 'to', 'run', 'some', 'slightly', 'older', 'games', 'that', 'a', 'intel', 'builtin', 'card', 'would', 'have', 'trouble', 'with', 'such', 'as', 'halflife', '2', 'or', 'even', 'world', 'of', 'warcraft']","[5, 5, 5, 5, 5, 5, 3, 4, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'practically', 'have', 'a', 'new', 'laptop', 'with', 'all', 'the', 'fixes', 'they', 'have', 'done']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['finally', 'i', 'purchased', 'a', 'toshiba']","[5, 5, 5, 5, 5]"
"['it', 'was', 'hard', 'to', 'handle', 'and', 'operate', 'at', 'school']","[5, 5, 3, 5, 1, 5, 1, 5, 5]"
"['you', 'may', 'just', 'lose', '1', 'customer', 'for', 'now']","[5, 5, 5, 5, 5, 5, 5, 5]"
"['it', 'has', 'easy', 'to', 'use', 'features', 'and', 'all', 'the', 'speed', 'and', 'power', 'i', 'could', 'ask', 'for']","[5, 5, 5, 5, 5, 1, 5, 5, 5, 1, 5, 1, 5, 5, 5, 5]"
"['my', 'power', 'supply', 'cord', 'developed', 'exposed', 'wires', 'within', 'the', 'first', 'year', 'of', 'ownership', 'so', 'it', 'was', 'covered', 'by', 'the', 'applecare', 'warranty', 'plan']","[5, 1, 2, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['many', 'thanks', 'overstockcom']","[5, 5, 5]"
"['i', 'love', 'it', 'and', 'the', 'change', 'in', 'lifestyle', 'that', 'came', 'with', 'it']","[5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['only', 'to', 'get', 'another', 'hpcompaq', 'piece', 'of', 'crap']","[5, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'preferred', 'the', 'fit', 'and', 'feel', 'of', 'the', '13', 'inch']","[5, 3, 5, 5, 5, 5, 5, 5, 1, 2]"
"['power', 'supply', 'went', 'bad', 'after', '2', 'weeks']","[1, 2, 5, 3, 5, 5, 5]"
"['emachines', 'says', 'theyre', 'waiting', 'for', 'a', 'part', 'and', 'refuses', 'to', 'replace', 'entire', 'unit']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['the', 'screen', 'takes', 'some', 'getting', 'use', 'to', 'because', 'it', 'is', 'smaller', 'than', 'the', 'laptop']","[5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5]"
"['i', 'regret', 'buying', 'it', 'before', 'understanding', 'how', 'awful', 'it', 'is', 'to', 'use']","[5, 3, 5, 5, 5, 5, 5, 3, 5, 5, 5, 1]"
"['the', 'right', 'speaker', 'did', 'not', 'work']","[5, 1, 2, 3, 4, 4]"
"['dealing', 'with', 'the', 'support', 'drone', 'on', 'the', 'other', 'end', 'of', 'the', 'chat', 'was', 'sheer', 'torture']","[5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 4]"
"['the', 'final', 'cut', 'pro', 'on', 'this', 'laptop', 'is', 'so', 'fast', 'and', 'easy', 'and', 'i', 'can', 'use', 'this', 'to', 'seemlessly', 'transfer', 'all', 'my', 'work', 'to', 'my', 'home', 'computer', 'which', 'is', 'also', 'a', 'mac']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['the', 'computer', 'runs', 'extremely', 'slowly', 'whether', 'opening', 'word', 'or', 'my', 'computer']","[5, 5, 1, 3, 4, 5, 5, 5, 5, 5, 5]"
"['but', 'i', 'am', 'glad', 'to', 'have', 'gotten', 'mine', 'right', 'before', 'they', 'stopped', 'making', 'it']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['the', 'mac', 'snow', 'leopard', 'os', 'is', 'extremely', 'easy', 'to', 'use', 'although', 'very', 'different', 'than', 'win', 'xp', 'visa', 'or', 'win7']","[5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['a', 'tip', 'for', 'people', 'looking', 'into', 'this', 'computer', 'do', 'not', 'buy', 'it', 'save', 'up', 'a', 'bit', 'more', 'money', 'and', 'buy', 'a', 'computer', 'that', 'will', 'last']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['ive', 'always', 'used', 'pcs', 'for', 'work', 'home', 'and', 'this', 'is', 'my', 'first', 'experience', 'with', 'a', 'mac']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'asked', 'many', 'people', 'search', 'on', 'the', 'net', 'and', 'also', 'read', 'reviews', 'here', 'in', 'best', 'buy']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['startup', 'in', 'about', '30', 'seconds', 'shutdown', 'in', '24', 'seconds', 'resume', 'from', 'sleep', 'in', '02', 'seconds']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['the', 'screen', 'is', 'nice', 'and', 'the', 'images', 'comes', 'very', 'clear', 'the', 'keyboard', 'and', 'the', 'fit', 'just', 'feels', 'right']","[5, 1, 5, 3, 5, 5, 5, 5, 5, 3, 5, 1, 5, 5, 1, 5, 5, 3]"
"['i', 'returned', 'it', 'to', 'best', 'buy', 'on', 'the', 'ninteenth', 'of', 'april']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'have', 'only', 'had', 'pcs', 'with', 'windows', 'before', 'so', 'this', 'takes', 'a', 'little', 'getting', 'use', 'to']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'was', 'so', 'excited', 'to', 'receive', 'the', 'toshiba', 'l455', 'as', 'a', 'giftbonus', 'for', 'some', 'work', 'i', 'had', 'done', 'for', 'a', 'friend', 'of', 'mine']","[5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'had', 'left', 'my', 'regular', 'laptop', 'at', 'home', 'and', 'needed', 'something', 'to', 'use', 'while', 'out', 'of', 'town']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['summary', 'after', 'doing', 'some', 'investigation', 'on', 'the', 'web', 'i', 'have', 'found', 'that', 'toshiba', 'nb205s', 'are', 'not', 'chronically', 'not', 'booting']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['super', 'fast', 'processor', 'and', 'really', 'nice', 'graphics', 'card']","[3, 4, 1, 5, 5, 3, 1, 2]"
"['but', 'sitting', 'on', 'a', 'lap', 'or', 'on', 'a', 'desk', 'in', 'front', 'of', 'you', 'it', 'looks', 'more', 'than', 'big', 'enough', 'this', 'could', 'be', 'because', 'im', 'used', 'to', 'my', 'lenovo', '10', 'tablet', 'now', 'plus', 'this', 'is', 'a', 'great', 'size', 'if', 'i', 'want', 'to', 'unplug', 'the', 'external', 'keyboard', 'mouse', 'and', 'monitor', 'to', 'take', 'it', 'with', 'me', 'when', 'i', 'take', 'photos', 'and', 'video']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 1, 5, 5, 5, 5, 5, 5, 1, 2, 1, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'contacted', 'hp', 'about', 'this', 'situation', 'and', 'was', 'given', 'excuses', 'without', 'results']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['you', 'know', 'what', 'i', 'happened', 'to', 'buy', 'a', 'defective', 'blood', 'pressure', 'monitor', 'a', 'week', 'ago', 'at', 'the', 'bukit', 'batok', 'polyclinic', 'nhg', 'pharmacy', 'a', 'week', 'ago']","[5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['the', 'only', 'objection', 'i', 'have', 'is', 'that', 'after', 'you', 'buy', 'it', 'the', 'windows', '7', 'system', 'is', 'a', 'starter', 'and', 'charges', 'for', 'the', 'upgrade']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 2, 5, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'dislike', 'the', 'weight', 'and', 'size', 'cubersome']","[5, 3, 5, 1, 5, 1, 3]"
"['the', 'wheel', 'that', 'turns', 'the', 'volume', 'up', 'and', 'down', 'doesnt', 'work', 'in', 'real', 'time']","[5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'cant', 'even', 'install', 'one', 'of', 'the', '3', 'printers', 'i', 'have', 'in', 'my', 'house', 'so', 'i', 'am', 'unable', 'to', 'print']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5]"
"['i', 'cannot', 'be', 'happier', 'with', 'the', 'service', 'or', 'product']","[5, 3, 4, 4, 5, 5, 1, 5, 5]"
"['everything', 'was', 'so', 'easy']","[5, 5, 5, 3]"
"['to', 'list', 'a', 'few', 'they', 'tend', 'to', 'get', 'hot', 'enough', 'to', 'cause', '3rd', 'degree', 'burns', 'as', 'well', 'as', 'ignite', 'any', 'flamable', 'material', 'if', 'near', 'the', 'part', 'that', 'happens', 'to', 'heat', 'up']","[5, 5, 5, 5, 5, 5, 5, 5, 3, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 4]"
"['got', 'this', 'for', 'a', 'graduation', 'gift', 'for', 'my', 'daughter', 'for', 'her', 'to', 'use', 'at', 'college']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'do', 'transcription', 'work', 'on', 'the', 'side', 'and', 'the', 'flatline', 'keyboard', 'makes', 'typing', 'quick', 'and', 'easy', 'as', 'well']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 5, 5, 3, 5, 3, 5, 5]"
"['after', '5', 'months', 'of', 'failed', 'repairs', 'requested', 'a', 'full', 'refund', 'but', 'was', 'refused', 'and', 'it', 'still', 'is', 'not', 'repaired', 'and', 'acer', 'is', 'indifferent', 'to', 'the', 'issue']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['the', 'toshiba', 'laptop', 'was', 'a', 'great', 'purchase']","[5, 5, 5, 5, 5, 3, 5]"
"['after', 'years', 'of', 'using', 'pcs', 'a', 'new', 'mac', 'user', 'is', 'basically', 'forced', 'to', 'relearn', 'how', 'to', 'use', 'a', 'computer']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['speakers', 'doesnt', 'sound', 'that', 'great']","[5, 5, 5, 5, 5]"
"['you', 'better', 'believe', 'my', 'next', 'computer', 'will', 'be', 'a', 'mac']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'love', 'it']","[5, 3, 5]"
"['i', 'love', 'windows', '7', 'but', 'i', 'cant', 'give', 'toshiba', 'any', 'credit', 'for', 'that', 'unless', 'yall', 'get', 'serious', 'about', 'ergonomics', 'and', 'making', 'required', 'connections', 'less', 'obtrusive', 'i', 'will', 'be', 'looking', 'to', 'different', 'manufacturer', 'next', 'time']","[5, 3, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 1, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
