Sentence,Sequence
"['average', 'to', 'good', 'thai', 'food', 'but', 'terrible', 'delivery']","[3, 5, 3, 5, 5, 5, 3, 5]"
"['the', 'space', 'is', 'nice', 'but', 'when', 'we', 'order', 'our', 'drink', 'we', 'were', 'in', 'for', 'a', 'surprise']","[5, 1, 5, 3, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 3]"
"['the', 'entire', 'place', 'and', 'the', 'treatment', 'we', 'received', 'felt', 'as', 'a', 'conveyor', 'belt']","[5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['joes', 'pizza', 'used', 'to', 'have', 'the', 'best', 'slice', 'until', 'this', 'pizzeria', 'opened', 'up']","[5, 5, 5, 5, 5, 5, 3, 1, 5, 5, 5, 5, 5]"
"['i', 'in', 'all', 'reality', 'felt', 'as', 'if', 'i', 'had', 'just', 'gotten', 'off', 'air', 'france', 'and', 'was', 'in', 'the', '8th', 'district', 'in', 'paris']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'have', 'never', 'had', 'anything', 'like', 'it']","[5, 5, 5, 5, 5, 5, 5]"
"['yeah', 'the', 'crowd', 'can', 'take', 'it', 'a', 'bit', 'seriously', 'but', 'it', 'shouldnt']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['and', 'they', 'provided', 'a', 'delicious', 'dessert', 'on', 'the', 'house']","[5, 5, 5, 5, 3, 1, 5, 5, 5]"
"['they', 'are', 'still', 'living', 'in', 'the', 'dark', 'ages', 'and', 'do', 'not', 'have', 'an', 'answering', 'machine', 'so', 'if', 'you', 'want', 'to', 'make', 'a', 'reservation', 'you', 'are', 'limited']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 3]"
"['the', 'food', 'is', 'amazing', 'rich', 'pastas', 'and', 'fresh', 'doughy', 'pizza']","[5, 1, 5, 3, 3, 1, 5, 3, 5, 1]"
"['food', 'was', 'very', 'good', 'but', 'not', 'what', 'i', 'would', 'consider', 'out', 'of', 'this', 'world']","[5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'had', 'lobster', 'bisque', 'it', 'has', '2', 'oz', 'of', 'maine', 'lobster', 'in', 'it']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'am', 'indian', 'and', 'i', 'have', 'tried', 'many', 'indian', 'places', 'in', 'ny']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['try', 'the', 'pad', 'thai', 'its', 'fabulous', 'and', 'their', 'prices', 'are', 'so', 'cheap']","[5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 3]"
"['on', 'a', 'recent', 'saturday', 'night', 'i', 'was', 'with', 'a', 'group', 'of', '5', 'at', 'the', 'bread', 'bar']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['food', 'is', 'great', 'and', 'inexpensive']","[5, 5, 3, 5, 3]"
"['the', 'price', 'very', 'reasonable']","[5, 1, 5, 3]"
"['dessert', 'cant', 'be', 'missed', 'so', 'save', 'room']","[5, 5, 5, 3, 5, 5, 5]"
"['it', 'can', 'be', 'a', 'little', 'confusing', 'as', 'to', 'where', 'one', 'goes', 'to', 'order', 'but', 'once', 'the', 'food', 'is', 'ordered', 'you', 'are', 'in', 'for', 'a', 'treat']","[5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5]"
"['take', 'a', 'good', 'sense', 'of', 'humoran', 'american', 'express', 'card', 'with', 'no', 'limit', 'walk', 'out', 'with', 'a', 'lollipopgift', 'bag', 'in', 'hand', 'and', 'enough', 'marketing', 'materials', 'for', 'alain', 'to', 'to', 'take', 'the', 'show', 'on', 'the', 'road']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['ingredients', 'are', 'organic', 'which', 'is', 'a', 'real', 'plus', 'for', 'me']","[5, 5, 3, 5, 5, 5, 5, 3, 5, 5]"
"['it', 'was', 'so', 'bad', 'i', 'actually', 'refused', 'to', 'pay', 'for', 'my', 'food']","[5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 1]"
"['i', 'recommend', 'this', 'spot', 'to', 'anyone', 'who', 'enjoys', 'fine', 'cuisine', 'at', 'reasonable', 'prices']","[5, 5, 5, 5, 5, 5, 5, 3, 3, 1, 5, 3, 1]"
"['this', 'is', 'by', 'far', 'my', 'favorite', 'restaurant', 'in', 'nyc', 'and', 'i', 'only', 'wish', 'it', 'were', 'more', 'affordable', 'so', 'i', 'could', 'go', 'more', 'often']","[5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5]"
"['the', 'staff', 'was', 'very', 'attentive', 'the', 'ambience', 'lovely', 'and', 'the', 'food', 'superb']","[5, 1, 5, 5, 3, 5, 1, 3, 5, 5, 1, 3]"
"['i', 'love', 'when', 'restaurants', 'think', 'using', 'fancy', 'expensive', 'ingrediants', 'makes', 'the', 'food', 'fine', 'cuisine', 'even', 'with', 'no', 'idea', 'how', 'to', 'use', 'them']","[5, 3, 5, 5, 5, 5, 3, 3, 1, 5, 5, 5, 3, 1, 5, 5, 5, 5, 5, 5, 5, 5]"
"['the', 'pizza', 'and', 'wine', 'were', 'excellentthe', 'service', 'toobut', 'what', 'really', 'made', 'this', 'place', 'was', 'the', 'backyard', 'dining', 'area']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['the', 'frankenstein', 'show', 'was', 'the', 'best']","[5, 5, 5, 5, 5, 3]"
"['the', 'waiters', 'are', 'sweet', 'the', 'food', 'is', 'tasty', 'and', 'the', 'bill', 'is', 'never', 'too', 'large']","[5, 1, 5, 3, 5, 1, 5, 3, 5, 5, 1, 5, 5, 5, 3]"
"['as', 'a', 'fan', 'of', 'thai', 'i', 'have', 'tried', 'quite', 'a', 'few', 'different', 'restaurants', 'in', 'nyc', 'and', 'this', 'one', 'was', 'definitely', 'the', 'worst']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3]"
"['the', 'service', 'was', 'superb', 'they', 'treat', 'you', 'like', 'family']","[5, 1, 5, 3, 5, 5, 5, 5, 5]"
"['we', 'all', 'had', 'the', 'tasting', 'menu', 'and', 'unlike', 'some', 'of', 'the', 'other', 'reviews', 'i', 'felt', 'there', 'was', 'more', 'than', 'enough', 'food']","[5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 1]"
"['it', 'only', 'took', 'about', 'five', 'or', 'so', 'minutes', 'to', 'get', 'an', 'empty', 'table', 'but', 'standing', 'up', 'wasnt', 'too', 'bad']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 3]"
"['the', 'menu', 'may', 'be', 'small', 'but', 'everything', 'on', 'it', 'is', 'delicious']","[5, 1, 5, 5, 3, 5, 5, 5, 5, 5, 3]"
"['too', 'bad', 'latin', 'quarters', 'closed']","[5, 3, 5, 5, 5]"
"['they', 'had', 'scrapped', 'the', 'bottom', 'of', 'the', 'vessel', 'in', 'which', 'they', 'make', 'the', 'rice', 'result', 'we', 'had', 'large', 'chunks', 'of', 'burnt', 'rice', 'in', 'our', 'serving', 'bowl']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 3, 5, 5, 3, 5, 5, 5, 5, 5]"
"['it', 'was', 'divine', 'melts', 'in', 'your', 'mouth']","[5, 5, 5, 5, 5, 5, 5]"
"['stumbled', 'upon', 'this', 'gem', 'of', 'a', 'pizza', 'place', 'and', 'i', 'will', 'be', 'going', 'back', 'frequently']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'live', 'a', 'block', 'away', 'and', 'go', 'to', 'patsys', 'frequently']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['for', 'dessert', 'we', 'split', 'chocolate', 'cake', 'and', 'vanilla', 'gelato', 'with', 'espresso', 'which', 'were', 'tasty', 'but', 'i', 'thought', 'a', 'bit', 'overpriced']","[5, 5, 5, 5, 1, 2, 5, 1, 2, 2, 2, 5, 5, 3, 5, 5, 5, 5, 5, 3]"
"['when', 'i', 'visited', 'my', 'friend', 'who', 'lives', 'in', 'the', 'upper', 'eastside', 'she', 'recommended', 'that', 'we', 'go', 'to', 'this', 'restaurant']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5]"
"['warm', 'comfortable', 'surroundings', 'nice', 'appointments', 'witness', 'the', 'etched', 'glass', 'and', 'brickwork', 'separating', 'the', 'dining', 'rooms']","[3, 3, 1, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2]"
"['we', 'ran', 'a', 'little', 'late', 'for', 'the', 'reservation', 'but', 'it', 'wasnt', 'a', 'problem', 'to', 'get', 'our', 'table', 'immediately']","[5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5]"
"['kudos', 'haru']","[5, 5]"
"['we', 'arrived', 'on', 'time', 'for', 'our', 'reservation', 'and', 'seated', 'promptlythe']","[5, 5, 5, 5, 5, 5, 1, 5, 5, 5]"
"['i', 'plan', 'on', 'eating', 'here', 'more', 'often']","[5, 5, 5, 5, 5, 5, 5]"
"['i', 'would', 'definitely', 'go', 'back', 'for', 'a', 'very', 'special', 'occasion', 'but', 'not', 'for', 'regular', 'fine', 'dining']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1]"
"['the', 'well', 'mannered', 'pleasant', 'staff', 'that', 'tony', 'has', 'in', 'his', 'employ']","[5, 3, 5, 3, 1, 5, 5, 5, 5, 5, 5]"
"['the', 'flavors', 'robust', 'and', 'subtle']","[5, 1, 3, 5, 3]"
"['i', 'came', 'here', 'for', 'my', 'friends', 'birthday', 'and', 'keep', 'coming', 'back', 'ever', 'since']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['all', 'i', 'can', 'say', 'is', '2', 'pints', 'during', 'happy', 'hour', 'and', 'the', 'some', 'of', 'the', 'cheapest', 'oysters', 'youll', 'find', 'in', 'the', 'city', 'though', 'the', 'quality', 'is', 'some', 'of', 'the', 'best']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 1, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 3]"
"['i', 'would', 'never', 'wait', 'for', 'a', 'table', 'to', 'eat', 'it', 'just', 'is', 'not', 'that', 'great']","[5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 3]"
"['we', 'concluded', 'with', 'tiramisu', 'chocolate', 'cake', 'both', 'were', 'delicious']","[5, 5, 5, 1, 2, 2, 5, 5, 3]"
"['the', 'counter', 'service', 'is', 'bad']","[5, 1, 2, 5, 3]"
"['i', 'had', 'a', 'grat', 'time', 'at', 'jekyll', 'and', 'hyde']","[5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['service', 'here', 'was', 'great', 'food', 'was', 'fantastic']","[5, 5, 5, 3, 5, 5, 3]"
"['its', 'a', 'little', 'out', 'of', 'the', 'way', 'if', 'you', 'dont', 'live', 'in', 'the', 'neighborhood', 'but', 'definitely', 'worth', 'the', 'trip', 'from', 'wherever', 'you', 'are']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5]"
"['this', 'is', 'such', 'a', 'lovely', 'peaceful', 'place', 'to', 'eat', 'outside']","[5, 5, 5, 5, 3, 3, 1, 5, 5, 5]"
"['and', 'we', 'were', 'thouroughly', 'disapointed']","[5, 5, 5, 5, 5]"
"['this', 'is', 'the', 'jackel', 'and', 'hideof', 'the', 'restaurants', 'on', 'the', 'ues']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['the', 'sauce', 'is', 'delicious', 'and', 'the', 'crust', 'is', 'perfect']","[5, 1, 5, 3, 5, 5, 1, 5, 3]"
"['this', 'is', 'a', 'great', 'place', 'to', 'take', 'outoftowners', 'and', 'perfect', 'for', 'watching', 'the', 'sunset']","[5, 5, 5, 3, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5]"
"['since', 'my', 'first', 'dinner', 'i', 'have', 'had', 'the', 'chance', 'to', 'have', 'brunch', 'at', 'orsay', '3x']","[5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5]"
"['you', 'will', 'pay', 'a', 'lot', 'for', 'the', 'decore', 'but', 'the', 'food', 'is', 'no', 'better', 'or', 'worse', 'than', 'a', 'lot', 'of', 'other', 'chinese', 'and', 'asian', 'fusion', 'places', 'in', 'ny']","[5, 5, 5, 5, 3, 5, 5, 1, 5, 5, 1, 5, 5, 3, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['they', 'have', 'some', 'great', 'entrees', 'here', 'as', 'well']","[5, 5, 5, 3, 1, 5, 5, 5]"
"['our', 'teenage', 'kids', 'love', 'it', 'too']","[5, 5, 5, 3, 5, 5]"
"['the', 'service', 'is', 'not', 'consistently', 'excellent', 'just', 'decent']","[5, 1, 5, 5, 5, 3, 5, 3]"
"['the', 'food', 'served', 'in', 'small', 'tasting', 'portions', 'as', 'an', 'option', 'is', 'very', 'good', 'with', 'each', 'dish', 'being', 'better', 'than', 'the', 'next']","[5, 1, 1, 5, 5, 5, 1, 5, 5, 5, 5, 5, 3, 5, 5, 1, 5, 3, 5, 5, 5]"
"['you', 'guys', 'are', 'awesome']","[5, 5, 5, 3]"
"['they', 'do', 'cater', 'to', 'american', 'palates', 'but', 'if', 'you', 'like', 'it', 'hot', 'let', 'them', 'know', 'and', 'they', 'are', 'more', 'than', 'willing', 'to', 'oblige']","[5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'loved', 'this', 'place']","[5, 3, 5, 5]"
"['i', 'had', 'the', 'mango', 'chicken', 'and', 'i', 'cant', 'go', 'on', 'to', 'tell', 'you', 'how', 'delicious', 'that', 'was', 'and', 'the', 'presentation', 'was', 'beatiful']","[5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 1, 5, 5]"
"['i', 'care', 'more', 'about', 'the', 'food', 'and', 'ambience']","[5, 5, 5, 5, 5, 1, 5, 1]"
"['oh', 'but', 'wait', 'we', 'were', 'out', 'of', 'drinks', 'which', 'were', 'also', 'delightfully', 'overpriced']","[5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 3]"
"['avoid', 'at', 'all', 'costs']","[5, 5, 5, 5]"
"['i', 'would', 'highly', 'recommend', 'this', 'place', 'to', 'everyone', 'for', 'any', 'occasion']","[5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5]"
"['the', 'service', 'is', 'fantastic']","[5, 1, 5, 3]"
"['i', 'recommend', 'that', 'you', 'try', 'this', 'hidden', 'spot', 'which', 'will', 'surely', 'blowup', 'very', 'soon']","[5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['the', 'garlic', 'mashed', 'potatoes', 'are', 'hands', 'down', 'the', 'best', 'in', 'the', 'city']","[5, 1, 2, 2, 5, 5, 5, 5, 3, 5, 5, 5]"
"['food', 'and', 'service', 'was', 'okay']","[5, 5, 5, 5, 3]"
"['great', 'for', 'a', 'romantic', 'evening', 'or', 'a', 'fun', 'evening', 'with', 'friends']","[3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['the', 'lamb', 'meat', 'was', 'undercooked', 'and', 'extrmely', 'chewy']","[5, 1, 2, 5, 5, 5, 5, 5]"
"['the', 'best', 'pad', 'thai', 'ive', 'ever', 'had']","[5, 3, 1, 2, 5, 5, 5]"
"['over', 'time', 'the', 'food', 'quality', 'has', 'decreased', 'substantially', 'it', 'is', 'a', 'lot', 'less', 'crowded', 'than', 'it', 'used', 'to', 'and', 'the', 'service', 'must', 'definitely', 'be', 'part', 'of', 'the', 'reason']","[5, 5, 5, 1, 2, 5, 3, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5]"
"['great', 'pizza', 'and', 'fantastic', 'service']","[3, 1, 5, 3, 1]"
"['we', 'were', 'seated', 'outside', 'and', 'the', 'waiter', 'spilled', 'red', 'wine', 'and', 'hot', 'tea', 'on', 'myself', 'and', 'my', 'date']","[5, 5, 5, 5, 5, 5, 1, 5, 1, 2, 5, 1, 2, 5, 5, 5, 5, 5]"
"['i', 'would', 'just', 'ask', 'for', 'no', 'oil', 'next', 'time']","[5, 5, 5, 5, 5, 5, 1, 5, 5]"
"['while', 'this', 'is', 'a', 'pretty', 'place', 'in', 'that', 'overly', 'cute', 'french', 'way', 'the', 'food', 'was', 'insultingly', 'horrible']","[5, 5, 5, 5, 3, 1, 5, 5, 5, 3, 5, 5, 5, 1, 5, 3, 4]"
"['i', 'went', 'there', 'for', 'lunch', 'and', 'it', 'was', 'not', 'as', 'good', 'as', 'i', 'expected', 'from', 'the', 'reviews', 'i', 'read']","[5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'really', 'didnt', 'know', 'what', 'to', 'expect', 'for', 'a', 'restaurant', 'that', 'literally', 'overlooks', 'the', 'main', 'hall', 'of', 'grand', 'central']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['none', 'of', 'that', 'yucky', 'whipped', 'stuff']","[5, 5, 5, 5, 5, 5]"
"['the', 'wine', 'list', 'isnt', 'great', 'and', 'the', 'desserts', 'are', 'shipped', 'in', 'from', 'brunos', 'down', 'the', 'street', 'which', 'is', 'not', 'as', 'good', 'as', 'it', 'used', 'to', 'be']","[5, 1, 2, 5, 3, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5]"
"['i', 'ordered', 'a', 'lassi', 'and', 'asked', '4', 'times', 'for', 'it', 'but', 'never', 'got', 'it']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['their', 'coffee', 'is', 'quite', 'good', 'too']","[5, 1, 5, 5, 3, 5]"
"['i', 'would', 'not', 'recommend', 'this', 'place', 'to', 'anyone']","[5, 5, 5, 3, 5, 5, 5, 5]"
"['great', 'wine', 'list', 'italian', 'good', 'food', 'service', 'was', 'initially', 'fine']","[3, 1, 2, 5, 3, 1, 1, 5, 5, 3]"
"['despite', 'the', 'fact', 'that', 'the', 'space', 'is', 'large', 'theyve', 'overcrowded', 'the', 'floor', 'with', 'tables']","[5, 5, 5, 5, 5, 1, 5, 3, 5, 3, 5, 5, 5, 1]"
"['i', 'know', 'you', 'were', 'too', 'busy', 'showing', 'off', 'your', 'vintage', 'tee', 'shirt', 'and', 'looking', 'bored', 'but', 'my', 'agenda', 'is', 'im', 'here', 'to', 'eat', 'and', 'enjoy', 'the', 'company', 'of', 'friends', 'seeking', 'a', 'pleasant', 'experience']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 3, 5]"
"['as', 'far', 'as', 'the', 'service', 'goes', 'the', 'waitresses', 'were', 'not', 'particularly', 'friendly', 'but', 'they', 'got', 'the', 'job', 'done']","[5, 5, 5, 5, 1, 5, 5, 1, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5]"
"['they', 'are', 'not', 'helpful', 'in', 'the', 'least', 'and', 'will', 'give', 'you', 'the', 'grand', 'run', 'around', 'so', 'by', 'the', 'time', 'the', 'event', 'date', 'rolls', 'around', 'you', 'will', 'not', 'only', 'regret', 'chosing', 'this', 'place', 'but', 'also', 'become', 'hostile']","[5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 1, 5, 5, 5, 5]"
"['i', 'had', 'to', 'ask', 'her', 'three', 'times', 'before', 'she', 'finally', 'came', 'back', 'with', 'the', 'dish', 'ive', 'requested']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5]"
"['normally', 'that', 'would', 'be', 'improper', 'however', 'they', 'were', 'all', 'delicious', 'and', 'my', 'host', 'did', 'not', 'complain']","[5, 5, 5, 5, 3, 5, 5, 5, 5, 3, 5, 5, 1, 5, 5, 5]"
"['taxan', 'delicious']","[5, 3]"
"['perhaps', 'it', 'was', 'an', 'off', 'night', 'but', 'it', 'was', 'suprisingly', 'average', 'for', 'a', '93', 'rating']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5]"
"['unlike', 'other', 'places', 'in', 'nyc', 'where', 'the', 'sandwiches', 'you', 'want', 'only', 'come', 'as', 'a', 'tripledecker', 'here', 'you', 'can', 'get', 'what', 'you', 'want', 'in', 'a', 'reasonablysized', 'portion', 'and', 'price']","[5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1]"
"['southern', 'indian', 'cuisine', 'is', 'still', 'there', 'too']","[5, 5, 5, 5, 5, 5, 5]"
"['restaurant', 'snobs', 'need', 'not', 'bother', 'this', 'is', 'a', 'small', 'neighborhood', 'kind', 'of', 'place']","[5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 1]"
"['have', 'been', 'dozens', 'of', 'times', 'and', 'never', 'failed', 'to', 'enjoy', 'the', 'experience']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5]"
"['they', 'couldnt', 'even', 'make', 'a', 'salad', 'that', 'was', 'appealing']","[5, 5, 5, 5, 5, 1, 5, 5, 3]"
"['for', 'two', 'people', 'with', 'tip', 'was', 'less', 'than', '25', 'bucks']","[5, 5, 5, 5, 1, 5, 5, 5, 5, 5]"
"['killer', 'sushi']","[3, 5]"
"['of', 'course', 'the', 'reason', 'its', 'so', 'packed', 'is', 'because', 'the', 'food', 'is', 'so', 'delicious']","[5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 1, 5, 5, 3]"
"['staffs', 'are', 'not', 'that', 'friendly', 'but', 'the', 'taste', 'covers', 'all']","[5, 5, 5, 5, 3, 5, 5, 5, 5, 5]"
"['the', 'jukebox', 'plays', 'everything', 'from', 'italian', 'opera', 'to', 'the', 'strokes']","[5, 1, 5, 5, 5, 5, 5, 5, 5, 5]"
"['and', 'ive', 'been', 'to', 'many', 'nyc', 'delis']","[5, 5, 5, 5, 5, 5, 5]"
"['this', 'place', 'is', 'always', 'packed']","[5, 5, 5, 5, 3]"
"['much', 'of', 'the', 'time', 'it', 'seems', 'like', 'they', 'do', 'not', 'care', 'about', 'you']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['plus', 'they', 'made', 'a', 'perfect', 'martini']","[5, 5, 5, 5, 3, 1]"
"['i', 'am', 'not', 'sure', 'if', 'i', 'would', 'call', 'the', 'food', 'here', 'indian', 'as', 'it', 'is', 'a', 'fusion', 'of', 'what', 'seems', 'to', 'be', 'french', 'with', 'an', 'indian', 'or', 'exotic', 'touch']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['ive', 'eaten', 'thai', 'many', 'times', 'and', 'am', 'very', 'familiar', 'with', 'the', 'cuisine']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1]"
"['the', 'waiter', 'was', 'attentive']","[5, 1, 5, 3]"
"['their', 'margarita', 'is', 'best', 'ive', 'had', 'since', 'ive', 'returned', 'from', 'naples']","[5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'highly', 'recommend', 'the', 'restaurant', 'based', 'on', 'our', 'experience', 'last', 'night']","[5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5]"
"['the', 'tastes', 'makes', 'your', 'mouth', 'water', 'for', 'more']","[5, 1, 5, 5, 5, 5, 5, 5]"
"['i', 'came', 'into', 'the', 'city', 'to', 'try', 'out', 'this', 'restaurant', 'because', 'a', 'friend', 'had', 'recommended', 'it', 'to', 'my', 'husband']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5]"
"['their', 'sake', 'list', 'was', 'extensive', 'but', 'we', 'were', 'looking', 'for', 'purple', 'haze', 'which', 'wasnt', 'listed', 'but', 'made', 'for', 'us', 'upon', 'request']","[5, 1, 2, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['the', 'tables', 'are', 'crammed', 'way', 'too', 'close', 'the', 'menu', 'is', 'typical', 'of', 'any', 'italian', 'restaurant', 'and', 'the', 'wine', 'list', 'is', 'simply', 'overpriced']","[5, 1, 5, 3, 5, 5, 3, 5, 1, 5, 3, 5, 5, 5, 5, 5, 5, 1, 2, 5, 5, 3]"
"['all', 'in', 'all', 'a', 'wonderful', 'experience', 'cant', 'wait', 'to', 'come', 'back']","[5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5]"
"['the', 'food', 'was', 'actually', 'aweful']","[5, 1, 5, 5, 5]"
"['after', 'dining', 'at', 'bog', 'over', 'twenty', 'times', 'now', 'its', 'official']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['they', 'are', 'served', 'with', 'a', 'free', 'appetizer', 'and', 'the', 'portions', 'are', 'perfect', 'for', 'lunch']","[5, 5, 5, 5, 5, 3, 1, 5, 5, 1, 5, 3, 5, 5]"
"['there', 'is', 'actually', 'space', 'to', 'breathe', 'and', 'the', 'decor', 'sets', 'the', 'tone', 'for', 'an', 'intimate', 'dinner']","[5, 5, 5, 1, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 3, 1]"
"['we', 'went', 'around', '930', 'on', 'a', 'friday', 'and', 'it', 'had', 'died', 'down', 'a', 'bit', 'by', 'then', 'so', 'the', 'service', 'was', 'great']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 3]"
"['my', 'husband', 'and', 'i', 'both', 'ordered', 'the', 'steak', 'medium']","[5, 5, 5, 5, 5, 5, 5, 5, 3]"
"['furthermore', 'the', 'rice', 'had', 'no', 'seasoning', 'so', 'the', 'sushi', 'was', 'bland', 'and', 'disgusting']","[5, 5, 1, 5, 5, 5, 5, 5, 1, 5, 3, 5, 3]"
