Sentence,Sequence
"[u'I', u'live', u'a', u'block', u'away', u'and', u'go', u'to', u'Patsy', u""'s"", u'frequently', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'-', u'for', u'dessert', u'we', u'split', u'chocolate', u'cake', u'and', u'vanilla', u'gelato', u'(', u'with', u'espresso', u')', u',', u'which', u'were', u'tasty', u',', u'but', u'I', u'thought', u'a', u'bit', u'overpriced', u'.']","[5, 5, 5, 5, 5, 1, 2, 5, 1, 2, 2, 2, 2, 2, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 3, 5]"
"[u'When', u'I', u'visited', u'my', u'friend', u'who', u'lives', u'in', u'the', u'Upper', u'Eastside', u',', u'she', u'recommended', u'that', u'we', u'go', u'to', u'this', u'restaurant', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5]"
"[u'Warm', u',', u'comfortable', u'surroundings', u',', u'nice', u'appointments', u'(', u'witness', u'the', u'etched', u'glass', u'and', u'brickwork', u'separating', u'the', u'dining', u'rooms', u')', u'.']","[5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 5, 5]"
"[u'We', u'ran', u'a', u'little', u'late', u'for', u'the', u'reservation', u'but', u'it', u'was', u""n't"", u'a', u'problem', u'to', u'get', u'our', u'table', u'immediately', u'.']","[5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5]"
"[u'Kudos', u'Haru']","[5, 5]"
"[u'We', u'arrived', u'on', u'time', u'for', u'our', u'reservation', u'and', u'seated', u'promptly', u'.', u'The']","[5, 5, 5, 5, 5, 5, 1, 5, 5, 3, 5, 5]"
"[u'I', u'plan', u'on', u'eating', u'here', u'more', u'often', u'.']","[5, 5, 5, 5, 5, 5, 5, 5]"
"[u'I', u'would', u'definitely', u'go', u'back', u'for', u'a', u'very', u'special', u'occasion', u',', u'but', u'not', u'for', u'regular', u'fine', u'dining', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5]"
"[u'The', u'well', u'mannered', u',', u'pleasant', u'staff', u'that', u'Tony', u'has', u'in', u'his', u'employ', u'.']","[5, 3, 5, 5, 3, 1, 5, 5, 5, 5, 5, 5, 5]"
"[u'The', u'flavors', u'robust', u'and', u'subtle', u'.']","[5, 1, 3, 5, 3, 5]"
"[u'I', u'came', u'here', u'for', u'my', u'friend', u""'s"", u'birthday', u'and', u'keep', u'coming', u'back', u'ever', u'since', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'All', u'I', u'can', u'say', u'is', u'$', u'2', u'pints', u'during', u'happy', u'hour', u'and', u'the', u'some', u'of', u'the', u'cheapest', u'oysters', u'you', u""'ll"", u'find', u'in', u'the', u'city', u',', u'though', u'the', u'quality', u'is', u'some', u'of', u'the', u'best', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 3, 5]"
"[u'I', u'would', u'never', u'wait', u'for', u'a', u'table', u'to', u'eat', u',', u'it', u'just', u'is', u'not', u'THAT', u'great', u'.']","[5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5]"
"[u'We', u'concluded', u'with', u'tiramisu', u'chocolate', u'cake', u',', u'both', u'were', u'delicious', u'.']","[5, 5, 5, 1, 2, 2, 5, 5, 5, 3, 5]"
"[u'The', u'counter', u'service', u'is', u'bad', u'.']","[5, 1, 2, 5, 3, 5]"
"[u'I', u'had', u'a', u'grat', u'time', u'at', u'Jekyll', u'and', u'Hyde', u'!']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'Service', u'here', u'was', u'great', u',', u'food', u'was', u'fantastic', u'.']","[1, 5, 5, 3, 5, 1, 5, 3, 5]"
"[u'its', u'a', u'little', u'out', u'of', u'the', u'way', u'if', u'you', u'do', u""n't"", u'live', u'in', u'the', u'neighborhood', u',', u'but', u'definitely', u'worth', u'the', u'trip', u'from', u'wherever', u'you', u'are', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5]"
"[u'This', u'is', u'such', u'a', u'lovely', u',', u'peaceful', u'place', u'to', u'eat', u'outside', u'.']","[5, 5, 5, 5, 3, 5, 3, 1, 5, 5, 5, 5]"
"[u'and', u'we', u'were', u'thouroughly', u'disapointed', u'.']","[5, 5, 5, 5, 5, 5]"
"[u'This', u'is', u'the', u'Jackel', u'and', u'Hideof', u'the', u'restaurants', u'on', u'the', u'UES', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'The', u'sauce', u'is', u'delicious', u'and', u'the', u'crust', u'is', u'perfect', u'.']","[5, 1, 5, 3, 5, 5, 1, 5, 3, 5]"
"[u'This', u'is', u'a', u'great', u'place', u'to', u'take', u'out', u'-', u'of', u'-', u'towners', u',', u'and', u'perfect', u'for', u'watching', u'the', u'sunset', u'.']","[5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5]"
"[u'Since', u'my', u'first', u'dinner', u'I', u'have', u'had', u'the', u'chance', u'to', u'have', u'brunch', u'at', u'Orsay', u'3x', u'.']","[5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5]"
"[u'You', u'will', u'pay', u'a', u'lot', u'for', u'the', u'decore', u',', u'but', u'the', u'food', u'is', u'no', u'better', u'or', u'worse', u'than', u'a', u'lot', u'of', u'other', u'Chinese', u'and', u'Asian', u'fusion', u'places', u'in', u'NY', u'.']","[5, 5, 5, 5, 3, 5, 5, 1, 5, 5, 5, 1, 5, 5, 3, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'They', u'have', u'some', u'great', u'entrees', u'here', u'as', u'well', u'.']","[5, 5, 5, 3, 1, 5, 5, 5, 5]"
"[u'Our', u'teenage', u'kids', u'love', u'it', u',', u'too', u'.']","[5, 5, 5, 3, 5, 5, 5, 5]"
"[u'The', u'service', u'is', u'not', u'consistently', u'excellent', u'--', u'just', u'decent', u'.']","[5, 1, 5, 5, 5, 3, 5, 5, 3, 5]"
"[u'The', u'food', u',', u'served', u'in', u'small', u'tasting', u'portions', u'(', u'as', u'an', u'option', u')', u'is', u'very', u'good', u'with', u'each', u'dish', u'being', u'better', u'than', u'the', u'next', u'.']","[5, 1, 5, 1, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 1, 5, 3, 5, 5, 5, 5]"
"[u'You', u'guys', u'are', u'awesome', u'!']","[5, 5, 5, 3, 5]"
"[u'They', u'do', u'cater', u'to', u'American', u'palates', u',', u'but', u'if', u'you', u'like', u'it', u'hot', u'let', u'them', u'know', u'and', u'they', u'are', u'more', u'than', u'willing', u'to', u'oblige', u'!']","[5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'I', u'loved', u'this', u'place', u'!', u'!']","[5, 3, 5, 5, 5, 5]"
"[u'I', u'had', u'the', u'mango', u'chicken', u'and', u'i', u'ca', u""n't"", u'go', u'on', u'to', u'tell', u'you', u'how', u'delicious', u'that', u'was', u'and', u'the', u'presentation', u'was', u'beatiful', u'.']","[5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 1, 5, 5, 5]"
"[u'I', u'care', u'more', u'about', u'the', u'food', u'and', u'ambience', u'.']","[5, 5, 5, 5, 5, 1, 5, 1, 5]"
"[u'Oh', u',', u'but', u'wait', u',', u'we', u'were', u'out', u'of', u'drinks', u'(', u'which', u'were', u'also', u'delightfully', u'overpriced', u')', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 3, 5, 5]"
"[u'Avoid', u'at', u'all', u'costs', u'.']","[5, 5, 5, 5, 5]"
"[u'I', u'would', u'highly', u'recommend', u'this', u'place', u'to', u'everyone', u'for', u'any', u'occasion', u'!']","[5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'The', u'service', u'is', u'fantastic', u'.']","[5, 1, 5, 3, 5]"
"[u'I', u'recommend', u'that', u'you', u'try', u'this', u'hidden', u'spot', u'which', u'will', u'surely', u'blowup', u'very', u'soon']","[5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'The', u'garlic', u'mashed', u'potatoes', u'are', u'hands', u'down', u'the', u'best', u'in', u'the', u'city', u'!']","[5, 1, 2, 2, 5, 5, 5, 5, 3, 5, 5, 5, 5]"
"[u'Food', u'and', u'service', u'was', u'okay', u'.']","[1, 5, 1, 5, 3, 5]"
"[u'great', u'for', u'a', u'romantic', u'evening', u',', u'or', u'a', u'fun', u'evening', u'with', u'friends', u'...']","[3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'The', u'lamb', u'meat', u'was', u'under', u'-', u'cooked', u'and', u'EXTRMELY', u'CHEWY', u'.']","[5, 1, 2, 5, 3, 4, 4, 5, 5, 5, 5]"
"[u'The', u'best', u'pad', u'thai', u'i', u""'ve"", u'ever', u'had', u'.']","[5, 3, 1, 2, 5, 5, 5, 5, 5]"
"[u'Over', u'time', u',', u'the', u'food', u'quality', u'has', u'decreased', u'substantially', u',', u'it', u'is', u'a', u'lot', u'less', u'crowded', u'than', u'it', u'used', u'to', u',', u'and', u'the', u'service', u'must', u'definitely', u'be', u'part', u'of', u'the', u'reason', u'.']","[5, 5, 5, 5, 1, 2, 5, 3, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'Great', u'pizza', u'and', u'fantastic', u'service', u'.']","[5, 1, 5, 5, 1, 5]"
"[u'We', u'were', u'seated', u'outside', u'and', u'the', u'waiter', u'spilled', u'red', u'wine', u'and', u'hot', u'tea', u'on', u'myself', u'and', u'my', u'date', u'.']","[5, 5, 5, 5, 5, 5, 1, 5, 1, 2, 5, 1, 2, 5, 5, 5, 5, 5, 5]"
"[u'i', u'would', u'just', u'ask', u'for', u'no', u'oil', u'next', u'time', u'.']","[5, 5, 5, 5, 5, 5, 1, 5, 5, 5]"
"[u'While', u'this', u'is', u'a', u'pretty', u'place', u'in', u'that', u'overly', u'cute', u'French', u'way', u',', u'the', u'food', u'was', u'insultingly', u'horrible', u'.']","[5, 5, 5, 5, 3, 1, 5, 5, 5, 3, 5, 5, 5, 5, 1, 5, 3, 4, 5]"
"[u'I', u'went', u'there', u'for', u'lunch', u'and', u'it', u'was', u'not', u'as', u'good', u'as', u'I', u'expected', u'from', u'the', u'reviews', u'I', u'read', u'.']","[5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'I', u'really', u'did', u""n't"", u'know', u'what', u'to', u'expect', u'for', u'a', u'restaurant', u'that', u'literally', u'overlooks', u'the', u'main', u'hall', u'of', u'Grand', u'Central', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'None', u'of', u'that', u'yucky', u'whipped', u'stuff', u'.']","[5, 5, 5, 5, 5, 5, 5]"
"[u'The', u'wine', u'list', u'is', u""n't"", u'great', u',', u'and', u'the', u'desserts', u'are', u'shipped', u'in', u'from', u'Bruno', u""'s"", u'down', u'the', u'street', u',', u'which', u'is', u'not', u'as', u'good', u'as', u'it', u'used', u'to', u'be', u'.']","[5, 1, 2, 5, 5, 3, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5]"
"[u'I', u'ordered', u'a', u'Lassi', u'and', u'asked', u'4', u'times', u'for', u'it', u'but', u'never', u'got', u'it', u'.']","[5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'Their', u'coffee', u'is', u'quite', u'good', u'too', u'!']","[5, 1, 5, 5, 3, 5, 5]"
"[u'I', u'would', u'not', u'recommend', u'this', u'place', u'to', u'anyone', u'.']","[5, 5, 5, 3, 5, 5, 5, 5, 5]"
"[u'great', u'wine', u'list', u'(', u'italian', u')', u',', u'good', u'food', u',', u'service', u'was', u'INITIALLY', u'fine', u'.']","[3, 1, 2, 5, 5, 5, 5, 3, 1, 5, 1, 5, 5, 3, 5]"
"[u'Despite', u'the', u'fact', u'that', u'the', u'space', u'is', u'large', u',', u'they', u""'ve"", u'overcrowded', u'the', u'floor', u'with', u'tables', u'.']","[5, 5, 5, 5, 5, 1, 5, 3, 5, 5, 5, 3, 5, 5, 5, 1, 5]"
"[u'i', u'know', u',', u'you', u'were', u'too', u'busy', u'showing', u'off', u'your', u'vintage', u'tee', u'shirt', u'and', u'looking', u'bored', u',', u'but', u'my', u'agenda', u'is', u'i', u""'m"", u'here', u'to', u'eat', u'and', u'enjoy', u'the', u'company', u'of', u'friends', u',', u'seeking', u'a', u'pleasant', u'experience', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5]"
"[u'As', u'far', u'as', u'the', u'service', u'goes', u',', u'the', u'waitresses', u'were', u'not', u'particularly', u'friendly', u',', u'but', u'they', u'got', u'the', u'job', u'done', u'.']","[5, 5, 5, 5, 1, 5, 5, 5, 1, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'They', u'are', u'not', u'helpful', u'in', u'the', u'least', u'and', u'will', u'give', u'you', u'the', u'grand', u'run', u'around', u'so', u'by', u'the', u'time', u'the', u'event', u'date', u'rolls', u'around', u'you', u'will', u'not', u'only', u'regret', u'chosing', u'this', u'place', u',', u'but', u'also', u'become', u'hostile', u'!']","[5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 1, 5, 5, 5, 5, 5, 5]"
"[u'I', u'had', u'to', u'ask', u'her', u'three', u'times', u'before', u'she', u'finally', u'came', u'back', u'with', u'the', u'dish', u'I', u've', u'requested', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5]"
"[u'Normally', u'that', u'would', u'be', u'improper', u',', u'however', u'they', u'were', u'all', u'delicious', u'and', u'my', u'host', u'did', u'not', u'complain', u'.']","[5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 3, 5, 5, 1, 5, 5, 5, 5]"
"[u'Taxan', u'delicious', u'!']","[1, 3, 5]"
"[u'Perhaps', u'it', u'was', u'an', u'off', u'night', u',', u'but', u'it', u'was', u'suprisingly', u'average', u'for', u'a', u'9.3', u'rating', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5]"
"[u'Unlike', u'other', u'places', u'in', u'NYC', u'where', u'the', u'sandwiches', u'you', u'want', u'only', u'come', u'as', u'a', u'triple', u'-', u'decker', u',', u'here', u'you', u'can', u'get', u'what', u'you', u'want', u'in', u'a', u'reasonably', u'-', u'sized', u'portion', u'(', u'and', u'price', u')', u'.']","[5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 4, 4, 5, 5, 5, 1, 5, 5]"
"[u'Southern', u'Indian', u'cuisine', u'is', u'still', u'there', u',', u'too', u'.']","[1, 2, 2, 5, 5, 5, 5, 5, 5]"
"[u'Restaurant', u'snobs', u'need', u'not', u'bother', u',', u'this', u'is', u'a', u'small', u',', u'neighborhood', u'kind', u'of', u'place', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 1, 5]"
"[u'Have', u'been', u'dozens', u'of', u'times', u'and', u'never', u'failed', u'to', u'enjoy', u'the', u'experience', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5]"
"[u'They', u'could', u""n't"", u'even', u'make', u'a', u'salad', u'that', u'was', u'appealing', u'.']","[5, 5, 5, 5, 5, 5, 1, 5, 5, 3, 5]"
"[u'For', u'two', u'people', u'with', u'tip', u'was', u'less', u'than', u'$', u'25', u'bucks', u'.']","[5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5]"
"[u'Killer', u'Sushi', u'!']","[5, 1, 5]"
"[u'Of', u'course', u'the', u'reason', u'its', u'so', u'packed', u'is', u'because', u'the', u'food', u'is', u'so', u'delicious', u'!']","[5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 1, 5, 5, 3, 5]"
"[u'Staffs', u'are', u'not', u'that', u'friendly', u',', u'but', u'the', u'taste', u'covers', u'all', u'.']","[1, 5, 5, 5, 3, 5, 5, 5, 1, 5, 5, 5]"
"[u'The', u'jukebox', u'plays', u'everything', u'from', u'Italian', u'Opera', u'to', u'The', u'Strokes', u'.']","[5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'And', u'I', u""'ve"", u'been', u'to', u'many', u'NYC', u'delis', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'This', u'place', u'is', u'always', u'packed', u'.']","[5, 5, 5, 5, 3, 5]"
"[u'Much', u'of', u'the', u'time', u'it', u'seems', u'like', u'they', u'do', u'not', u'care', u'about', u'you', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'Plus', u'they', u'made', u'a', u'perfect', u'martini', u'.']","[5, 5, 5, 5, 3, 1, 5]"
"[u'I', u'am', u'not', u'sure', u'if', u'I', u'would', u'call', u'the', u'food', u'here', u'Indian', u'as', u'it', u'is', u'a', u'fusion', u'of', u'what', u'seems', u'to', u'be', u'French', u'with', u'an', u'Indian', u'or', u'exotic', u'touch', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'I', u""'ve"", u'eaten', u'thai', u'many', u'times', u',', u'and', u'am', u'very', u'familiar', u'with', u'the', u'cuisine', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5]"
"[u'The', u'waiter', u'was', u'attentive', u'.']","[5, 1, 5, 3, 5]"
"[u'Their', u'Margarita', u'is', u'best', u'I', u""'ve"", u'had', u'since', u'I', u""'ve"", u'returned', u'from', u'Naples', u'!']","[5, 1, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'I', u'highly', u'recommend', u'the', u'restaurant', u'based', u'on', u'our', u'experience', u'last', u'night', u'.']","[5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'The', u'tastes', u'makes', u'your', u'mouth', u'water', u'for', u'more', u'.']","[5, 1, 5, 5, 5, 5, 5, 5, 5]"
"[u'I', u'came', u'into', u'the', u'city', u'to', u'try', u'out', u'this', u'restaurant', u'because', u'a', u'friend', u'had', u'recommended', u'it', u'to', u'my', u'husband', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5]"
"[u'Their', u'sake', u'list', u'was', u'extensive', u',', u'but', u'we', u'were', u'looking', u'for', u'Purple', u'Haze', u',', u'which', u'was', u""n't"", u'listed', u'but', u'made', u'for', u'us', u'upon', u'request', u'!']","[5, 1, 2, 5, 3, 5, 5, 5, 5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'The', u'tables', u'are', u'crammed', u'way', u'too', u'close', u',', u'the', u'menu', u'is', u'typical', u'of', u'any', u'Italian', u'restaurant', u',', u'and', u'the', u'wine', u'list', u'is', u'simply', u'overpriced', u'.']","[5, 1, 5, 3, 5, 5, 3, 5, 5, 1, 5, 3, 5, 5, 5, 5, 5, 5, 5, 1, 2, 5, 5, 3, 5]"
"[u'All', u'in', u'all', u'a', u'wonderful', u'experience', u',', u'ca', u""n't"", u'wait', u'to', u'come', u'back', u'.']","[5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'The', u'food', u'was', u'actually', u'aweful', u'.']","[5, 1, 5, 5, 5, 5]"
"[u'after', u'dining', u'at', u'B.O.G', u'over', u'twenty', u'times', u'now', u',', u'its', u'official', u'!']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'They', u'are', u'served', u'with', u'a', u'free', u'appetizer', u'and', u'the', u'portions', u'are', u'perfect', u'for', u'lunch', u'.']","[5, 5, 5, 5, 5, 3, 1, 5, 5, 1, 5, 3, 5, 5, 5]"
"[u'There', u'is', u'actually', u'space', u'to', u'breathe', u'and', u'the', u'decor', u'sets', u'the', u'tone', u'for', u'an', u'intimate', u'dinner', u'.']","[5, 5, 5, 1, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 3, 1, 5]"
"[u'We', u'went', u'around', u'9:30', u'on', u'a', u'Friday', u'and', u'it', u'had', u'died', u'down', u'a', u'bit', u'by', u'then', u'so', u'the', u'service', u'was', u'great', u'!']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 3, 5]"
"[u'My', u'husband', u'and', u'I', u'both', u'ordered', u'the', u'Steak', u',', u'medium', u'.']","[5, 5, 5, 5, 5, 5, 5, 1, 5, 3, 5]"
"[u'Furthermore', u',', u'the', u'rice', u'had', u'no', u'seasoning', u',', u'so', u'the', u'sushi', u'was', u'bland', u'and', u'disgusting', u'.']","[5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 1, 5, 3, 5, 3, 5]"
"[u'This', u'place', u'has', u'realy', u'fresh', u'sushi', u'and', u'a', u'nice', u'large', u'menu', u'of', u'Japanese', u'classic', u'cuisine', u'.']","[5, 5, 5, 5, 3, 1, 5, 5, 3, 3, 1, 5, 1, 2, 2, 5]"
"[u'The', u'sushi', u'is', u'average', u'and', u'the', u'prices', u'are', u'anything', u'but', u'.']","[5, 1, 5, 3, 5, 5, 1, 5, 5, 5, 5]"
"[u'My', u'wife', u'and', u'I', u'also', u'enjoyed', u'the', u'spinach', u',', u'the', u'Shanghai', u'low', u'mein', u',', u'and', u'other', u'attractions', u'.']","[5, 5, 5, 5, 5, 3, 5, 1, 5, 5, 1, 2, 2, 5, 5, 5, 5, 5]"
"[u'Owner', u'must', u'have', u'coem', u'on', u'this', u'website', u'to', u'give', u'himself', u'credit', u'.']","[1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'Turned', u'out', u'there', u'was', u'full', u'service', u'upstairs', u'and', u'sat', u'down', u'.']","[5, 5, 5, 5, 3, 1, 5, 5, 5, 5, 5]"
"[u'I', u'would', u'go', u'back', u'.']","[5, 5, 5, 5, 5]"
"[u'Definitely', u'will', u'be', u'back', u'!']","[5, 5, 5, 5, 5]"
"[u'Several', u'of', u'the', u'dim', u'sum', u'orders', u'had', u'about', u'6', u'-', u'8', u'pieces', u'.']","[5, 5, 5, 1, 2, 2, 5, 5, 5, 5, 5, 5, 5]"
"[u'I', u""'m"", u'not', u'sure', u'why', u'these', u'other', u'reviewers', u'are', u'whining', u'so', u'much', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'they', u'live', u'up', u'to', u'the', u'thai', u'way', u'of', u'living', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'If', u'you', u'have', u'a', u'dumpling', u'fetish', u'i', u'suggest', u'you', u'try', u'some', u'here', u'!']","[5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'Three', u'page', u'wine', u'menu', u',', u'one', u'page', u'entree', u'and', u'horedevous', u'.']","[5, 5, 1, 2, 5, 5, 5, 1, 5, 1, 5]"
"[u'The', u'food', u'is', u'consistently', u'wonderful', u'-', u'I', u""'ve"", u'been', u'coming', u'here', u'for', u'years', u',', u'and', u'the', u'owner', u'has', u'always', u'been', u'accomodating', u'and', u'friendly', u'.']","[5, 1, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 3, 5, 3, 5]"
"[u'The', u'waiters', u'and', u'owners', u'were', u'nonchalant', u'about', u'this', u'and', u'promised', u'to', u'call', u'the', u'exterminator', u'but', u'were', u""n't"", u'as', u'dismayed', u'or', u'apologetic', u'as', u'I', u'would', u'have', u'expected', u'.']","[5, 1, 5, 1, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'I', u'live', u'nearby', u'and', u'when', u'they', u'first', u'opened', u',', u'I', u'ate', u'there', u'a', u'lot', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'And', u'the', u'food', u'was', u'fantastic', u'.']","[5, 5, 1, 5, 3, 5]"
"[u'This', u'is', u'the', u'kind', u'of', u'place', u'you', u""'d"", u'like', u'to', u'take', u'all', u'your', u'friends', u'to', u'and', u'still', u'keep', u'a', u'secret', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'If', u'you', u""'re"", u'looking', u'for', u'a', u'place', u'to', u'sit', u'down', u',', u'have', u'a', u'drink', u'and', u'conversations', u'with', u'friends', u',', u'go', u'to', u'sweet', u'-', u'n', u'-', u'tart', u'and', u'order', u'yourself', u'a', u'hong', u'-', u'kong', u'styled', u'milk', u'and', u'tea', u'with', u'tapioca', u'pearls', u'(', u'hot', u')', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 2, 2, 2, 5, 1, 2, 2, 2, 2, 2, 2, 5]"
"[u'Aside', u'from', u'the', u'Sea', u'Urchin', u',', u'the', u'chef', u'recommended', u'an', u'assortment', u'of', u'fish', u'including', u'Fatty', u'Yellow', u'Tail', u',', u'Boton', u'Shrimp', u',', u'Blue', u'Fin', u'Torro', u'(', u'Fatty', u'Tuna', u')', u',', u'Sea', u'Eel', u',', u'etc', u'.']","[5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 1, 2, 2, 5, 1, 2, 2, 5, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 5, 5, 5]"
"[u'They', u""'re"", u'also', u'friendlier', u'here', u',', u'especially', u'the', u'owner', u',', u'Kenny', u'.']","[5, 5, 5, 3, 5, 5, 5, 5, 1, 5, 5, 5]"
