Sentence,Sequence,Tags
"['i', 'keep', 'my', 'fingers', 'crossed', 'the', 'whole', 'subway', 'ride', 'hoping', 'that', 'there', 'will', 'be', 'a', 'table', 'i', 'can', 'sit', 'at', 'by', 'myself', 'and', 'not', 'have', 'to', 'share', 'with', 'the', 'rice', 'congee', 'soup', 'people']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 2, 5]","[('i', 'PRON', 'PRP', 'nsubj'), ('keep', 'VERB', 'VBP', 'ROOT'), ('my', 'ADJ', 'PRP$', 'poss'), ('fingers', 'NOUN', 'NNS', 'nsubj'), ('crossed', 'VERB', 'VBD', 'ccomp'), ('the', 'DET', 'DT', 'det'), ('whole', 'ADJ', 'JJ', 'amod'), ('subway', 'NOUN', 'NN', 'compound'), ('ride', 'NOUN', 'NN', 'dobj'), ('hoping', 'VERB', 'VBG', 'advcl'), ('that', 'ADP', 'IN', 'mark'), ('there', 'ADV', 'EX', 'expl'), ('will', 'VERB', 'MD', 'aux'), ('be', 'VERB', 'VB', 'ccomp'), ('a', 'DET', 'DT', 'det'), ('table', 'NOUN', 'NN', 'attr'), ('i', 'PRON', 'PRP', 'nsubj'), ('can', 'VERB', 'MD', 'aux'), ('sit', 'VERB', 'VB', 'relcl'), ('at', 'ADP', 'IN', 'prt'), ('by', 'ADP', 'IN', 'prep'), ('myself', 'PRON', 'PRP', 'pobj'), ('and', 'CCONJ', 'CC', 'cc'), ('not', 'ADV', 'RB', 'neg'), ('have', 'VERB', 'VB', 'conj'), ('to', 'PART', 'TO', 'aux'), ('share', 'VERB', 'VB', 'xcomp'), ('with', 'ADP', 'IN', 'prep'), ('the', 'DET', 'DT', 'det'), ('rice', 'NOUN', 'NN', 'compound'), ('congee', 'NOUN', 'NN', 'compound'), ('soup', 'NOUN', 'NN', 'compound'), ('people', 'NOUN', 'NNS', 'pobj')]"
"['overall', 'the', 'best', 'bagel', 'in', 'town']","[5, 5, 3, 1, 5, 5]","[('overall', 'ADV', 'RB', 'advmod'), ('the', 'DET', 'DT', 'det'), ('best', 'ADJ', 'JJS', 'amod'), ('bagel', 'NOUN', 'NN', 'ROOT'), ('in', 'ADP', 'IN', 'prep'), ('town', 'NOUN', 'NN', 'pobj')]"
"['everything', 'a', 'ny', 'pizza', 'joint', 'should', 'be']","[5, 5, 5, 5, 5, 5, 5]","[('everything', 'NOUN', 'NN', 'nsubj'), ('a', 'DET', 'DT', 'det'), ('ny', 'ADP', 'IN', 'det'), ('pizza', 'NOUN', 'NN', 'compound'), ('joint', 'NOUN', 'NN', 'amod'), ('should', 'VERB', 'MD', 'aux'), ('be', 'VERB', 'VB', 'ROOT')]"
"['it', 'was', 'huge', 'delicious', 'fresh', 'and', 'will', 'be', 'the', 'reason', 'we', 'return']","[5, 5, 3, 3, 3, 5, 5, 5, 5, 5, 5, 5]","[('it', 'PRON', 'PRP', 'nsubj'), ('was', 'VERB', 'VBD', 'ROOT'), ('huge', 'ADJ', 'JJ', 'amod'), ('delicious', 'ADJ', 'JJ', 'amod'), ('fresh', 'ADJ', 'JJ', 'acomp'), ('and', 'CCONJ', 'CC', 'cc'), ('will', 'VERB', 'MD', 'aux'), ('be', 'VERB', 'VB', 'conj'), ('the', 'DET', 'DT', 'det'), ('reason', 'NOUN', 'NN', 'attr'), ('we', 'PRON', 'PRP', 'nsubj'), ('return', 'VERB', 'VBP', 'relcl')]"
"['we', 'go', 'often']","[5, 5, 5]","[('we', 'PRON', 'PRP', 'nsubj'), ('go', 'VERB', 'VBP', 'ROOT'), ('often', 'ADV', 'RB', 'advmod')]"
"['light', 'refreshing', 'summer', 'rolls', 'not', 'fried', 'remind', 'me', 'of', 'vietnamese', 'places', 'in', 'paris']","[3, 3, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('light', 'ADJ', 'JJ', 'amod'), ('refreshing', 'NOUN', 'NN', 'amod'), ('summer', 'NOUN', 'NN', 'compound'), ('rolls', 'NOUN', 'NNS', 'nsubj'), ('not', 'ADV', 'RB', 'neg'), ('fried', 'VERB', 'VBN', 'acl'), ('remind', 'VERB', 'VB', 'ROOT'), ('me', 'PRON', 'PRP', 'dobj'), ('of', 'ADP', 'IN', 'prep'), ('vietnamese', 'ADJ', 'JJ', 'amod'), ('places', 'NOUN', 'NNS', 'pobj'), ('in', 'ADP', 'IN', 'prep'), ('paris', 'NOUN', 'NN', 'pobj')]"
"['the', 'sushi', 'seemed', 'pretty', 'fresh', 'and', 'was', 'adequately', 'proportioned']","[5, 1, 5, 5, 3, 5, 5, 3, 5]","[('the', 'DET', 'DT', 'det'), ('sushi', 'NOUN', 'NN', 'nsubj'), ('seemed', 'VERB', 'VBD', 'ROOT'), ('pretty', 'ADV', 'RB', 'advmod'), ('fresh', 'ADJ', 'JJ', 'oprd'), ('and', 'CCONJ', 'CC', 'cc'), ('was', 'VERB', 'VBD', 'conj'), ('adequately', 'ADV', 'RB', 'advmod'), ('proportioned', 'VERB', 'VBN', 'acomp')]"
"['moral', 'stay', 'away']","[5, 5, 5]","[('moral', 'ADJ', 'JJ', 'nsubj'), ('stay', 'VERB', 'VB', 'ROOT'), ('away', 'ADV', 'RB', 'advmod')]"
"['but', 'the', 'service', 'was', 'a', 'bit', 'slow']","[5, 5, 1, 5, 5, 5, 3]","[('but', 'CCONJ', 'CC', 'cc'), ('the', 'DET', 'DT', 'det'), ('service', 'NOUN', 'NN', 'nsubj'), ('was', 'VERB', 'VBD', 'ROOT'), ('a', 'DET', 'DT', 'det'), ('bit', 'NOUN', 'NN', 'npadvmod'), ('slow', 'ADJ', 'JJ', 'acomp')]"
"['spreads', 'and', 'toppings', 'are', 'great', 'though', 'a', 'bit', 'pricey']","[5, 5, 5, 5, 3, 5, 5, 5, 3]","[('spreads', 'NOUN', 'NNS', 'nsubj'), ('and', 'CCONJ', 'CC', 'cc'), ('toppings', 'NOUN', 'NNS', 'conj'), ('are', 'VERB', 'VBP', 'ROOT'), ('great', 'ADJ', 'JJ', 'acomp'), (' ', 'SPACE', '', ''), ('though', 'ADP', 'IN', 'mark'), ('a', 'DET', 'DT', 'det'), ('bit', 'NOUN', 'NN', 'npadvmod'), ('pricey', 'ADJ', 'JJ', 'advcl')]"
"['when', 'i', 'saw', 'that', 'their', 'website', 'had', 'a', 'link', 'to', 'da', 'ciro', 'in', 'napoli', 'i', 'knew', 'there', 'was', 'going', 'to', 'be', 'good', 'pizza']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 1]","[('when', 'ADV', 'WRB', 'advmod'), ('i', 'PRON', 'PRP', 'nsubj'), ('saw', 'VERB', 'VBD', 'ROOT'), ('that', 'ADP', 'IN', 'mark'), ('their', 'ADJ', 'PRP$', 'poss'), ('website', 'NOUN', 'NN', 'nsubj'), ('had', 'VERB', 'VBD', 'ccomp'), ('a', 'DET', 'DT', 'det'), ('link', 'NOUN', 'NN', 'dobj'), ('to', 'ADP', 'IN', 'prep'), ('da', 'PROPN', 'NNP', 'compound'), ('ciro', 'NOUN', 'NN', 'pobj'), ('in', 'ADP', 'IN', 'prep'), ('napoli', 'NOUN', 'NN', 'pobj'), ('i', 'PRON', 'PRP', 'nsubj'), ('knew', 'VERB', 'VBD', 'ROOT'), ('there', 'ADV', 'EX', 'expl'), ('was', 'VERB', 'VBD', 'aux'), ('going', 'VERB', 'VBG', 'ccomp'), ('to', 'PART', 'TO', 'aux'), ('be', 'VERB', 'VB', 'xcomp'), ('good', 'ADJ', 'JJ', 'amod'), ('pizza', 'NOUN', 'NN', 'attr')]"
"['no', 'one', 'asked', 'what', 'was', 'wrong', 'as', 'we', 'left', 'with', 'nothing', 'touched', 'on', 'our', 'plates']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1]","[('no', 'DET', 'DT', 'det'), ('one', 'NOUN', 'NN', 'nsubj'), ('asked', 'VERB', 'VBD', 'ROOT'), ('what', 'NOUN', 'WP', 'nsubj'), ('was', 'VERB', 'VBD', 'ccomp'), ('wrong', 'ADJ', 'JJ', 'acomp'), ('as', 'ADP', 'IN', 'mark'), ('we', 'PRON', 'PRP', 'nsubj'), ('left', 'VERB', 'VBD', 'advcl'), ('with', 'ADP', 'IN', 'prep'), ('nothing', 'NOUN', 'NN', 'pobj'), ('touched', 'VERB', 'VBN', 'acl'), ('on', 'ADP', 'IN', 'prep'), ('our', 'ADJ', 'PRP$', 'poss'), ('plates', 'NOUN', 'NNS', 'pobj')]"
"['indoor', 'was', 'very', 'cozy', 'and', 'cute']","[5, 5, 5, 3, 5, 3]","[('indoor', 'ADJ', 'JJ', 'nsubj'), ('was', 'VERB', 'VBD', 'ROOT'), ('very', 'ADV', 'RB', 'advmod'), ('cozy', 'ADJ', 'JJ', 'acomp'), ('and', 'CCONJ', 'CC', 'cc'), ('cute', 'ADJ', 'JJ', 'conj')]"
"['we', 'had', 'a', '3', 'hour', 'brunch', 'they', 'definitely', 'do', 'not', 'rush', 'you', 'and', 'they', 'kept', 'the', 'unlimited', 'mimosas', 'flowing', 'the', 'whole', 'time']","[5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 1, 5, 5, 5, 5]","[('we', 'PRON', 'PRP', 'nsubj'), ('had', 'VERB', 'VBD', 'ROOT'), ('a', 'DET', 'DT', 'det'), ('3', 'NUM', 'CD', 'nummod'), ('hour', 'NOUN', 'NN', 'compound'), ('brunch', 'NOUN', 'NN', 'dobj'), ('they', 'PRON', 'PRP', 'nsubj'), ('definitely', 'ADV', 'RB', 'advmod'), ('do', 'VERB', 'VBP', 'aux'), ('not', 'ADV', 'RB', 'neg'), ('rush', 'VERB', 'VB', 'relcl'), ('you', 'PRON', 'PRP', 'dobj'), ('and', 'CCONJ', 'CC', 'cc'), ('they', 'PRON', 'PRP', 'nsubj'), ('kept', 'VERB', 'VBD', 'ROOT'), ('the', 'DET', 'DT', 'det'), ('unlimited', 'ADJ', 'JJ', 'amod'), ('mimosas', 'NOUN', 'NNS', 'dobj'), ('flowing', 'VERB', 'VBG', 'acl'), ('the', 'DET', 'DT', 'det'), ('whole', 'ADJ', 'JJ', 'amod'), ('time', 'NOUN', 'NN', 'npadvmod')]"
"['and', 'their', 'prices', 'are', 'very', 'high', 'they', 'actually', 'think', 'that', 'they', 'can', 'get', 'away', 'with', 'charging', 'such', 'prices', 'for', 'such', 'terrible', 'food', 'and', 'service']","[5, 5, 1, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 3, 1, 5, 1]","[('and', 'CCONJ', 'CC', 'cc'), ('their', 'ADJ', 'PRP$', 'poss'), ('prices', 'NOUN', 'NNS', 'nsubj'), ('are', 'VERB', 'VBP', 'ROOT'), ('very', 'ADV', 'RB', 'advmod'), ('high', 'ADJ', 'JJ', 'acomp'), (' ', 'SPACE', '', ''), ('they', 'PRON', 'PRP', 'nsubj'), ('actually', 'ADV', 'RB', 'advmod'), ('think', 'VERB', 'VBP', 'ROOT'), ('that', 'ADP', 'IN', 'mark'), ('they', 'PRON', 'PRP', 'nsubj'), ('can', 'VERB', 'MD', 'aux'), ('get', 'VERB', 'VB', 'ccomp'), ('away', 'ADV', 'RB', 'advmod'), ('with', 'ADP', 'IN', 'prep'), ('charging', 'VERB', 'VBG', 'pcomp'), ('such', 'ADJ', 'JJ', 'amod'), ('prices', 'NOUN', 'NNS', 'dobj'), ('for', 'ADP', 'IN', 'prep'), ('such', 'ADJ', 'JJ', 'amod'), ('terrible', 'ADJ', 'JJ', 'amod'), ('food', 'NOUN', 'NN', 'pobj'), ('and', 'CCONJ', 'CC', 'cc'), ('service', 'NOUN', 'NN', 'conj')]"
"['theyre', 'terrific']","[5, 3]","[('they', 'PRON', 'PRP', 'nsubj'), ('re', 'VERB', 'VBZ', 'ROOT'), ('terrific', 'ADJ', 'JJ', 'acomp')]"
"['the', 'service', 'was', 'excellent', 'the', 'food', 'was', 'excellent', 'but', 'the', 'entire', 'experience', 'was', 'very', 'cool']","[5, 1, 5, 3, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 3]","[('the', 'DET', 'DT', 'det'), ('service', 'NOUN', 'NN', 'nsubj'), ('was', 'VERB', 'VBD', 'ROOT'), ('excellent', 'ADJ', 'JJ', 'acomp'), ('the', 'DET', 'DT', 'det'), ('food', 'NOUN', 'NN', 'nsubj'), ('was', 'VERB', 'VBD', 'conj'), ('excellent', 'ADJ', 'JJ', 'acomp'), ('but', 'CCONJ', 'CC', 'cc'), ('the', 'DET', 'DT', 'det'), ('entire', 'ADJ', 'JJ', 'amod'), ('experience', 'NOUN', 'NN', 'nsubj'), ('was', 'VERB', 'VBD', 'conj'), ('very', 'ADV', 'RB', 'advmod'), ('cool', 'ADJ', 'JJ', 'acomp')]"
"['the', 'service', 'is', 'good', 'and', 'the', 'resturant', 'is', 'clean']","[5, 1, 5, 3, 5, 5, 5, 5, 3]","[('the', 'DET', 'DT', 'det'), ('service', 'NOUN', 'NN', 'nsubj'), ('is', 'VERB', 'VBZ', 'ROOT'), ('good', 'ADJ', 'JJ', 'acomp'), ('and', 'CCONJ', 'CC', 'cc'), ('the', 'DET', 'DT', 'det'), ('resturant', 'ADJ', 'JJ', 'nsubj'), ('is', 'VERB', 'VBZ', 'conj'), ('clean', 'ADJ', 'JJ', 'acomp')]"
"['great', 'spot', 'whether', 'looking', 'for', 'a', 'couple', 'of', 'drinks', 'or', 'quiet', 'dinner']","[3, 5, 5, 5, 5, 5, 5, 5, 1, 5, 3, 1]","[('great', 'ADJ', 'JJ', 'amod'), ('spot', 'NOUN', 'NN', 'ROOT'), ('whether', 'ADP', 'IN', 'mark'), ('looking', 'VERB', 'VBG', 'acl'), ('for', 'ADP', 'IN', 'prep'), ('a', 'DET', 'DT', 'det'), ('couple', 'NOUN', 'NN', 'pobj'), ('of', 'ADP', 'IN', 'prep'), ('drinks', 'NOUN', 'NNS', 'pobj'), ('or', 'CCONJ', 'CC', 'cc'), ('quiet', 'ADJ', 'JJ', 'amod'), ('dinner', 'NOUN', 'NN', 'conj')]"
"['just', 'stick', 'with', 'the', 'small', 'dishes']","[5, 5, 5, 5, 5, 1]","[('just', 'ADV', 'RB', 'advmod'), ('stick', 'VERB', 'VB', 'ROOT'), ('with', 'ADP', 'IN', 'prep'), ('the', 'DET', 'DT', 'det'), ('small', 'ADJ', 'JJ', 'amod'), ('dishes', 'NOUN', 'NNS', 'pobj')]"
"['the', 'cafe', 'itself', 'was', 'really', 'nice', 'with', 'comfortable', 'outdoor', 'chairs', 'and', 'tables', 'but', 'the', 'service', 'could', 'have', 'been', 'better']","[5, 1, 5, 5, 5, 3, 5, 3, 1, 2, 5, 1, 5, 5, 1, 5, 5, 5, 3]","[('the', 'DET', 'DT', 'det'), ('cafe', 'NOUN', 'NN', 'nsubj'), ('itself', 'PRON', 'PRP', 'appos'), ('was', 'VERB', 'VBD', 'ROOT'), ('really', 'ADV', 'RB', 'advmod'), ('nice', 'ADJ', 'JJ', 'acomp'), ('with', 'ADP', 'IN', 'prep'), ('comfortable', 'ADJ', 'JJ', 'amod'), ('outdoor', 'ADJ', 'JJ', 'amod'), ('chairs', 'NOUN', 'NNS', 'pobj'), ('and', 'CCONJ', 'CC', 'cc'), ('tables', 'NOUN', 'NNS', 'conj'), ('but', 'CCONJ', 'CC', 'cc'), ('the', 'DET', 'DT', 'det'), ('service', 'NOUN', 'NN', 'nsubj'), ('could', 'VERB', 'MD', 'aux'), ('have', 'VERB', 'VB', 'aux'), ('been', 'VERB', 'VBN', 'conj'), ('better', 'ADJ', 'JJR', 'acomp')]"
"['ive', 'rarely', 'had', 'a', 'problem', 'with', 'slow', 'staff', 'in', 'the', '10', 'years', 'ive', 'been', 'going']","[5, 5, 5, 5, 5, 5, 3, 1, 5, 5, 5, 5, 5, 5, 5]","[('i', 'PRON', 'PRP', 'nsubj'), ('ve', 'VERB', 'VB', 'aux'), ('rarely', 'ADV', 'RB', 'advmod'), ('had', 'VERB', 'VBN', 'ROOT'), ('a', 'DET', 'DT', 'det'), ('problem', 'NOUN', 'NN', 'dobj'), ('with', 'ADP', 'IN', 'prep'), ('slow', 'ADJ', 'JJ', 'amod'), ('staff', 'NOUN', 'NN', 'pobj'), ('in', 'ADP', 'IN', 'prep'), ('the', 'DET', 'DT', 'det'), ('10', 'NUM', 'CD', 'nummod'), ('years', 'NOUN', 'NNS', 'pobj'), ('i', 'PRON', 'PRP', 'nsubj'), ('ve', 'VERB', 'VB', 'aux'), ('been', 'VERB', 'VBN', 'aux'), ('going', 'VERB', 'VBG', 'conj')]"
"['food', 'is', 'excellent']","[5, 5, 3]","[('food', 'NOUN', 'NN', 'nsubj'), ('is', 'VERB', 'VBZ', 'ROOT'), ('excellent', 'ADJ', 'JJ', 'acomp')]"
"['this', 'place', 'is', 'a', 'literal', 'holeinthewall', 'that', 'is', 'buried', 'within', 'doyers', 'right', 'off', 'of', 'pell', 'st', 'barbers', 'alley', 'in', 'chinatown']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('this', 'DET', 'DT', 'det'), ('place', 'NOUN', 'NN', 'nsubj'), ('is', 'VERB', 'VBZ', 'ROOT'), ('a', 'DET', 'DT', 'det'), ('literal', 'ADJ', 'JJ', 'amod'), ('holeinthewall', 'NOUN', 'NN', 'attr'), ('that', 'ADJ', 'WDT', 'nsubjpass'), ('is', 'VERB', 'VBZ', 'auxpass'), ('buried', 'VERB', 'VBN', 'relcl'), ('within', 'ADP', 'IN', 'prep'), ('doyers', 'NOUN', 'NNS', 'pobj'), ('right', 'ADV', 'RB', 'advmod'), ('off', 'ADP', 'IN', 'prep'), ('of', 'ADP', 'IN', 'prep'), ('pell', 'ADJ', 'JJ', 'amod'), ('st', 'NOUN', 'NN', 'compound'), ('barbers', 'NOUN', 'NNS', 'compound'), ('alley', 'VERB', 'VBP', 'pobj'), ('in', 'ADP', 'IN', 'prep'), ('chinatown', 'NOUN', 'NN', 'pobj')]"
"['they', 'outshine', 'hh']","[5, 5, 5]","[('they', 'PRON', 'PRP', 'nsubj'), ('outshine', 'VERB', 'VBP', 'ROOT'), ('hh', 'X', 'ADD', 'dobj')]"
"['although', 'we', 'were', 'looking', 'for', 'regular', 'lettuce', 'and', 'some', 'walnuts', 'the', 'salads', 'we', 'got', 'were', 'great']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 3]","[('although', 'ADP', 'IN', 'mark'), ('we', 'PRON', 'PRP', 'nsubj'), ('were', 'VERB', 'VBD', 'aux'), ('looking', 'VERB', 'VBG', 'advcl'), ('for', 'ADP', 'IN', 'prep'), ('regular', 'ADJ', 'JJ', 'amod'), ('lettuce', 'NOUN', 'NN', 'pobj'), ('and', 'CCONJ', 'CC', 'cc'), ('some', 'DET', 'DT', 'det'), ('walnuts', 'VERB', 'VBZ', 'conj'), ('the', 'DET', 'DT', 'det'), ('salads', 'NOUN', 'NNS', 'dobj'), ('we', 'PRON', 'PRP', 'nsubj'), ('got', 'VERB', 'VBD', 'relcl'), ('were', 'VERB', 'VBD', 'ROOT'), ('great', 'ADJ', 'JJ', 'acomp')]"
"['excellent', 'lunch', 'buffet', 'for', 'only', '695']","[3, 1, 2, 5, 5, 5]","[('excellent', 'ADJ', 'JJ', 'amod'), ('lunch', 'NOUN', 'NN', 'compound'), ('buffet', 'NOUN', 'NN', 'ROOT'), ('for', 'ADP', 'IN', 'prep'), ('only', 'ADV', 'RB', 'advmod'), ('695', 'NUM', 'CD', 'pobj')]"
"['we', 'were', 'sorry', 'to', 'check', 'them', 'off', 'our', 'list', 'as', 'we', 'had', 'enjoyed', 'and', 'recommended', 'the', 'place', 'in', 'the', 'past']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 3, 5, 5, 5, 5, 5]","[('we', 'PRON', 'PRP', 'nsubj'), ('were', 'VERB', 'VBD', 'ROOT'), ('sorry', 'ADJ', 'JJ', 'acomp'), ('to', 'PART', 'TO', 'aux'), ('check', 'VERB', 'VB', 'xcomp'), ('them', 'PRON', 'PRP', 'dobj'), ('off', 'ADP', 'IN', 'prep'), ('our', 'ADJ', 'PRP$', 'poss'), ('list', 'NOUN', 'NN', 'pobj'), ('as', 'ADP', 'IN', 'mark'), ('we', 'PRON', 'PRP', 'nsubj'), ('had', 'VERB', 'VBD', 'aux'), ('enjoyed', 'VERB', 'VBN', 'advcl'), ('and', 'CCONJ', 'CC', 'cc'), ('recommended', 'VERB', 'VBN', 'conj'), ('the', 'DET', 'DT', 'det'), ('place', 'NOUN', 'NN', 'dobj'), ('in', 'ADP', 'IN', 'prep'), ('the', 'DET', 'DT', 'det'), ('past', 'NOUN', 'NN', 'pobj')]"
"['if', 'youre', 'not', 'familiar', 'with', 'the', 'cuisine', 'you', 'may', 'encounter', 'problems', 'ordering', 'here', 'and', 'be', 'sure', 'to', 'bring', 'plenty', 'of', 'cash', 'with', 'you', 'as', 'they', 'dont', 'accept', 'credit', 'cards']","[5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('if', 'ADP', 'IN', 'mark'), ('you', 'PRON', 'PRP', 'nsubj'), ('re', 'VERB', 'VBZ', 'advcl'), ('not', 'ADV', 'RB', 'neg'), ('familiar', 'ADJ', 'JJ', 'acomp'), ('with', 'ADP', 'IN', 'prep'), ('the', 'DET', 'DT', 'det'), ('cuisine', 'NOUN', 'NN', 'pobj'), ('you', 'PRON', 'PRP', 'nsubj'), ('may', 'VERB', 'MD', 'aux'), ('encounter', 'VERB', 'VB', 'ROOT'), ('problems', 'NOUN', 'NNS', 'dobj'), ('ordering', 'VERB', 'VBG', 'acl'), ('here', 'ADV', 'RB', 'advmod'), ('and', 'CCONJ', 'CC', 'cc'), ('be', 'VERB', 'VB', 'conj'), ('sure', 'ADJ', 'JJ', 'acomp'), ('to', 'PART', 'TO', 'aux'), ('bring', 'VERB', 'VB', 'xcomp'), ('plenty', 'NOUN', 'NN', 'dobj'), ('of', 'ADP', 'IN', 'prep'), ('cash', 'NOUN', 'NN', 'pobj'), ('with', 'ADP', 'IN', 'prep'), ('you', 'PRON', 'PRP', 'pobj'), ('as', 'ADP', 'IN', 'mark'), ('they', 'PRON', 'PRP', 'nsubj'), ('do', 'VERB', 'VBP', 'aux'), ('nt', 'ADV', 'RB', 'advmod'), ('accept', 'VERB', 'VB', 'advcl'), ('credit', 'NOUN', 'NN', 'compound'), ('cards', 'NOUN', 'NNS', 'dobj')]"
"['both', 'are', 'very', 'reasonably', 'priced', 'around', '8', 'for', 'dinner', 'and', '5', 'for', 'lunch', 'and', 'are', 'delicious', 'and', 'filling']","[5, 5, 5, 3, 1, 5, 5, 5, 1, 5, 5, 5, 1, 5, 5, 3, 5, 3]","[('both', 'DET', 'DT', 'nsubj'), ('are', 'VERB', 'VBP', 'auxpass'), ('very', 'ADV', 'RB', 'advmod'), ('reasonably', 'ADV', 'RB', 'advmod'), ('priced', 'VERB', 'VBN', 'ROOT'), ('around', 'ADP', 'IN', 'advmod'), ('8', 'NUM', 'CD', 'dobj'), ('for', 'ADP', 'IN', 'prep'), ('dinner', 'NOUN', 'NN', 'pobj'), ('and', 'CCONJ', 'CC', 'cc'), ('5', 'NUM', 'CD', 'conj'), ('for', 'ADP', 'IN', 'prep'), ('lunch', 'NOUN', 'NN', 'pobj'), ('and', 'CCONJ', 'CC', 'cc'), ('are', 'VERB', 'VBP', 'conj'), ('delicious', 'ADJ', 'JJ', 'acomp'), ('and', 'CCONJ', 'CC', 'cc'), ('filling', 'VERB', 'VBG', 'conj')]"
"['problem', 'is', 'nothing', 'at', 'prune', 'is', 'particularly', 'memorable']","[5, 5, 5, 5, 5, 5, 5, 3]","[('problem', 'NOUN', 'NN', 'nsubj'), ('is', 'VERB', 'VBZ', 'ROOT'), ('nothing', 'NOUN', 'NN', 'nsubj'), ('at', 'ADP', 'IN', 'prep'), ('prune', 'NOUN', 'NN', 'pobj'), ('is', 'VERB', 'VBZ', 'ccomp'), ('particularly', 'ADV', 'RB', 'advmod'), ('memorable', 'ADJ', 'JJ', 'acomp')]"
"['ambience', 'is', 'so', 'cute', 'and', 'quaint', 'good', 'for', 'business', 'although', 'we', 'were', 'there', 'on', 'vacation']","[5, 5, 5, 3, 5, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5]","[('ambience', 'NOUN', 'NN', 'nsubj'), ('is', 'VERB', 'VBZ', 'ROOT'), ('so', 'ADV', 'RB', 'advmod'), ('cute', 'ADJ', 'JJ', 'acomp'), ('and', 'CCONJ', 'CC', 'cc'), ('quaint', 'ADJ', 'JJ', 'advmod'), ('good', 'NOUN', 'NN', 'conj'), ('for', 'ADP', 'IN', 'prep'), ('business', 'NOUN', 'NN', 'pobj'), ('although', 'ADP', 'IN', 'mark'), ('we', 'PRON', 'PRP', 'nsubj'), ('were', 'VERB', 'VBD', 'advcl'), ('there', 'ADV', 'RB', 'advmod'), ('on', 'ADP', 'IN', 'prep'), ('vacation', 'NOUN', 'NN', 'pobj')]"
"['the', 'portion', 'sizes', 'here', 'are', 'huge', 'and', 'the', 'sushi', 'is', 'good']","[5, 1, 2, 5, 5, 3, 5, 5, 1, 5, 3]","[('the', 'DET', 'DT', 'det'), ('portion', 'NOUN', 'NN', 'compound'), ('sizes', 'NOUN', 'NNS', 'nsubj'), ('here', 'ADV', 'RB', 'advmod'), ('are', 'VERB', 'VBP', 'ROOT'), ('huge', 'ADJ', 'JJ', 'acomp'), ('and', 'CCONJ', 'CC', 'cc'), ('the', 'DET', 'DT', 'det'), ('sushi', 'NOUN', 'NN', 'nsubj'), ('is', 'VERB', 'VBZ', 'conj'), ('good', 'ADJ', 'JJ', 'acomp')]"
"['just', 'wish', 'theyd', 'expand']","[5, 5, 5, 5]","[('just', 'ADV', 'RB', 'advmod'), ('wish', 'VERB', 'VB', 'ROOT'), ('they', 'PRON', 'PRP', 'nsubj'), ('d', 'VERB', 'MD', 'aux'), ('expand', 'VERB', 'VB', 'ccomp')]"
"['my', 'boyfriend', 'ate', 'tuna', 'and', 'it', 'was', 'cooked', 'perfectly']","[5, 5, 5, 1, 5, 5, 5, 5, 3]","[('my', 'ADJ', 'PRP$', 'poss'), ('boyfriend', 'NOUN', 'NN', 'nsubj'), ('ate', 'VERB', 'VBD', 'ROOT'), ('tuna', 'NOUN', 'NN', 'dobj'), ('and', 'CCONJ', 'CC', 'cc'), ('it', 'PRON', 'PRP', 'nsubjpass'), ('was', 'VERB', 'VBD', 'auxpass'), ('cooked', 'VERB', 'VBN', 'conj'), ('perfectly', 'ADV', 'RB', 'advmod')]"
